TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX,...27,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND,SEASON
LAL,2022-05-04,PHX,"TILLMAN, XAVIER",7,2,0,0,0,1,0,0,0,1,1,1,0,0,NA,0,0,NA,0,PHX,0,3,NA,91,109,23.30684932,L,PLAYOFF,6,1,21-22
LAL,2022-05-04,PHX,"MATHEWS, GARRISON",6,2,3,0,3,1,0,0,0,1,2,0.5,0,0,NA,0,0,NA,0,PHX,0,6,NA,91,109,25.5260274,L,PLAYOFF,6,1,21-22
LAL,2022-05-04,PHX,"MURPHY, TREY",13,0,3,0,3,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,4,NA,91,109,21.87671233,L,PLAYOFF,6,1,21-22
MIA,2022-04-16,ATL,"HERRO, TYLER",34,23,2,0,2,2,0,0,3,9,24,0.375,5,10,0.5,0,0,NA,0,ATL,0,27,NA,77,132,22.23561644,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"LOWRY, KYLE",30,15,2,0,2,5,1,0,1,7,14,0.5,1,5,0.2,0,0,NA,1,ATL,0,23,NA,77,132,36.06027397,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"BUTLER, JIMMY",24,14,5,0,5,1,1,0,1,6,14,0.4285714286,1,2,0.5,1,2,0.5,0,ATL,0,21,NA,77,132,32.58630137,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"ADEBAYO, BAM",22,7,5,1,4,0,0,0,2,3,7,0.4285714286,0,0,NA,1,1,1,3,ATL,0,12,NA,77,132,24.74520548,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"MARKKANEN, LAURI",16,6,2,0,2,1,0,0,0,3,5,0.6,0,1,0,0,0,NA,0,ATL,0,9,NA,77,132,24.90136986,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"NUNN, KENDRICK",30,4,2,0,2,3,0,0,1,2,12,0.1666666667,0,1,0,0,0,NA,1,ATL,0,9,NA,77,132,26.70136986,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"ADAMS, STEVEN",20,2,6,1,5,2,0,1,0,1,2,0.5,0,0,NA,0,0,NA,0,ATL,0,11,NA,77,132,28.73972603,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"SILVA, CHRIS",10,2,1,0,1,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,ATL,0,3,NA,77,132,25.57260274,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"HERNANGOMEZ, JUAN",12,2,0,0,0,0,0,0,0,1,3,0.3333333333,0,0,NA,0,0,NA,0,ATL,0,2,NA,77,132,26.54794521,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"HASLEM, UDONIS",12,2,2,1,1,2,0,0,1,1,4,0.25,0,0,NA,0,0,NA,0,ATL,0,6,NA,77,132,41.85205479,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"TUCKER, PJ",16,0,3,0,3,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,ATL,0,3,NA,77,132,36.94794521,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"ARIZA, TREVOR",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,ATL,0,0,NA,77,132,36.79452055,L,PLAYOFF,1,1,21-22
MIA,2022-04-16,ATL,"OKPALA, KZ",12,0,0,0,0,2,0,0,0,0,0,NA,0,0,NA,0,0,NA,1,ATL,0,2,NA,77,132,22.96712329,L,PLAYOFF,1,1,21-22
MIA,2022-04-20,ATL,"ADEBAYO, BAM",40,24,18,4,14,4,0,0,0,8,11,0.7272727273,0,0,NA,8,8,1,1,ATL,0,46,NA,106,98,24.75616438,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"BUTLER, JIMMY",30,21,0,0,0,1,0,1,1,8,22,0.3636363636,1,2,0.5,4,4,1,0,ATL,0,23,NA,106,98,32.59726027,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"HERRO, TYLER",36,20,4,0,4,3,1,0,0,8,21,0.380952381,4,10,0.4,0,0,NA,0,ATL,0,28,NA,106,98,22.24657534,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"ADAMS, STEVEN",30,12,8,3,5,2,1,2,0,6,10,0.6,0,1,0,0,0,NA,1,ATL,0,25,NA,106,98,28.75068493,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"LOWRY, KYLE",31,10,2,0,2,7,0,0,0,5,11,0.4545454545,0,1,0,0,0,NA,0,ATL,0,19,NA,106,98,36.07123288,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"MARKKANEN, LAURI",25,9,7,1,6,2,2,0,1,4,4,1,1,1,1,0,0,NA,0,ATL,0,20,NA,106,98,24.91232877,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"NUNN, KENDRICK",18,9,1,0,1,3,0,0,0,3,8,0.375,1,2,0.5,2,2,1,0,ATL,0,13,NA,106,98,26.71232877,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"SILVA, CHRIS",1,1,1,0,1,0,0,0,0,0,0,NA,0,0,NA,1,2,0.5,0,ATL,0,2,NA,106,98,25.58356164,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"TUCKER, PJ",18,0,4,1,3,1,0,1,1,0,2,0,0,0,NA,0,0,NA,0,ATL,0,6,NA,106,98,36.95890411,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"ELLINGTON, WAYNE",9,0,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,NA,0,ATL,0,2,NA,106,98,34.3890411,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"HERNANGOMEZ, JUAN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,ATL,0,0,NA,106,98,26.55890411,W,PLAYOFF,2,1,21-22
MIA,2022-04-20,ATL,"HASLEM, UDONIS",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,ATL,0,0,NA,106,98,41.8630137,W,PLAYOFF,2,1,21-22
MIA,2022-04-24,@ATL,"BUTLER, JIMMY",38,25,2,1,1,4,5,0,4,11,25,0.44,0,2,0,3,3,1,1,ATL,0,36,NA,88,105,32.60821918,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"ADEBAYO, BAM",30,16,9,3,6,4,0,0,0,7,13,0.5384615385,0,0,NA,2,2,1,1,ATL,0,29,NA,88,105,24.76712329,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"HERRO, TYLER",33,14,4,0,4,5,0,0,0,6,11,0.5454545455,2,3,0.6666666667,0,0,NA,0,ATL,0,23,NA,88,105,22.25753425,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"LOWRY, KYLE",34,11,5,1,4,8,1,0,0,5,14,0.3571428571,1,6,0.1666666667,0,0,NA,0,ATL,0,25,NA,88,105,36.08219178,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"ADAMS, STEVEN",32,8,12,6,6,1,1,1,4,3,5,0.6,0,0,NA,2,4,0.5,2,ATL,0,23,NA,88,105,28.76164384,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"TUCKER, PJ",20,7,1,0,1,3,0,0,1,2,3,0.6666666667,1,1,1,2,2,1,1,ATL,0,11,NA,88,105,36.96986301,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"MARKKANEN, LAURI",20,4,8,1,7,0,1,0,0,2,6,0.3333333333,0,2,0,0,0,NA,0,ATL,0,13,NA,88,105,24.92328767,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"NUNN, KENDRICK",20,3,2,1,1,2,0,0,2,1,9,0.1111111111,1,1,1,0,0,NA,0,ATL,0,7,NA,88,105,26.72328767,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"ELLINGTON, WAYNE",10,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,NA,0,ATL,0,0,NA,88,105,34.4,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"HERNANGOMEZ, JUAN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,ATL,0,0,NA,88,105,26.56986301,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"SILVA, CHRIS",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,ATL,0,0,NA,88,105,25.59452055,L,PLAYOFF,3,1,21-22
MIA,2022-04-24,@ATL,"HASLEM, UDONIS",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,ATL,0,0,NA,88,105,41.8739726,L,PLAYOFF,3,1,21-22
MIA,2022-04-28,@ATL,"HERRO, TYLER",36,20,8,1,7,1,0,0,1,8,12,0.6666666667,2,2,1,2,2,1,2,ATL,0,29,NA,86,108,22.26849315,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"BUTLER, JIMMY",38,20,3,0,3,6,0,0,3,9,19,0.4736842105,0,3,0,2,2,1,2,ATL,0,29,NA,86,108,32.61917808,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"ADAMS, STEVEN",30,11,8,2,6,2,0,0,0,5,9,0.5555555556,0,0,NA,1,2,0.5,0,ATL,0,21,NA,86,108,28.77260274,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"NUNN, KENDRICK",20,10,3,1,2,4,1,0,1,4,11,0.3636363636,0,2,0,2,2,1,1,ATL,0,18,NA,86,108,26.73424658,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"LOWRY, KYLE",34,9,5,0,5,6,0,0,2,4,11,0.3636363636,1,5,0.2,0,0,NA,0,ATL,0,20,NA,86,108,36.09315068,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"TUCKER, PJ",20,5,7,2,5,1,0,0,0,2,3,0.6666666667,1,1,1,0,0,NA,0,ATL,0,13,NA,86,108,36.98082192,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"ADEBAYO, BAM",33,4,8,1,7,2,0,0,1,2,9,0.2222222222,0,0,NA,0,0,NA,2,ATL,0,14,NA,86,108,24.77808219,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"MARKKANEN, LAURI",19,4,1,0,1,0,0,0,1,2,6,0.3333333333,0,2,0,0,0,NA,0,ATL,0,5,NA,86,108,24.93424658,L,PLAYOFF,4,1,21-22
MIA,2022-04-28,@ATL,"ELLINGTON, WAYNE",10,3,2,2,0,0,0,0,0,1,4,0.25,0,1,0,1,2,0.5,1,ATL,0,5,NA,86,108,34.4109589,L,PLAYOFF,4,1,21-22
MIA,2022-05-02,ATL,"BUTLER, JIMMY",34,30,4,0,4,6,0,0,0,12,21,0.5714285714,2,4,0.5,4,4,1,1,ATL,0,40,NA,105,113,32.63013699,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"LOWRY, KYLE",38,18,3,0,3,8,0,0,3,8,16,0.5,2,7,0.2857142857,0,0,NA,1,ATL,0,29,NA,105,113,36.10410959,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"HERRO, TYLER",35,15,6,0,6,4,1,0,2,7,17,0.4117647059,1,2,0.5,0,0,NA,1,ATL,0,26,NA,105,113,22.27945205,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"ADEBAYO, BAM",34,12,11,2,9,5,2,0,1,6,17,0.3529411765,0,0,NA,0,0,NA,4,ATL,0,30,NA,105,113,24.7890411,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"ADAMS, STEVEN",34,12,10,4,6,2,0,0,1,5,5,1,0,0,NA,2,2,1,1,ATL,0,24,NA,105,113,28.78356164,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"NUNN, KENDRICK",19,8,0,0,0,1,0,0,1,4,5,0.8,0,1,0,0,0,NA,2,ATL,0,9,NA,105,113,26.74520548,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"ELLINGTON, WAYNE",8,7,1,0,1,0,1,0,0,3,4,0.75,1,1,1,0,0,NA,1,ATL,0,9,NA,105,113,34.42191781,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"MARKKANEN, LAURI",22,3,4,0,4,0,0,0,0,1,3,0.3333333333,1,2,0.5,0,0,NA,1,ATL,0,7,NA,105,113,24.94520548,L,PLAYOFF,5,1,21-22
MIA,2022-05-02,ATL,"TUCKER, PJ",16,0,3,0,3,1,0,0,0,0,2,0,0,0,NA,0,0,NA,0,ATL,0,4,NA,105,113,36.99178082,L,PLAYOFF,5,1,21-22
MIL,2022-04-18,TOR,"MIDDLETON, KHRIS",35,21,6,0,6,2,0,0,1,9,20,0.45,3,7,0.4285714286,0,0,NA,2,TOR,0,29,NA,103,84,30.68219178,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"ANTETOKOUNMPO, GIANNIS",32,20,14,1,13,5,0,5,3,9,16,0.5625,0,1,0,2,2,1,0,TOR,0,44,NA,103,84,27.36438356,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"OLADIPO, VICTOR",34,17,2,0,2,5,0,1,0,7,10,0.7,1,3,0.3333333333,2,2,1,1,TOR,0,25,NA,103,84,29.95616438,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"HOWARD, DWIGHT",22,11,6,1,5,0,0,2,1,5,6,0.8333333333,0,0,NA,1,2,0.5,0,TOR,0,19,NA,103,84,36.35890411,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"LOVE, KEVIN",27,9,4,0,4,1,0,1,0,4,7,0.5714285714,0,0,NA,1,1,1,0,TOR,0,15,NA,103,84,33.6109589,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"DAVIS, TERENCE",33,8,8,0,8,10,0,1,2,3,7,0.4285714286,0,3,0,2,2,1,1,TOR,0,27,NA,103,84,24.92328767,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"DIVINCENZO, DONTE",21,8,6,1,5,1,1,2,0,2,7,0.2857142857,0,2,0,4,4,1,1,TOR,0,18,NA,103,84,25.2109589,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"TATE, JAESEAN",13,6,6,0,6,1,0,0,0,3,5,0.6,0,0,NA,0,0,NA,0,TOR,0,13,NA,103,84,26.47123288,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"IBAKA, SERGE",19,2,6,2,4,1,0,2,1,1,5,0.2,0,1,0,0,0,NA,1,TOR,0,11,NA,103,84,32.58082192,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"ANTETOKOUNMPO, THANASIS",1,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,1,2,0.5,0,TOR,0,1,NA,103,84,29.75068493,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,103,84,31.07123288,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,103,84,24.85479452,W,PLAYOFF,1,1,21-22
MIL,2022-04-18,TOR,"BANTON, DALANO",1,0,1,0,1,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,TOR,0,1,NA,103,84,22.44383562,W,PLAYOFF,1,1,21-22
MIL,2022-04-22,TOR,"ANTETOKOUNMPO, GIANNIS",31,23,11,3,8,5,2,4,1,10,19,0.5263157895,0,0,NA,3,4,0.75,2,TOR,0,45,NA,103,95,27.37534247,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"HOWARD, DWIGHT",22,20,8,4,4,1,1,5,0,10,15,0.6666666667,0,1,0,0,0,NA,3,TOR,0,35,NA,103,95,36.36986301,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"MIDDLETON, KHRIS",40,16,8,0,8,5,0,1,2,8,24,0.3333333333,0,5,0,0,0,NA,0,TOR,0,30,NA,103,95,30.69315068,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"OLADIPO, VICTOR",34,13,8,0,8,10,0,0,0,5,13,0.3846153846,3,7,0.4285714286,0,0,NA,1,TOR,0,31,NA,103,95,29.96712329,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"LOVE, KEVIN",23,10,7,0,7,0,0,1,0,4,5,0.8,0,0,NA,2,2,1,0,TOR,0,18,NA,103,95,33.62191781,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"DIVINCENZO, DONTE",25,10,2,0,2,3,1,0,0,4,9,0.4444444444,2,5,0.4,0,0,NA,1,TOR,0,16,NA,103,95,25.22191781,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"DAVIS, TERENCE",31,5,0,0,0,3,1,0,2,2,5,0.4,0,3,0,1,2,0.5,0,TOR,0,9,NA,103,95,24.93424658,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"IBAKA, SERGE",20,4,10,0,10,1,0,1,0,1,1,1,0,0,NA,2,2,1,0,TOR,0,16,NA,103,95,32.59178082,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"TATE, JAESEAN",10,2,0,0,0,2,0,0,0,1,3,0.3333333333,0,1,0,0,0,NA,0,TOR,0,4,NA,103,95,26.48219178,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,103,95,31.08219178,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,103,95,24.86575342,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"BANTON, DALANO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,103,95,22.45479452,W,PLAYOFF,2,1,21-22
MIL,2022-04-22,TOR,"ANTETOKOUNMPO, THANASIS",1,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,1,NA,103,95,29.76164384,W,PLAYOFF,2,1,21-22
MIL,2022-04-26,@TOR,"ANTETOKOUNMPO, GIANNIS",33,26,13,4,9,8,1,3,1,13,21,0.619047619,0,2,0,0,0,NA,2,TOR,0,51,NA,101,108,27.38630137,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"OLADIPO, VICTOR",30,22,4,0,4,3,2,2,1,8,18,0.4444444444,2,5,0.4,4,4,1,1,TOR,0,33,NA,101,108,29.97808219,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"MIDDLETON, KHRIS",36,13,3,0,3,1,0,0,3,6,12,0.5,1,4,0.25,0,0,NA,1,TOR,0,17,NA,101,108,30.70410959,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"HOWARD, DWIGHT",30,12,8,0,8,2,0,1,0,6,8,0.75,0,0,NA,0,0,NA,2,TOR,0,23,NA,101,108,36.38082192,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"DAVIS, TERENCE",34,9,6,0,6,3,0,1,1,4,12,0.3333333333,1,8,0.125,0,0,NA,1,TOR,0,19,NA,101,108,24.94520548,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"LOVE, KEVIN",18,8,4,1,3,0,1,0,0,4,4,1,0,0,NA,0,0,NA,1,TOR,0,13,NA,101,108,33.63287671,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"DIVINCENZO, DONTE",30,5,3,0,3,5,0,0,2,2,7,0.2857142857,1,2,0.5,0,0,NA,0,TOR,0,13,NA,101,108,25.23287671,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"TATE, JAESEAN",11,4,2,1,1,1,0,0,0,2,4,0.5,0,1,0,0,0,NA,0,TOR,0,7,NA,101,108,26.49315068,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"IBAKA, SERGE",14,2,2,1,1,2,0,0,1,1,3,0.3333333333,0,0,NA,0,0,NA,0,TOR,0,6,NA,101,108,32.60273973,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,TOR,0,0,NA,101,108,31.09315068,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,101,108,24.87671233,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"BANTON, DALANO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,101,108,22.46575342,L,PLAYOFF,3,1,21-22
MIL,2022-04-26,@TOR,"ANTETOKOUNMPO, THANASIS",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,101,108,29.77260274,L,PLAYOFF,3,1,21-22
MIL,2022-04-30,@TOR,"ANTETOKOUNMPO, GIANNIS",39,43,15,1,14,8,0,3,2,20,26,0.7692307692,0,2,0,3,4,0.75,0,TOR,0,69,NA,125,72,27.39726027,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"HOWARD, DWIGHT",33,22,15,4,11,0,2,6,1,11,12,0.9166666667,0,0,NA,0,0,NA,2,TOR,0,45,NA,125,72,36.39178082,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"DIVINCENZO, DONTE",34,16,7,1,6,7,0,1,1,6,17,0.3529411765,2,5,0.4,2,2,1,1,TOR,0,31,NA,125,72,25.24383562,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"OLADIPO, VICTOR",27,12,1,0,1,4,0,0,1,5,11,0.4545454545,1,3,0.3333333333,1,2,0.5,3,TOR,0,17,NA,125,72,29.9890411,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"IBAKA, SERGE",29,10,11,2,9,0,1,1,0,5,9,0.5555555556,0,1,0,0,0,NA,0,TOR,0,23,NA,125,72,32.61369863,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"MIDDLETON, KHRIS",33,9,5,0,5,8,1,2,1,3,11,0.2727272727,3,6,0.5,0,0,NA,0,TOR,0,25,NA,125,72,30.71506849,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"LOVE, KEVIN",30,7,3,0,3,1,0,0,0,2,3,0.6666666667,1,1,1,2,2,1,2,TOR,0,11,NA,125,72,33.64383562,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"TATE, JAESEAN",13,6,4,0,4,0,0,0,0,3,6,0.5,0,3,0,0,0,NA,1,TOR,0,10,NA,125,72,26.50410959,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,125,72,31.10410959,W,PLAYOFF,4,1,21-22
MIL,2022-04-30,@TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,TOR,0,0,NA,125,72,24.88767123,W,PLAYOFF,4,1,21-22
MIL,2022-05-03,TOR,"ANTETOKOUNMPO, GIANNIS",24,26,9,1,8,4,0,5,1,12,14,0.8571428571,0,0,NA,2,2,1,0,TOR,0,44,NA,101,82,27.40547945,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"OLADIPO, VICTOR",23,11,5,0,5,5,2,1,0,3,10,0.3,1,3,0.3333333333,4,6,0.6666666667,0,TOR,0,24,NA,101,82,29.99726027,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"MIDDLETON, KHRIS",27,11,2,0,2,2,0,0,2,2,8,0.25,1,2,0.5,6,6,1,0,TOR,0,15,NA,101,82,30.72328767,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"HOWARD, DWIGHT",19,10,9,2,7,3,1,4,0,5,6,0.8333333333,0,0,NA,0,0,NA,2,TOR,0,27,NA,101,82,36.4,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"DIVINCENZO, DONTE",25,10,4,0,4,6,1,2,0,3,10,0.3,2,7,0.2857142857,2,3,0.6666666667,0,TOR,0,23,NA,101,82,25.25205479,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"DAVIS, TERENCE",29,9,4,0,4,3,0,1,0,4,11,0.3636363636,1,3,0.3333333333,0,0,NA,0,TOR,0,17,NA,101,82,24.96438356,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"IBAKA, SERGE",22,7,9,2,7,0,0,0,1,3,7,0.4285714286,0,0,NA,1,2,0.5,1,TOR,0,16,NA,101,82,32.62191781,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"ANTETOKOUNMPO, THANASIS",9,6,2,1,1,1,0,0,0,2,4,0.5,0,0,NA,2,2,1,0,TOR,0,9,NA,101,82,29.79178082,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"LOVE, KEVIN",17,4,6,1,5,0,0,0,0,2,4,0.5,0,0,NA,0,0,NA,0,TOR,0,10,NA,101,82,33.65205479,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"MYKHAILIUK, SVIATOSLAV",9,3,2,0,2,1,0,0,1,1,1,1,1,1,1,0,0,NA,0,TOR,0,6,NA,101,82,24.89589041,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"TATE, JAESEAN",18,2,6,0,6,1,0,0,0,1,2,0.5,0,0,NA,0,0,NA,1,TOR,0,9,NA,101,82,26.51232877,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"BANTON, DALANO",9,2,1,0,1,0,1,0,1,1,2,0.5,0,1,0,0,0,NA,0,TOR,0,4,NA,101,82,22.48493151,W,PLAYOFF,5,1,21-22
MIL,2022-05-03,TOR,"CAMPAZZO, FACUNDO",9,0,1,1,0,0,0,0,0,0,6,0,0,0,NA,0,0,NA,0,TOR,0,1,NA,101,82,31.11232877,W,PLAYOFF,5,1,21-22
MIL,2022-05-08,ATL,"ANTETOKOUNMPO, GIANNIS",44,34,14,1,13,9,2,0,3,15,26,0.5769230769,0,2,0,4,5,0.8,1,ATL,0,59,NA,104,109,27.41917808,L,PLAYOFF,1,2,21-22
MIL,2022-05-08,ATL,"MIDDLETON, KHRIS",41,25,2,0,2,3,2,0,0,8,20,0.4,5,10,0.5,4,4,1,1,ATL,0,32,NA,104,109,30.7369863,L,PLAYOFF,1,2,21-22
MIL,2022-05-08,ATL,"OLADIPO, VICTOR",31,21,3,0,3,8,1,2,1,10,18,0.5555555556,1,5,0.2,0,0,NA,2,ATL,0,35,NA,104,109,30.0109589,L,PLAYOFF,1,2,21-22
MIL,2022-05-08,ATL,"LOVE, KEVIN",25,8,10,2,8,1,0,0,0,4,7,0.5714285714,0,1,0,0,0,NA,1,ATL,0,19,NA,104,109,33.66575342,L,PLAYOFF,1,2,21-22
