TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype
MIL,2023-12-29,@CLE,"PORZINGIS, KRISTAPS",35,17,5,1,4,1,0,2,4,7,12,0.5833333333333334,3,5,0.6,0,0,NA,1,CLE,0,25,,110,157,NA,L,REG
MIL,2023-12-29,@CLE,"VINCENT, GABE",34,13,1,0,1,6,1,0,4,6,9,0.6666666666666666,1,3,0.3333333333333333,0,0,NA,3,CLE,0,21,,110,157,NA,L,REG
MIL,2023-12-29,@CLE,"BIYOMBO, BISMACK",17,10,3,1,2,0,0,1,2,5,8,0.625,0,0,NA,0,0,NA,2,CLE,0,14,,110,157,NA,L,REG
MIL,2023-12-29,@CLE,"TATE, JAESEAN",23,9,1,0,1,2,0,0,2,2,8,0.25,0,3,0,5,5,1,2,CLE,0,12,,110,157,28.169398907103826,L,REG
MIL,2023-12-29,@CLE,"OLADIPO, VICTOR",22,9,1,0,1,2,0,0,2,2,8,0.25,0,3,0,5,5,1,2,CLE,0,12,,110,157,NA,L,REG
MIL,2023-12-29,@CLE,"TILLMAN, XAVIER",30,8,4,2,2,1,0,2,3,4,7,0.5714285714285714,0,0,NA,0,0,NA,5,CLE,0,15,,110,157,NA,L,REG
MIL,2023-12-29,@CLE,"MYKHAILIUK, SVIATOSLAV",12,2,0,0,0,3,0,0,0,1,3,0.3333333333333333,0,2,0,0,0,NA,3,CLE,0,5,,110,157,NA,L,REG
MIL,2024-01-01,IND,"PORZINGIS, KRISTAPS",36,34,0,0,0,0,0,1,3,14,20,0.7,6,10,0.6,0,0,NA,4,IND,0,35,,113,137,NA,L,REG
MIL,2024-01-01,IND,"ANTETOKOUNMPO, GIANNIS",29,26,8,2,6,6,1,0,2,10,15,0.6666666666666666,1,3,0.3333333333333333,5,7,0.7142857142857143,6,IND,0,41,,113,137,NA,L,REG
MIL,2024-01-01,IND,"MIDDLETON, KHRIS",34,21,3,0,3,5,1,0,2,9,12,0.75,3,3,1,0,0,NA,2,IND,0,30,,113,137,NA,L,REG
MIL,2024-01-01,IND,"OLADIPO, VICTOR",23,15,4,0,4,3,2,1,4,5,13,0.38461538461538464,3,9,0.3333333333333333,2,2,1,4,IND,0,25,,113,137,NA,L,REG
MIL,2024-01-01,IND,"BIYOMBO, BISMACK",16,8,4,1,3,0,0,0,1,4,4,1,0,0,NA,0,0,NA,1,IND,0,12,,113,137,NA,L,REG
MIL,2024-01-01,IND,"TATE, JAESEAN",25,7,4,0,4,1,2,0,2,2,5,0.4,1,2,0.5,2,2,1,4,IND,0,14,,113,137,28.1775956284153,L,REG
MIL,2024-01-01,IND,"MYKHAILIUK, SVIATOSLAV",13,2,2,1,1,1,0,0,0,1,4,0.25,0,3,0,0,0,NA,0,IND,0,5,,113,137,NA,L,REG
MIL,2024-01-01,IND,"VINCENT, GABE",30,0,2,1,1,6,1,0,1,0,8,0,0,5,0,0,0,NA,6,IND,0,9,,113,137,NA,L,REG
MIL,2024-01-01,IND,"TILLMAN, XAVIER",31,0,4,0,4,2,1,1,0,0,3,0,0,1,0,0,0,NA,4,IND,0,8,,113,137,NA,L,REG
MIL,2024-01-01,IND,"CARTER, JEVON",3,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,IND,0,0,,113,137,NA,L,REG
MIL,2024-01-03,@IND,"ANTETOKOUNMPO, GIANNIS",39,25,15,4,11,6,1,5,1,10,17,0.5882352941176471,0,3,0,5,14,0.35714285714285715,2,IND,0,52,,120,114,NA,W,REG
MIL,2024-01-03,@IND,"PORZINGIS, KRISTAPS",31,22,7,2,5,0,1,1,4,9,19,0.47368421052631576,4,11,0.36363636363636365,0,1,0,3,IND,0,31,,120,114,NA,W,REG
MIL,2024-01-03,@IND,"MIDDLETON, KHRIS",33,20,2,1,1,7,1,0,2,7,11,0.6363636363636364,4,6,0.6666666666666666,2,2,1,6,IND,0,30,,120,114,NA,W,REG
MIL,2024-01-03,@IND,"TATE, JAESEAN",24,13,5,2,3,0,2,0,0,6,9,0.6666666666666666,0,1,0,1,2,0.5,2,IND,0,20,,120,114,28.183060109289617,W,REG
MIL,2024-01-03,@IND,"VINCENT, GABE",33,12,3,0,3,4,0,0,4,2,5,0.4,0,1,0,8,8,1,3,IND,0,19,,120,114,NA,W,REG
MIL,2024-01-03,@IND,"OLADIPO, VICTOR",21,10,3,1,2,1,3,0,2,3,5,0.6,2,2,1,2,4,0.5,5,IND,0,17,,120,114,NA,W,REG
MIL,2024-01-03,@IND,"TILLMAN, XAVIER",30,7,0,0,0,2,2,2,1,3,5,0.6,0,1,0,1,2,0.5,4,IND,0,13,,120,114,NA,W,REG
MIL,2024-01-03,@IND,"MYKHAILIUK, SVIATOSLAV",13,6,2,0,2,4,1,0,0,2,5,0.4,0,3,0,2,2,1,0,IND,0,13,,120,114,NA,W,REG
MIL,2024-01-03,@IND,"BIYOMBO, BISMACK",16,5,4,2,2,1,0,0,0,2,4,0.5,0,0,NA,1,2,0.5,1,IND,0,10,,120,114,NA,W,REG
MIL,2024-01-04,@SAS,"ANTETOKOUNMPO, GIANNIS",36,24,6,0,6,2,1,2,1,9,15,0.6,1,4,0.25,5,6,0.8333333333333334,3,SAS,0,35,,115,107,NA,W,REG
MIL,2024-01-04,@SAS,"PORZINGIS, KRISTAPS",38,20,15,1,14,4,1,3,1,6,12,0.5,4,7,0.5714285714285714,4,4,1,2,SAS,0,43,,115,107,NA,W,REG
MIL,2024-01-04,@SAS,"OLADIPO, VICTOR",24,20,3,2,1,4,1,1,0,8,17,0.47058823529411764,2,4,0.5,2,2,1,0,SAS,0,29,,115,107,NA,W,REG
MIL,2024-01-04,@SAS,"MIDDLETON, KHRIS",33,19,3,0,3,2,1,1,3,7,15,0.4666666666666667,0,2,0,5,6,0.8333333333333334,1,SAS,0,26,,115,107,NA,W,REG
MIL,2024-01-04,@SAS,"TILLMAN, XAVIER",31,10,8,1,7,2,2,0,2,5,6,0.8333333333333334,0,0,NA,0,0,NA,0,SAS,0,22,,115,107,NA,W,REG
MIL,2024-01-04,@SAS,"VINCENT, GABE",31,9,1,1,0,3,1,0,2,3,13,0.23076923076923078,0,1,0,3,4,0.75,2,SAS,0,14,,115,107,NA,W,REG
MIL,2024-01-04,@SAS,"TATE, JAESEAN",17,6,2,1,1,0,0,0,1,2,5,0.4,1,2,0.5,1,2,0.5,0,SAS,0,8,,115,107,28.185792349726775,W,REG
MIL,2024-01-04,@SAS,"MYKHAILIUK, SVIATOSLAV",15,5,1,0,1,1,0,0,0,2,5,0.4,1,3,0.3333333333333333,0,0,NA,0,SAS,0,7,,115,107,NA,W,REG
MIL,2024-01-04,@SAS,"BIYOMBO, BISMACK",15,2,9,1,8,0,1,0,0,0,0,NA,0,0,NA,2,2,1,0,SAS,0,12,,115,107,NA,W,REG
MIL,2024-01-06,@HOU,"ANTETOKOUNMPO, GIANNIS",39,27,14,5,9,6,1,3,2,11,16,0.6875,0,2,0,5,10,0.5,5,HOU,0,51,,100,111,NA,L,REG
MIL,2024-01-06,@HOU,"PORZINGIS, KRISTAPS",34,20,6,1,5,1,1,2,2,7,16,0.4375,1,7,0.14285714285714285,5,6,0.8333333333333334,1,HOU,0,30,,100,111,NA,L,REG
MIL,2024-01-06,@HOU,"MIDDLETON, KHRIS",33,17,2,0,2,4,0,0,4,6,17,0.35294117647058826,2,8,0.25,3,4,0.75,4,HOU,0,23,,100,111,NA,L,REG
MIL,2024-01-06,@HOU,"OLADIPO, VICTOR",20,14,4,0,4,3,1,0,4,6,10,0.6,1,2,0.5,1,2,0.5,2,HOU,0,22,,100,111,NA,L,REG
MIL,2024-01-06,@HOU,"TATE, JAESEAN",22,6,4,1,3,1,0,1,1,3,7,0.42857142857142855,0,1,0,0,0,NA,3,HOU,0,12,,100,111,28.19125683060109,L,REG
MIL,2024-01-06,@HOU,"VINCENT, GABE",32,5,2,0,2,4,2,0,1,1,5,0.2,1,4,0.25,2,2,1,2,HOU,0,13,,100,111,NA,L,REG
MIL,2024-01-06,@HOU,"BIYOMBO, BISMACK",16,5,7,4,3,2,0,1,2,1,2,0.5,0,0,NA,3,6,0.5,3,HOU,0,15,,100,111,NA,L,REG
MIL,2024-01-06,@HOU,"MYKHAILIUK, SVIATOSLAV",13,4,1,1,0,1,0,0,3,1,4,0.25,1,3,0.3333333333333333,1,2,0.5,1,HOU,0,6,,100,111,NA,L,REG
MIL,2024-01-06,@HOU,"TILLMAN, XAVIER",31,2,8,0,8,1,3,1,4,1,4,0.25,0,1,0,0,0,NA,4,HOU,0,15,,100,111,NA,L,REG
MIL,2024-01-08,UTA,"ANTETOKOUNMPO, GIANNIS",39,38,9,0,9,8,1,0,5,14,19,0.7368421052631579,1,2,0.5,9,14,0.6428571428571429,3,UTA,0,56,,128,121,NA,W,REG
MIL,2024-01-08,UTA,"PORZINGIS, KRISTAPS",35,25,4,2,2,1,1,2,2,10,15,0.6666666666666666,5,8,0.625,0,0,NA,4,UTA,0,33,,128,121,NA,W,REG
MIL,2024-01-08,UTA,"MIDDLETON, KHRIS",32,19,3,1,2,8,1,0,0,5,15,0.3333333333333333,3,10,0.3,6,6,1,5,UTA,0,31,,128,121,NA,W,REG
MIL,2024-01-08,UTA,"VINCENT, GABE",28,15,2,0,2,3,0,0,6,5,6,0.8333333333333334,2,3,0.6666666666666666,3,3,1,4,UTA,0,20,,128,121,NA,W,REG
MIL,2024-01-08,UTA,"BIYOMBO, BISMACK",18,10,8,2,6,0,0,1,0,4,4,1,0,0,NA,2,5,0.4,0,UTA,0,19,,128,121,NA,W,REG
MIL,2024-01-08,UTA,"TATE, JAESEAN",22,9,6,1,5,3,0,0,0,4,7,0.5714285714285714,0,1,0,1,2,0.5,1,UTA,0,18,,128,121,28.19672131147541,W,REG
MIL,2024-01-08,UTA,"OLADIPO, VICTOR",23,5,1,0,1,5,0,0,1,2,8,0.25,1,4,0.25,0,0,NA,0,UTA,0,11,,128,121,NA,W,REG
MIL,2024-01-08,UTA,"LOONEY, KEVON",30,4,9,3,6,4,0,0,1,2,3,0.6666666666666666,0,0,NA,0,0,NA,1,UTA,0,17,,128,121,NA,W,REG
MIL,2024-01-08,UTA,"GRIMES, QUENTIN",13,3,0,0,0,0,0,0,2,1,2,0.5,1,1,1,0,0,NA,1,UTA,0,3,,128,121,NA,W,REG
MIL,2024-01-11,BOS,"ANTETOKOUNMPO, GIANNIS",38,49,14,4,10,7,1,4,3,14,20,0.7,1,3,0.3333333333333333,20,25,0.8,2,BOS,0,75,,153,106,NA,W,REG
MIL,2024-01-11,BOS,"MIDDLETON, KHRIS",31,36,5,0,5,4,1,0,3,11,17,0.6470588235294118,4,7,0.5714285714285714,10,10,1,2,BOS,0,46,,153,106,NA,W,REG
MIL,2024-01-11,BOS,"PORZINGIS, KRISTAPS",36,25,7,1,6,3,0,1,3,9,19,0.47368421052631576,4,8,0.5,3,3,1,5,BOS,0,36,,153,106,NA,W,REG
MIL,2024-01-11,BOS,"TATE, JAESEAN",23,15,3,1,2,1,2,0,2,4,7,0.5714285714285714,1,2,0.5,6,8,0.75,2,BOS,0,21,,153,106,28.204918032786885,W,REG
MIL,2024-01-11,BOS,"VINCENT, GABE",30,14,0,0,0,2,1,0,0,4,7,0.5714285714285714,3,5,0.6,3,3,1,5,BOS,0,17,,153,106,NA,W,REG
MIL,2024-01-11,BOS,"LOONEY, KEVON",30,8,15,5,10,6,1,0,2,4,5,0.8,0,0,NA,0,0,NA,4,BOS,0,30,,153,106,NA,W,REG
MIL,2024-01-11,BOS,"OLADIPO, VICTOR",22,5,4,0,4,5,0,0,1,0,4,0,0,2,0,5,7,0.7142857142857143,3,BOS,0,14,,153,106,NA,W,REG
MIL,2024-01-11,BOS,"GRIMES, QUENTIN",12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0.5,0,BOS,0,2,,153,106,NA,W,REG
MIL,2024-01-11,BOS,"BIYOMBO, BISMACK",18,0,3,1,2,0,1,1,1,0,2,0,0,0,NA,0,4,0,2,BOS,0,5,,153,106,NA,W,REG
MIL,2024-01-13,GSW,"ANTETOKOUNMPO, GIANNIS",40,30,12,2,10,10,0,3,3,10,23,0.43478260869565216,1,4,0.25,9,13,0.6923076923076923,2,GSW,1,55,,121,106,NA,W,REG
MIL,2024-01-13,GSW,"PORZINGIS, KRISTAPS",35,30,15,7,8,1,0,2,2,12,18,0.6666666666666666,2,5,0.4,4,4,1,4,GSW,0,48,,121,106,NA,W,REG
MIL,2024-01-13,GSW,"MIDDLETON, KHRIS",33,18,1,1,0,5,1,0,0,5,18,0.2777777777777778,3,6,0.5,5,5,1,3,GSW,0,25,,121,106,NA,W,REG
MIL,2024-01-13,GSW,"OLADIPO, VICTOR",22,18,2,0,2,4,0,0,0,4,7,0.5714285714285714,2,3,0.6666666666666666,8,10,0.8,0,GSW,0,24,,121,106,NA,W,REG
MIL,2024-01-13,GSW,"TATE, JAESEAN",24,6,9,5,4,0,3,0,4,2,6,0.3333333333333333,0,1,0,2,2,1,5,GSW,0,18,,121,106,28.2103825136612,W,REG
MIL,2024-01-13,GSW,"BIYOMBO, BISMACK",18,6,8,3,5,1,0,0,0,3,5,0.6,0,0,NA,0,2,0,5,GSW,0,15,,121,106,NA,W,REG
MIL,2024-01-13,GSW,"GRIMES, QUENTIN",12,5,0,0,0,0,1,0,0,1,2,0.5,1,2,0.5,2,2,1,1,GSW,0,6,,121,106,NA,W,REG
MIL,2024-01-13,GSW,"VINCENT, GABE",28,4,1,0,1,3,1,0,3,1,8,0.125,1,7,0.14285714285714285,1,2,0.5,1,GSW,0,9,,121,106,NA,W,REG
MIL,2024-01-13,GSW,"LOONEY, KEVON",28,4,11,5,6,0,2,0,1,2,5,0.4,0,0,NA,0,0,NA,5,GSW,0,17,,121,106,NA,W,REG
MIL,2024-01-14,SAC,"MIDDLETON, KHRIS",37,29,0,0,0,4,1,0,3,12,22,0.5454545454545454,5,12,0.4166666666666667,0,0,NA,0,SAC,0,34,,95,88,NA,W,REG
MIL,2024-01-14,SAC,"PORZINGIS, KRISTAPS",30,23,4,0,4,1,1,0,0,9,14,0.6428571428571429,3,4,0.75,2,2,1,5,SAC,0,29,,95,88,NA,W,REG
MIL,2024-01-14,SAC,"ANTETOKOUNMPO, GIANNIS",36,20,9,3,6,4,4,0,3,7,17,0.4117647058823529,1,4,0.25,5,7,0.7142857142857143,3,SAC,0,37,,95,88,NA,W,REG
MIL,2024-01-14,SAC,"OLADIPO, VICTOR",22,6,7,0,7,4,1,1,5,3,7,0.42857142857142855,0,2,0,0,0,NA,0,SAC,0,19,,95,88,NA,W,REG
MIL,2024-01-14,SAC,"BIYOMBO, BISMACK",18,5,4,2,2,2,1,0,1,2,3,0.6666666666666666,0,0,NA,1,6,0.16666666666666666,2,SAC,0,12,,95,88,NA,W,REG
MIL,2024-01-14,SAC,"TATE, JAESEAN",24,4,4,1,3,1,0,0,2,2,6,0.3333333333333333,0,2,0,0,2,0,1,SAC,0,9,,95,88,28.21311475409836,W,REG
MIL,2024-01-14,SAC,"GRIMES, QUENTIN",12,4,0,0,0,0,0,0,0,1,2,0.5,1,2,0.5,1,2,0.5,0,SAC,0,4,,95,88,NA,W,REG
MIL,2024-01-14,SAC,"VINCENT, GABE",29,2,1,0,1,5,0,0,3,1,5,0.2,0,3,0,0,0,NA,2,SAC,0,8,,95,88,NA,W,REG
MIL,2024-01-14,SAC,"LOONEY, KEVON",32,2,18,6,12,4,0,2,2,1,3,0.3333333333333333,0,0,NA,0,0,NA,4,SAC,0,26,,95,88,NA,W,REG
MIL,2024-01-17,@CLE,"MIDDLETON, KHRIS",38,30,7,3,4,4,1,0,0,11,14,0.7857142857142857,4,6,0.6666666666666666,4,4,1,4,CLE,0,42,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"PORZINGIS, KRISTAPS",39,27,4,0,4,6,0,1,2,10,18,0.5555555555555556,2,5,0.4,5,7,0.7142857142857143,3,CLE,0,38,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"ANTETOKOUNMPO, GIANNIS",32,23,14,4,10,8,1,1,2,11,17,0.6470588235294118,0,4,0,1,4,0.25,4,CLE,0,47,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"TATE, JAESEAN",18,16,3,2,1,5,0,0,2,8,11,0.7272727272727273,0,3,0,0,0,NA,6,CLE,0,24,,123,132,28.221311475409838,L,REG
MIL,2024-01-17,@CLE,"OLADIPO, VICTOR",22,14,2,1,1,3,1,0,2,6,14,0.42857142857142855,1,7,0.14285714285714285,1,2,0.5,4,CLE,0,20,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"VINCENT, GABE",33,5,1,0,1,11,1,0,6,2,6,0.3333333333333333,1,4,0.25,0,0,NA,5,CLE,0,18,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"JORDAN, DEANDRE",26,4,3,1,2,0,1,0,0,2,2,1,0,0,NA,0,2,0,4,CLE,0,8,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"GRIMES, QUENTIN",12,4,0,0,0,1,0,0,0,0,4,0,0,4,0,4,4,1,1,CLE,0,5,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"LOONEY, KEVON",18,0,5,1,4,2,0,0,1,0,0,NA,0,0,NA,0,0,NA,6,CLE,0,7,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"BIYOMBO, BISMACK",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,123,132,NA,L,REG
MIL,2024-01-17,@CLE,"MCDANIELS, JALEN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,123,132,25.96164383561644,L,REG
MIL,2024-01-20,@DET,"ANTETOKOUNMPO, GIANNIS",33,32,7,0,7,5,4,4,1,14,17,0.8235294117647058,0,2,0,4,6,0.6666666666666666,1,DET,0,52,,121,93,NA,W,REG
MIL,2024-01-20,@DET,"PORZINGIS, KRISTAPS",31,21,8,0,8,0,0,3,0,9,13,0.6923076923076923,2,2,1,1,1,1,0,DET,0,32,,121,93,NA,W,REG
MIL,2024-01-20,@DET,"MIDDLETON, KHRIS",30,19,2,0,2,5,1,0,1,5,13,0.38461538461538464,1,3,0.3333333333333333,8,8,1,0,DET,0,27,,121,93,NA,W,REG
MIL,2024-01-20,@DET,"GRIMES, QUENTIN",20,15,3,0,3,1,2,0,2,4,8,0.5,3,6,0.5,4,4,1,2,DET,0,21,,121,93,NA,W,REG
MIL,2024-01-20,@DET,"TATE, JAESEAN",25,12,4,2,2,2,1,0,1,5,10,0.5,0,2,0,2,2,1,1,DET,0,19,,121,93,28.229508196721312,W,REG
MIL,2024-01-20,@DET,"VINCENT, GABE",26,8,3,1,2,1,0,0,0,3,13,0.23076923076923078,0,2,0,2,2,1,2,DET,0,12,,121,93,NA,W,REG
MIL,2024-01-20,@DET,"OLADIPO, VICTOR",23,8,3,0,3,5,0,0,1,3,8,0.375,1,3,0.3333333333333333,1,2,0.5,1,DET,0,16,,121,93,NA,W,REG
MIL,2024-01-20,@DET,"JORDAN, DEANDRE",20,6,6,1,5,0,1,0,0,3,5,0.6,0,0,NA,0,0,NA,1,DET,0,13,,121,93,NA,W,REG
MIL,2024-01-20,@DET,"LOONEY, KEVON",32,0,12,0,12,0,1,0,0,0,0,NA,0,0,NA,0,0,NA,2,DET,0,13,,121,93,NA,W,REG
MIL,2024-01-22,@DET,"ANTETOKOUNMPO, GIANNIS",25,28,10,2,8,2,2,0,3,10,15,0.6666666666666666,0,0,NA,8,10,0.8,5,DET,0,42,,121,116,NA,W,REG
MIL,2024-01-22,@DET,"PORZINGIS, KRISTAPS",37,24,5,0,5,2,1,2,0,11,20,0.55,2,8,0.25,0,0,NA,5,DET,0,34,,121,116,NA,W,REG
MIL,2024-01-22,@DET,"MIDDLETON, KHRIS",39,23,5,1,4,5,0,0,1,9,21,0.42857142857142855,4,8,0.5,1,1,1,3,DET,0,33,,121,116,NA,W,REG
MIL,2024-01-22,@DET,"VINCENT, GABE",30,21,2,0,2,2,0,0,2,7,11,0.6363636363636364,3,5,0.6,4,4,1,0,DET,0,25,,121,116,NA,W,REG
MIL,2024-01-22,@DET,"TATE, JAESEAN",24,10,5,2,3,1,1,0,2,5,11,0.45454545454545453,0,1,0,0,0,NA,5,DET,0,17,,121,116,28.23497267759563,W,REG
MIL,2024-01-22,@DET,"GRIMES, QUENTIN",12,6,0,0,0,1,1,0,1,2,3,0.6666666666666666,2,3,0.6666666666666666,0,0,NA,2,DET,0,8,,121,116,NA,W,REG
MIL,2024-01-22,@DET,"OLADIPO, VICTOR",22,5,3,1,2,6,0,0,6,2,6,0.3333333333333333,0,3,0,1,2,0.5,2,DET,0,14,,121,116,NA,W,REG
MIL,2024-01-22,@DET,"JORDAN, DEANDRE",20,4,9,1,8,1,0,1,0,2,4,0.5,0,1,0,0,0,NA,4,DET,0,15,,121,116,NA,W,REG
MIL,2024-01-22,@DET,"LOONEY, KEVON",31,0,9,4,5,8,1,0,2,0,2,0,0,0,NA,0,0,NA,3,DET,0,18,,121,116,NA,W,REG
MIL,2024-01-24,CLE,"ANTETOKOUNMPO, GIANNIS",38,35,13,2,11,7,2,2,8,14,22,0.6363636363636364,0,4,0,7,10,0.7,3,CLE,0,59,,137,98,NA,W,REG
MIL,2024-01-24,CLE,"PORZINGIS, KRISTAPS",36,28,8,1,7,1,0,2,1,10,16,0.625,3,8,0.375,5,6,0.8333333333333334,4,CLE,0,39,,137,98,NA,W,REG
MIL,2024-01-24,CLE,"MIDDLETON, KHRIS",29,16,2,0,2,4,0,0,2,7,15,0.4666666666666667,2,4,0.5,0,0,NA,5,CLE,0,22,,137,98,NA,W,REG
MIL,2024-01-24,CLE,"VINCENT, GABE",25,14,2,1,1,2,3,0,5,5,10,0.5,4,8,0.5,0,0,NA,6,CLE,0,21,,137,98,NA,W,REG
MIL,2024-01-24,CLE,"TATE, JAESEAN",25,12,9,4,5,6,1,0,0,4,5,0.8,1,1,1,3,4,0.75,2,CLE,0,28,,137,98,28.240437158469945,W,REG
MIL,2024-01-24,CLE,"JORDAN, DEANDRE",18,12,4,1,3,1,0,0,0,6,7,0.8571428571428571,0,0,NA,0,2,0,1,CLE,0,17,,137,98,NA,W,REG
MIL,2024-01-24,CLE,"OLADIPO, VICTOR",26,10,3,0,3,8,5,0,1,4,8,0.5,0,1,0,2,2,1,3,CLE,0,26,,137,98,NA,W,REG
MIL,2024-01-24,CLE,"GRIMES, QUENTIN",12,6,0,0,0,0,0,0,1,2,2,1,2,2,1,0,0,NA,1,CLE,0,6,,137,98,NA,W,REG
MIL,2024-01-24,CLE,"LOONEY, KEVON",31,4,10,5,5,5,0,0,0,2,4,0.5,0,0,NA,0,0,NA,4,CLE,0,19,,137,98,NA,W,REG
MIL,2024-01-26,CLE,"TATE, JAESEAN",31,40,10,1,9,0,1,1,2,14,20,0.7,3,6,0.5,9,10,0.9,1,CLE,0,52,,117,97,28.24590163934426,W,REG
MIL,2024-01-26,CLE,"ANTETOKOUNMPO, GIANNIS",21,20,4,1,3,0,0,0,0,8,14,0.5714285714285714,0,3,0,4,4,1,6,CLE,0,24,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"MIDDLETON, KHRIS",42,17,3,1,2,5,0,0,1,7,14,0.5,3,6,0.5,0,0,NA,4,CLE,0,25,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"VINCENT, GABE",32,14,5,2,3,4,0,0,1,5,13,0.38461538461538464,4,9,0.4444444444444444,0,0,NA,2,CLE,0,23,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"LOONEY, KEVON",34,8,13,2,11,5,3,1,2,4,6,0.6666666666666666,0,0,NA,0,1,0,3,CLE,0,30,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"PORZINGIS, KRISTAPS",19,7,4,0,4,1,0,2,2,3,6,0.5,1,3,0.3333333333333333,0,0,NA,6,CLE,0,14,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"JORDAN, DEANDRE",21,6,1,1,0,2,0,3,0,3,4,0.75,0,0,NA,0,2,0,3,CLE,0,12,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"GRIMES, QUENTIN",13,3,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,NA,0,CLE,0,4,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"OLADIPO, VICTOR",23,2,4,0,4,8,2,0,3,0,5,0,0,4,0,2,3,0.6666666666666666,3,CLE,0,16,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"GOODWIN, JORDAN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"BIYOMBO, BISMACK",1,0,2,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,2,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"CARTER, JEVON",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,CLE,0,0,,117,97,NA,W,REG
MIL,2024-01-26,CLE,"MCDANIELS, JALEN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,117,97,25.986301369863014,W,REG
MIL,2024-01-27,NOP,"PORZINGIS, KRISTAPS",34,23,7,2,5,2,1,1,2,9,16,0.5625,5,9,0.5555555555555556,0,0,NA,4,NOP,0,34,,92,81,NA,W,REG
MIL,2024-01-27,NOP,"ANTETOKOUNMPO, GIANNIS",37,22,14,3,11,4,1,2,3,8,21,0.38095238095238093,1,5,0.2,5,10,0.5,2,NOP,0,43,,92,81,NA,W,REG
MIL,2024-01-27,NOP,"VINCENT, GABE",28,21,4,0,4,0,0,0,2,9,14,0.6428571428571429,3,6,0.5,0,0,NA,5,NOP,0,25,,92,81,NA,W,REG
MIL,2024-01-27,NOP,"MIDDLETON, KHRIS",33,9,5,1,4,2,1,0,1,3,9,0.3333333333333333,0,3,0,3,3,1,3,NOP,0,17,,92,81,NA,W,REG
MIL,2024-01-27,NOP,"TATE, JAESEAN",24,7,6,1,5,2,2,0,1,3,12,0.25,1,5,0.2,0,0,NA,1,NOP,0,17,,92,81,28.24863387978142,W,REG
MIL,2024-01-27,NOP,"OLADIPO, VICTOR",22,3,1,0,1,4,2,1,2,1,3,0.3333333333333333,1,2,0.5,0,0,NA,0,NOP,0,11,,92,81,NA,W,REG
MIL,2024-01-27,NOP,"GRIMES, QUENTIN",12,3,0,0,0,1,0,0,0,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0,NA,0,NOP,0,4,,92,81,NA,W,REG
MIL,2024-01-27,NOP,"LOONEY, KEVON",31,2,7,4,3,6,1,0,1,1,4,0.25,0,0,NA,0,0,NA,0,NOP,0,16,,92,81,NA,W,REG
MIL,2024-01-27,NOP,"JORDAN, DEANDRE",19,2,8,3,5,0,2,1,2,1,4,0.25,0,1,0,0,0,NA,3,NOP,0,13,,92,81,NA,W,REG
MIN,2023-10-25,@TOR,"FOX, DEAARON",39,32,4,0,4,13,1,0,2,11,21,0.5238095238095238,4,11,0.36363636363636365,6,11,0.5454545454545454,1,TOR,0,50,,136,144,NA,L,REG
MIN,2023-10-25,@TOR,"MONK, MALIK",29,18,4,0,4,6,1,0,4,7,16,0.4375,4,9,0.4444444444444444,0,0,NA,3,TOR,0,29,,136,144,NA,L,REG
MIN,2023-10-25,@TOR,"VEZENKOV, SASHA",20,18,0,0,0,0,0,0,1,6,10,0.6,4,7,0.5714285714285714,2,2,1,1,TOR,0,18,,136,144,NA,L,REG
