TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX,...27,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,SEASON
LAL,2021-01-28,@ATL,"CARROLL, DEMARRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,ATL,0,0,NA,133,123,34.50684932,W,20-21
LAL,2021-01-30,@IND,"WILLIAMS, LOU",24,18,0,0,0,4,0,0,5,8,15,0.5333333333,2,4,0.5,0,0,NA,0,IND,0,22,NA,105,124,34.26027397,L,20-21
LAL,2021-02-01,@MIL,"THYBULLE, MATISSE",20,2,0,0,0,2,2,0,2,1,3,0.3333333333,0,0,NA,0,0,NA,1,MIL,0,6,NA,101,117,23.91506849,L,20-21
LAL,2021-02-01,@MIL,"MOORE, ETWAUN",11,2,0,0,0,2,0,0,0,1,5,0.2,0,2,0,0,0,NA,1,MIL,0,4,NA,101,117,31.93442623,L,20-21
LAL,2021-02-01,@MIL,"ANTHONY, CARMELO",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,MIL,0,0,NA,101,117,36.67945205,L,20-21
LAL,2021-02-01,@MIL,"CARROLL, DEMARRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIL,0,0,NA,101,117,34.51780822,L,20-21
LAL,2021-02-10,@POR,"VONLEH, NOAH",10,6,0,0,0,2,1,0,0,1,2,0.5,0,0,NA,4,4,1,2,POR,0,9,NA,115,114,25.46575342,W,20-21
LAL,2021-02-10,@POR,"COOK, QUINN",1,2,0,0,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,POR,0,2,NA,115,114,27.88767123,W,20-21
LAL,2021-02-11,DAL,"IRVING, KYRIE",36,32,0,0,0,6,1,0,6,13,25,0.52,4,13,0.3076923077,2,4,0.5,3,DAL,0,39,NA,97,123,28.89041096,L,20-21
LAL,2021-02-11,DAL,"THYBULLE, MATISSE",21,0,0,0,0,2,0,0,2,0,0,NA,0,0,NA,0,0,NA,0,DAL,0,2,NA,97,123,23.94246575,L,20-21
LAL,2021-02-11,DAL,"MOORE, ETWAUN",7,0,0,0,0,1,0,0,2,0,0,NA,0,0,NA,0,0,NA,1,DAL,0,1,NA,97,123,31.96174863,L,20-21
LAL,2021-02-14,PHX,"THYBULLE, MATISSE",20,5,0,0,0,0,1,0,5,2,3,0.6666666667,1,2,0.5,0,0,NA,2,PHX,0,6,NA,118,126,23.95068493,L,20-21
LAL,2021-02-14,PHX,"MOORE, ETWAUN",6,3,0,0,0,0,0,0,0,1,4,0.25,1,2,0.5,0,0,NA,1,PHX,0,3,NA,118,126,31.96994536,L,20-21
LAL,2021-02-14,PHX,"CARROLL, DEMARRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,0,NA,118,126,34.55342466,L,20-21
LAL,2021-02-16,NOP,"THYBULLE, MATISSE",21,2,0,0,0,1,1,1,2,1,2,0.5,0,1,0,0,0,NA,2,NOP,0,5,NA,108,122,23.95616438,L,20-21
LAL,2021-02-20,NYK,"THYBULLE, MATISSE",18,2,0,0,0,0,0,0,1,1,3,0.3333333333,0,2,0,0,0,NA,2,NYK,0,2,NA,106,93,23.96712329,W,20-21
LAL,2021-02-23,@DAL,"BOGDANOVIC, BOJAN",30,14,0,0,0,0,3,0,1,3,12,0.25,3,8,0.375,5,5,1,4,DAL,0,17,NA,104,126,31.85205479,L,20-21
LAL,2021-02-24,@OKC,"THYBULLE, MATISSE",20,6,0,0,0,2,1,0,4,2,5,0.4,2,5,0.4,0,0,NA,2,OKC,0,9,NA,119,126,23.97808219,L,20-21
LAL,2021-02-24,@OKC,"BOGDANOVIC, BOJAN",29,4,0,0,0,2,0,0,2,2,5,0.4,0,1,0,0,0,NA,2,OKC,0,6,NA,119,126,31.85479452,L,20-21
LAL,2021-02-26,CLE,"ANTHONY, CARMELO",12,2,0,0,0,0,0,0,0,1,4,0.25,0,1,0,0,3,0,1,CLE,0,2,NA,133,100,36.74794521,W,20-21
LAL,2021-03-03,@HOU,"THYBULLE, MATISSE",20,3,0,0,0,0,2,1,3,1,4,0.25,1,3,0.3333333333,0,0,NA,3,HOU,0,6,NA,120,148,23.99726027,L,20-21
LAL,2021-03-05,@BOS,"THYBULLE, MATISSE",16,6,0,0,0,1,2,0,2,2,2,1,2,2,1,0,0,NA,2,BOS,0,9,NA,109,127,24.00273973,L,20-21
LAL,2021-03-05,@BOS,"LOPEZ, ROBIN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,BOS,0,0,NA,109,127,32.9260274,L,20-21
LAL,2021-03-05,@BOS,"CARROLL, DEMARRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,BOS,0,0,NA,109,127,34.60547945,L,20-21
LAL,2021-03-08,@BKN,"WILLIAMS, LOU",25,25,0,0,0,3,0,0,1,7,16,0.4375,7,10,0.7,4,4,1,2,BKN,0,28,NA,107,129,34.36164384,L,20-21
LAL,2021-03-08,@BKN,"ANTHONY, CARMELO",12,8,0,0,0,0,0,0,1,2,3,0.6666666667,0,0,NA,4,4,1,2,BKN,0,8,NA,107,129,36.77534247,L,20-21
LAL,2021-03-13,LAC,"CARROLL, DEMARRE",13,2,0,0,0,2,0,0,2,1,1,1,0,0,NA,0,0,NA,2,LAC,0,4,NA,125,128,34.62739726,L,20-21
LAL,2021-03-16,POR,"MOORE, ETWAUN",9,2,0,0,0,1,1,0,0,1,3,0.3333333333,0,1,0,0,0,NA,1,POR,0,4,NA,106,136,32.05205479,L,20-21
LAL,2021-03-17,@SAC,"ANTHONY, CARMELO",14,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,NA,1,SAC,0,1,NA,127,117,36.8,W,20-21
LAL,2021-03-20,SAS,"LEVERT, CARIS",35,16,0,0,0,3,0,0,3,5,13,0.3846153846,3,8,0.375,3,4,0.75,3,SAS,0,19,NA,88,120,26.56712329,L,20-21
LAL,2021-03-28,@DEN,"ANTHONY, CARMELO",13,7,0,0,0,0,1,1,0,3,6,0.5,1,1,1,0,0,NA,1,DEN,0,9,NA,109,135,36.83013699,L,20-21
LAL,2021-03-28,@DEN,"MOORE, ETWAUN",5,0,0,0,0,0,0,0,1,0,0,NA,0,0,NA,0,0,NA,1,DEN,0,0,NA,109,135,32.08493151,L,20-21
LAL,2021-04-06,MEM,"WILLIAMS, LOU",22,10,0,0,0,3,0,0,1,4,7,0.5714285714,2,5,0.4,0,0,NA,3,MEM,0,13,NA,106,118,34.44109589,L,20-21
LAL,2021-04-08,BOS,"ANTHONY, CARMELO",5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,NA,2,BOS,0,0,NA,101,128,36.86027397,L,20-21
LAL,2021-04-10,NOP,"COOK, QUINN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NOP,0,0,NA,112,107,28.04931507,W,20-21
LAL,2021-04-12,@GSW,"CRAIG, TORREY",9,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,1,GSW,0,0,NA,121,104,30.31232877,W,20-21
LAL,2021-04-14,@MEM,"MOORE, ETWAUN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MEM,0,0,NA,104,108,32.13150685,L,20-21
LAL,2021-04-14,@MEM,"COOK, QUINN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MEM,0,0,NA,104,108,28.06027397,L,20-21
LAL,2021-04-15,@NOP,"THYBULLE, MATISSE",29,5,0,0,0,2,3,0,1,2,3,0.6666666667,1,2,0.5,0,0,NA,0,NOP,0,10,NA,114,87,24.11506849,W,20-21
LAL,2021-04-17,PHI,"ANTHONY, CARMELO",11,3,0,0,0,0,1,0,0,1,3,0.3333333333,1,2,0.5,0,0,NA,1,PHI,0,4,NA,111,98,36.88493151,W,20-21
LAL,2021-04-20,MIL,"CRAIG, TORREY",8,2,0,0,0,0,0,0,0,1,2,0.5,0,0,NA,0,0,NA,3,MIL,0,2,NA,93,104,30.33424658,L,20-21
LAL,2021-04-20,MIL,"MOORE, ETWAUN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIL,0,0,NA,93,104,32.14794521,L,20-21
LAL,2021-04-20,MIL,"COOK, QUINN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIL,0,0,NA,93,104,28.07671233,L,20-21
LAL,2021-04-20,MIL,"LAYMAN, JAKE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIL,0,0,NA,93,104,27.12054795,L,20-21
LAL,2021-04-22,@LAC,"THYBULLE, MATISSE",9,6,0,0,0,1,1,0,0,2,3,0.6666666667,1,2,0.5,1,2,0.5,1,LAC,0,8,NA,117,105,24.13424658,W,20-21
LAL,2021-04-24,BKN,"THYBULLE, MATISSE",30,6,0,0,0,1,3,0,3,2,9,0.2222222222,2,6,0.3333333333,0,2,0,2,BKN,0,10,NA,122,116,24.13972603,W,20-21
LAL,2021-04-26,HOU,"NAPIER, SHABAZZ",21,7,0,0,0,4,1,0,2,3,4,0.75,1,2,0.5,0,0,NA,1,HOU,0,12,NA,115,113,29.78356164,W,20-21
LAL,2021-04-29,DEN,"CARROLL, DEMARRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,DEN,0,0,NA,102,121,34.75616438,L,20-21
LAL,2021-04-30,@UTA,"BOGDANOVIC, BOJAN",38,12,0,0,0,2,0,0,2,3,12,0.25,3,10,0.3,3,4,0.75,4,UTA,0,14,NA,107,120,32.03287671,L,20-21
LAL,2021-04-30,@UTA,"CRAIG, TORREY",11,2,0,0,0,2,0,0,0,0,2,0,0,1,0,2,2,1,3,UTA,0,4,NA,107,120,30.36164384,L,20-21
LAL,2021-05-02,UTA,"MOORE, ETWAUN",6,8,0,0,0,3,0,0,0,3,6,0.5,2,4,0.5,0,0,NA,0,UTA,0,11,NA,130,115,32.18082192,W,20-21
LAL,2021-05-02,UTA,"THYBULLE, MATISSE",25,0,0,0,0,3,2,0,1,0,2,0,0,1,0,0,0,NA,6,UTA,0,5,NA,130,115,24.16164384,W,20-21
LAL,2021-05-05,@CHA,"LOPEZ, ROBIN",8,7,0,0,0,2,0,0,0,3,3,1,1,1,1,0,0,NA,1,CHA,0,9,NA,123,132,33.09315068,L,20-21
LAL,2021-05-05,@CHA,"COOK, QUINN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CHA,0,0,NA,123,132,28.11780822,L,20-21
LAL,2021-05-06,@DET,"MOORE, ETWAUN",7,6,0,0,0,1,0,0,0,3,3,1,0,0,NA,0,0,NA,2,DET,0,7,NA,136,95,32.19178082,W,20-21
LAL,2021-05-08,@TOR,"THYBULLE, MATISSE",32,4,0,0,0,0,2,0,3,2,5,0.4,0,2,0,0,0,NA,1,TOR,0,6,NA,118,110,24.17808219,W,20-21
LAL,2021-05-08,@TOR,"COOK, QUINN",1,3,0,0,0,0,0,0,0,1,2,0.5,1,2,0.5,0,0,NA,0,TOR,0,3,NA,118,110,28.1260274,W,20-21
LAL,2021-05-10,@CLE,"CRAIG, TORREY",10,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,NA,6,CLE,0,0,NA,113,116,30.3890411,L,20-21
LAL,2021-05-12,@WAS,"COOK, QUINN",8,3,0,0,0,3,0,0,0,1,5,0.2,1,2,0.5,0,0,NA,2,WAS,0,6,NA,121,122,28.1369863,L,20-21
LAL,2021-05-12,@WAS,"CARROLL, DEMARRE",1,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,2,2,1,0,WAS,0,2,NA,121,122,34.79178082,L,20-21
LAL,2021-05-12,@WAS,"THYBULLE, MATISSE",27,1,0,0,0,5,3,1,1,0,0,NA,0,0,NA,1,2,0.5,4,WAS,0,10,NA,121,122,24.1890411,L,20-21
LAL,2021-05-12,@WAS,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,WAS,0,0,NA,121,122,30.39452055,L,20-21
LAL,2021-05-12,@WAS,"LAYMAN, JAKE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,WAS,0,0,NA,121,122,27.18082192,L,20-21
LAL,2021-05-14,@MIN,"ANTHONY, CARMELO",24,15,0,0,0,1,0,0,1,6,9,0.6666666667,1,2,0.5,2,3,0.6666666667,6,MIN,0,16,NA,105,125,36.95890411,L,20-21
LAL,2021-05-14,@MIN,"COOK, QUINN",8,6,0,0,0,2,0,0,0,2,3,0.6666666667,2,3,0.6666666667,0,0,NA,2,MIN,0,8,NA,105,125,28.14246575,L,20-21
LAL,2021-05-14,@MIN,"BOGDANOVIC, BOJAN",16,5,0,0,0,1,0,0,2,2,7,0.2857142857,1,5,0.2,0,0,NA,2,MIN,0,6,NA,105,125,32.07123288,L,20-21
LAL,2021-05-16,IND,"COOK, QUINN",9,2,0,0,0,3,0,0,0,1,4,0.25,0,2,0,0,0,NA,0,IND,0,5,NA,91,112,28.14794521,L,20-21
LAL,2021-05-19,@SAC,"LAYMAN, JAKE",5,2,0,0,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,SAC,0,2,NA,99,131,27.2,L,20-21
LAL,2021-05-20,OKC,"CARROLL, DEMARRE",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,OKC,0,0,NA,117,85,34.81369863,W,20-21
LAL,2021-05-20,OKC,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,OKC,0,0,NA,117,85,30.41643836,W,20-21
LAL,2021-05-23,GSW,"NAPIER, SHABAZZ",27,6,0,0,0,3,2,0,2,3,7,0.4285714286,0,4,0,0,0,NA,2,GSW,0,11,NA,97,116,29.85753425,L,20-21
LAL,2021-05-23,GSW,"CARROLL, DEMARRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,GSW,0,0,NA,97,116,34.82191781,L,20-21
LAL,2021-05-26,MIN,"TILLMAN, XAVIER",16,0,0,0,0,0,0,4,0,0,1,0,0,0,NA,0,0,NA,1,MIN,0,4,NA,107,95,22.36712329,W,20-21
LAL,2021-05-29,@PHX,"BOGDANOVIC, BOJAN",10,12,0,0,0,1,1,0,0,4,5,0.8,4,5,0.8,0,0,NA,1,PHX,0,14,NA,115,111,32.11232877,W,20-21
LAL,2021-05-29,@PHX,"NAPIER, SHABAZZ",12,6,0,0,0,2,0,0,3,2,4,0.5,2,2,1,0,0,NA,2,PHX,0,8,NA,115,111,29.8739726,W,20-21
MEM,2020-12-04,@DEN,"JONES, TYUS",18,9,0,0,0,1,3,0,2,4,11,0.3636363636,1,4,0.25,0,0,NA,1,DEN,0,13,NA,117,123,24.56986301,L,20-21
MEM,2020-12-04,@DEN,"ANDERSON, KYLE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,DEN,0,0,NA,117,123,27.20547945,L,20-21
MEM,2020-12-04,@DEN,"ALLEN, GRAYSON",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,DEN,0,0,NA,117,123,25.15616438,L,20-21
MEM,2020-12-08,CHI,"ANDERSON, KYLE",1,0,0,0,0,0,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,CHI,0,1,NA,108,114,27.21643836,L,20-21
MEM,2020-12-08,CHI,"DIENG, GORGUI",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CHI,0,0,NA,108,114,30.88797814,L,20-21
MEM,2020-12-08,CHI,"CABOCLO, BRUNO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CHI,0,0,NA,108,114,25.21369863,L,20-21
MEM,2020-12-20,MIN,"ANDERSON, KYLE",1,2,0,0,0,0,0,0,1,1,1,1,0,0,NA,0,0,NA,0,MIN,0,2,NA,114,128,27.24931507,L,20-21
MEM,2020-12-20,MIN,"ALLEN, GRAYSON",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIN,0,0,NA,114,128,25.2,L,20-21
MEM,2020-12-22,@ORL,"JONES, TYUS",18,9,0,0,0,5,1,0,1,3,7,0.4285714286,0,2,0,3,3,1,0,ORL,0,15,NA,93,129,24.61917808,L,20-21
MEM,2020-12-22,@ORL,"COLLINS, ZACH",14,2,0,0,0,2,0,0,0,0,1,0,0,0,NA,2,2,1,3,ORL,0,4,NA,93,129,23.09041096,L,20-21
MEM,2020-12-27,@CHA,"JONES, TYUS",17,8,0,0,0,8,0,0,1,3,3,1,1,1,1,1,2,0.5,4,CHA,0,16,NA,119,115,24.63287671,W,20-21
MEM,2020-12-29,UTA,"JONES, TYUS",17,2,0,0,0,6,1,0,3,0,3,0,0,1,0,2,4,0.5,0,UTA,0,9,NA,83,120,24.63835616,L,20-21
MEM,2020-12-31,DEN,"JONES, TYUS",17,0,0,0,0,3,1,0,1,0,2,0,0,0,NA,0,0,NA,1,DEN,0,4,NA,136,130,24.64383562,W,20-21
MEM,2020-12-31,DEN,"ANDERSON, KYLE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,DEN,0,0,NA,136,130,27.27945205,W,20-21
MEM,2021-01-06,LAL,"JONES, TYUS",15,2,0,0,0,2,1,0,2,1,1,1,0,0,NA,0,0,NA,2,LAL,0,5,NA,114,112,24.66027397,W,20-21
MEM,2021-01-10,LAC,"JONES, TYUS",16,10,0,0,0,2,0,0,2,4,7,0.5714285714,0,2,0,2,4,0.5,1,LAC,0,12,NA,122,138,24.67123288,L,20-21
MEM,2021-01-12,UTA,"JONES, TYUS",17,2,0,0,0,3,0,0,1,1,6,0.1666666667,0,2,0,0,0,NA,0,UTA,0,5,NA,108,96,24.67671233,W,20-21
MEM,2021-01-12,UTA,"COLLINS, ZACH",14,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,NA,2,UTA,0,2,NA,108,96,23.14794521,W,20-21
MEM,2021-01-14,@MIN,"JONES, TYUS",18,11,0,0,0,4,0,0,1,4,6,0.6666666667,3,3,1,0,0,NA,0,MIN,0,15,NA,110,138,24.68219178,L,20-21
MEM,2021-01-17,@CHI,"COLLINS, ZACH",14,2,0,0,0,0,0,3,2,1,2,0.5,0,0,NA,0,0,NA,2,CHI,0,5,NA,123,119,23.16164384,W,20-21
MEM,2021-01-24,@PHX,"COLLINS, ZACH",14,6,0,0,0,0,0,0,0,1,1,1,0,0,NA,4,6,0.6666666667,0,PHX,0,6,NA,117,131,23.18082192,L,20-21
MEM,2021-01-27,WAS,"JONES, TYUS",17,5,0,0,0,2,2,0,2,2,5,0.4,0,2,0,1,2,0.5,0,WAS,0,9,NA,96,127,24.71780822,L,20-21
MEM,2021-01-29,MIA,"MORANT, JA",33,23,0,0,0,10,1,1,3,11,17,0.6470588235,0,1,0,1,1,1,1,MIA,0,35,NA,104,105,21.47123288,L,20-21
MEM,2021-01-29,MIA,"DIENG, GORGUI",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,MIA,0,0,NA,104,105,31.03013699,L,20-21
MEM,2021-01-29,MIA,"CABOCLO, BRUNO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIA,0,0,NA,104,105,25.35616438,L,20-21
MEM,2021-02-02,@CLE,"MORANT, JA",30,14,0,0,0,6,1,0,4,6,17,0.3529411765,2,3,0.6666666667,0,0,NA,3,CLE,0,21,NA,95,103,21.48219178,L,20-21
MEM,2021-02-02,@CLE,"JONES, TYUS",17,9,0,0,0,2,1,0,1,4,7,0.5714285714,1,1,1,0,0,NA,1,CLE,0,12,NA,95,103,24.73424658,L,20-21
MEM,2021-02-02,@CLE,"COLLINS, ZACH",17,0,0,0,0,0,0,1,4,0,4,0,0,0,NA,0,0,NA,1,CLE,0,1,NA,95,103,23.20547945,L,20-21
MEM,2021-02-02,@CLE,"DIENG, GORGUI",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,NA,95,103,31.04109589,L,20-21
MEM,2021-02-02,@CLE,"CABOCLO, BRUNO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,NA,95,103,25.36712329,L,20-21
MEM,2021-02-03,SAC,"MORANT, JA",35,30,0,0,0,8,1,0,0,13,17,0.7647058824,3,3,1,1,2,0.5,2,SAC,0,39,NA,113,128,21.48493151,L,20-21
MEM,2021-02-03,SAC,"COLLINS, ZACH",15,0,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,NA,4,SAC,0,2,NA,113,128,23.20821918,L,20-21
MEM,2021-02-05,SAS,"JONES, TYUS",17,9,0,0,0,3,2,0,1,4,9,0.4444444444,1,1,1,0,0,NA,2,SAS,0,14,NA,98,116,24.74246575,L,20-21
MEM,2021-02-08,@OKC,"MORANT, JA",33,33,0,0,0,7,2,0,1,13,22,0.5909090909,4,11,0.3636363636,3,4,0.75,2,OKC,0,42,NA,120,117,21.49863014,W,20-21
MEM,2021-02-10,@DEN,"DIENG, GORGUI",1,3,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,0,DEN,0,3,NA,132,130,31.0630137,W,20-21
MEM,2021-02-10,@DEN,"CABOCLO, BRUNO",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,DEN,0,0,NA,132,130,25.3890411,W,20-21
MEM,2021-02-15,@SAC,"HOOD, RODNEY",23,4,0,0,0,2,1,0,0,2,3,0.6666666667,0,0,NA,0,0,NA,1,SAC,0,7,NA,83,117,28.32328767,L,20-21
MEM,2021-02-17,@LAC,"ALLEN, GRAYSON",7,2,0,0,0,0,0,0,2,0,0,NA,0,0,NA,2,2,1,0,LAC,0,2,NA,98,107,25.36164384,L,20-21
MEM,2021-02-23,SAS,"WINSLOW, JUSTISE",16,7,0,0,0,0,0,0,0,3,6,0.5,1,3,0.3333333333,0,2,0,1,SAS,0,7,NA,111,103,24.91506849,W,20-21
MEM,2021-02-25,GSW,"MORANT, JA",33,34,0,0,0,6,0,0,3,12,17,0.7058823529,5,7,0.7142857143,5,6,0.8333333333,1,GSW,0,40,NA,90,122,21.54520548,L,20-21
MEM,2021-03-09,@DET,"MORANT, JA",24,9,0,0,0,6,0,0,0,4,6,0.6666666667,0,0,NA,1,2,0.5,2,DET,0,15,NA,120,96,21.57808219,W,20-21
MEM,2021-03-11,PHX,"FLYNN, MALACHI",8,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,1,NA,103,83,22.83561644,W,20-21
MEM,2021-03-13,DEN,"MORANT, JA",25,28,0,0,0,5,1,0,1,12,17,0.7058823529,2,2,1,2,2,1,1,DEN,0,34,NA,109,98,21.5890411,W,20-21
MEM,2021-03-16,@NOP,"FLYNN, MALACHI",17,9,0,0,0,3,0,0,1,2,5,0.4,2,4,0.5,3,4,0.75,1,NOP,0,12,NA,102,126,22.84931507,L,20-21
MEM,2021-03-19,DET,"FLYNN, MALACHI",24,9,0,0,0,5,4,0,3,4,11,0.3636363636,1,6,0.1666666667,0,0,NA,3,DET,0,18,NA,120,118,22.85753425,W,20-21
MEM,2021-03-21,@DAL,"COLLINS, ZACH",16,4,0,0,0,0,0,1,0,1,4,0.25,0,2,0,2,2,1,1,DAL,0,5,NA,84,112,23.33424658,L,20-21
MEM,2021-03-23,@PHI,"MORANT, JA",27,16,0,0,0,3,0,0,2,7,13,0.5384615385,2,4,0.5,0,0,NA,3,PHI,0,19,NA,91,102,21.61643836,L,20-21
MEM,2021-03-30,@SAC,"FLYNN, MALACHI",21,13,0,0,0,2,0,0,3,5,9,0.5555555556,3,6,0.5,0,0,NA,2,SAC,0,15,NA,88,115,22.88767123,L,20-21
MEM,2021-03-30,@SAC,"COLLINS, ZACH",16,0,0,0,0,1,0,0,1,0,3,0,0,3,0,0,0,NA,2,SAC,0,1,NA,88,115,23.35890411,L,20-21
MEM,2021-04-11,@HOU,"FLYNN, MALACHI",25,15,0,0,0,4,2,0,2,6,13,0.4615384615,3,7,0.4285714286,0,0,NA,2,HOU,0,21,NA,114,94,22.92054795,W,20-21
MEM,2021-04-14,LAL,"FLYNN, MALACHI",24,16,0,0,0,2,4,0,1,5,10,0.5,4,9,0.4444444444,2,3,0.6666666667,3,LAL,0,22,NA,108,104,22.92876712,W,20-21
MEM,2021-04-14,LAL,"MORANT, JA",27,4,0,0,0,7,1,0,1,2,8,0.25,0,4,0,0,0,NA,2,LAL,0,12,NA,108,104,21.67671233,W,20-21
MEM,2021-04-16,@ATL,"MORANT, JA",28,21,0,0,0,4,0,0,4,8,14,0.5714285714,1,2,0.5,4,6,0.6666666667,1,ATL,0,25,NA,96,130,21.68219178,L,20-21
MEM,2021-04-16,@ATL,"FLYNN, MALACHI",24,10,0,0,0,4,2,0,0,4,10,0.4,2,6,0.3333333333,0,0,NA,2,ATL,0,16,NA,96,130,22.93424658,L,20-21
MEM,2021-04-18,@BKN,"FLYNN, MALACHI",25,2,0,0,0,0,1,0,1,1,12,0.08333333333,0,8,0,0,0,NA,2,BKN,0,3,NA,78,128,22.93972603,L,20-21
MEM,2021-04-20,@DAL,"FLYNN, MALACHI",24,8,0,0,0,7,0,0,3,2,7,0.2857142857,2,5,0.4,2,2,1,3,DAL,0,15,NA,100,94,22.94520548,W,20-21
MEM,2021-04-21,ATL,"HARKLESS, MAURICE",31,16,0,0,0,1,2,1,2,7,17,0.4117647059,2,3,0.6666666667,0,0,NA,3,ATL,0,20,NA,92,127,27.94520548,L,20-21
MEM,2021-04-21,ATL,"MILTON, SHAKE",30,10,0,0,0,3,0,0,1,2,5,0.4,1,2,0.5,5,5,1,2,ATL,0,13,NA,92,127,24.56712329,L,20-21
MEM,2021-04-21,ATL,"HARRIS, GARY",12,3,0,0,0,0,0,0,0,1,2,0.5,1,2,0.5,0,0,NA,0,ATL,0,3,NA,92,127,26.6,L,20-21
MEM,2021-04-24,ORL,"FLYNN, MALACHI",24,14,0,0,0,2,1,0,1,3,8,0.375,1,5,0.2,7,8,0.875,1,ORL,0,17,NA,110,95,22.95616438,W,20-21
MEM,2021-04-24,ORL,"HARRIS, GARY",12,12,0,0,0,1,2,0,0,3,4,0.75,2,3,0.6666666667,4,6,0.6666666667,0,ORL,0,15,NA,110,95,26.60821918,W,20-21
MEM,2021-04-26,@POR,"HARRIS, GARY",12,6,0,0,0,1,1,0,1,1,4,0.25,1,1,1,3,4,0.75,1,POR,0,8,NA,81,118,26.61369863,L,20-21
MEM,2021-04-30,@SAS,"DIENG, GORGUI",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,SAS,0,0,NA,135,124,31.27945205,W,20-21
MEM,2021-05-01,OKC,"MILTON, SHAKE",35,10,0,0,0,5,1,0,2,3,10,0.3,1,3,0.3333333333,3,4,0.75,5,OKC,0,16,NA,104,131,24.59452055,L,20-21
MEM,2021-05-03,@MIL,"DIENG, GORGUI",3,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,0,NA,0,MIL,0,1,NA,92,122,31.28767123,L,20-21
MEM,2021-05-09,BOS,"HARRIS, GARY",20,15,0,0,0,0,0,0,2,5,6,0.8333333333,3,4,0.75,2,2,1,1,BOS,0,15,NA,121,130,26.64931507,L,20-21
MEM,2021-05-14,@TOR,"FLYNN, MALACHI",1,3,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,0,TOR,0,3,NA,95,109,23.0109589,L,20-21
