TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,GAME,ROUND,gametype
MIL,2024-05-11,CHI,"LOONEY, KEVON",35,5,12,1,11,3,0,0,0,2,4,0.5,0,0,NA,1,2,0.5,0,CHI,0,20,,101,119,NA,L,7,1,PLAYOFF
MIL,2024-05-11,CHI,"MCDERMOTT, DOUG",12,5,1,0,1,0,0,0,0,2,3,0.6666666666666666,1,1,1,0,0,NA,0,CHI,0,6,,101,119,NA,L,7,1,PLAYOFF
NYK,2024-04-28,@IND,"LAVINE, ZACH",35,31,3,0,3,2,0,0,0,13,20,0.65,4,8,0.5,1,2,0.5,1,IND,0,36,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"DAVIS, ANTHONY",35,31,16,5,11,2,0,2,2,13,20,0.65,0,0,NA,5,6,0.8333333333333334,3,IND,0,51,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"MOBLEY, EVAN",31,15,16,4,12,3,0,1,0,6,8,0.75,0,0,NA,3,4,0.75,3,IND,0,35,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"CLARKE, BRANDON",17,13,2,0,2,2,0,0,1,5,6,0.8333333333333334,0,0,NA,3,3,1,2,IND,0,17,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"MANN, TERANCE",18,11,3,0,3,4,0,0,2,5,5,1,1,1,1,0,0,NA,2,IND,0,18,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"VANVLEET, FRED",39,7,3,1,2,11,1,0,3,3,13,0.23076923076923078,1,5,0.2,0,0,NA,1,IND,0,22,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"BARNES, HARRISON",33,7,4,0,4,5,0,0,1,3,12,0.25,1,3,0.3333333333333333,0,0,NA,0,IND,0,16,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"PODZIEMSKI, BRANDIN",18,6,2,0,2,2,0,0,0,3,5,0.6,0,0,NA,0,0,NA,4,IND,0,10,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"JOVIC, NIKOLA",11,5,2,0,2,0,0,0,1,2,2,1,0,0,NA,1,1,1,0,IND,0,7,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"BROWN, KOBE",1,2,0,0,0,0,0,0,0,1,2,0.5,0,1,0,0,0,NA,1,IND,0,2,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"MCBRIDE, MILES",1,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,IND,0,1,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-28,@IND,"PRINCE, TAUREAN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,IND,0,0,,128,110,NA,W,2,1,PLAYOFF
NYK,2024-04-24,@IND,"DAVIS, ANTHONY",33,28,11,2,9,1,3,3,0,12,16,0.75,0,0,NA,4,5,0.8,2,IND,0,46,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"LAVINE, ZACH",34,27,4,0,4,2,0,0,0,11,20,0.55,3,6,0.5,2,2,1,2,IND,0,33,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"BARNES, HARRISON",34,21,1,1,0,6,0,0,5,9,15,0.6,2,3,0.6666666666666666,1,1,1,2,IND,0,28,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"MOBLEY, EVAN",41,16,14,1,13,4,2,2,5,6,9,0.6666666666666666,0,1,0,4,4,1,1,IND,0,38,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"VANVLEET, FRED",39,9,3,0,3,11,3,0,4,4,8,0.5,0,2,0,1,2,0.5,4,IND,0,26,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"MANN, TERANCE",11,7,0,0,0,0,0,0,1,2,2,1,0,0,NA,3,4,0.75,1,IND,0,7,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"CLARKE, BRANDON",16,5,7,0,7,4,0,1,0,2,2,1,0,0,NA,1,2,0.5,3,IND,0,17,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"PODZIEMSKI, BRANDIN",23,2,4,0,4,2,0,0,0,1,5,0.2,0,2,0,0,0,NA,2,IND,0,8,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-04-24,@IND,"MCBRIDE, MILES",9,2,0,0,0,1,0,0,1,1,4,0.25,0,0,NA,0,0,NA,0,IND,0,3,,117,100,NA,W,1,1,PLAYOFF
NYK,2024-05-02,IND,"BARNES, HARRISON",36,34,4,1,3,8,0,0,2,14,17,0.8235294117647058,2,3,0.6666666666666666,4,4,1,2,IND,0,46,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"LAVINE, ZACH",36,22,2,0,2,3,1,0,1,8,16,0.5,3,7,0.42857142857142855,3,3,1,2,IND,0,28,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"MOBLEY, EVAN",32,20,6,1,5,1,0,1,3,7,9,0.7777777777777778,0,0,NA,6,6,1,3,IND,0,28,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"DAVIS, ANTHONY",30,20,10,0,10,5,0,3,1,10,14,0.7142857142857143,0,0,NA,0,0,NA,2,IND,0,38,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"MANN, TERANCE",21,13,5,2,3,3,1,1,4,5,12,0.4166666666666667,0,2,0,3,4,0.75,1,IND,0,23,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"JOVIC, NIKOLA",16,8,7,1,6,3,0,1,1,3,4,0.75,0,1,0,2,2,1,0,IND,0,19,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"MCBRIDE, MILES",16,6,2,0,2,0,0,0,0,2,4,0.5,1,1,1,1,2,0.5,3,IND,0,8,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"CLARKE, BRANDON",19,4,7,0,7,1,0,0,0,2,2,1,0,0,NA,0,0,NA,1,IND,0,12,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-02,IND,"VANVLEET, FRED",34,2,8,0,8,7,1,0,0,0,7,0,0,5,0,2,4,0.5,2,IND,0,18,,129,110,NA,W,3,1,PLAYOFF
NYK,2024-05-06,IND,"VANVLEET, FRED",37,24,0,0,0,3,0,0,3,9,16,0.5625,3,5,0.6,3,3,1,2,IND,0,27,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"LAVINE, ZACH",32,19,5,0,5,2,0,0,0,9,20,0.45,0,7,0,1,2,0.5,2,IND,0,26,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"DAVIS, ANTHONY",32,18,13,2,11,5,0,7,0,9,12,0.75,0,0,NA,0,0,NA,2,IND,0,43,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"BARNES, HARRISON",34,16,5,1,4,2,1,1,1,8,16,0.5,0,0,NA,0,1,0,0,IND,0,25,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"MCBRIDE, MILES",17,13,2,0,2,0,1,0,1,4,5,0.8,2,2,1,3,4,0.75,0,IND,0,16,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"JOVIC, NIKOLA",34,10,11,2,9,0,0,2,1,3,7,0.42857142857142855,0,0,NA,4,6,0.6666666666666666,2,IND,0,23,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"CLARKE, BRANDON",23,8,6,2,4,1,0,2,1,4,7,0.5714285714285714,0,0,NA,0,0,NA,2,IND,0,17,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"PRINCE, TAUREAN",14,8,1,0,1,2,1,1,0,3,5,0.6,0,0,NA,2,2,1,2,IND,0,13,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-06,IND,"MANN, TERANCE",17,2,4,0,4,3,1,0,1,0,2,0,0,0,NA,2,2,1,0,IND,0,10,,118,108,NA,W,4,1,PLAYOFF
NYK,2024-05-13,@CHI,"DAVIS, ANTHONY",34,34,12,4,8,6,5,1,2,15,21,0.7142857142857143,0,0,NA,4,5,0.8,2,CHI,0,58,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"BARNES, HARRISON",36,20,7,2,5,3,1,0,1,8,15,0.5333333333333333,2,4,0.5,2,2,1,1,CHI,0,31,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"LAVINE, ZACH",37,15,4,1,3,4,2,0,3,6,17,0.35294117647058826,2,6,0.3333333333333333,1,2,0.5,1,CHI,0,25,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"MOBLEY, EVAN",36,15,11,0,11,2,1,3,0,6,10,0.6,1,2,0.5,2,2,1,3,CHI,0,32,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"VANVLEET, FRED",39,12,3,1,2,11,0,0,2,4,17,0.23529411764705882,1,4,0.25,3,4,0.75,2,CHI,0,26,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"MANN, TERANCE",16,6,4,2,2,1,1,0,0,3,10,0.3,0,0,NA,0,1,0,0,CHI,0,12,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"MCBRIDE, MILES",16,4,3,2,1,1,2,0,1,1,4,0.25,0,0,NA,2,2,1,1,CHI,0,10,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"CLARKE, BRANDON",12,2,5,2,3,0,2,1,0,1,4,0.25,0,1,0,0,0,NA,1,CHI,0,10,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-13,@CHI,"JOVIC, NIKOLA",14,2,3,0,3,0,0,0,0,1,4,0.25,0,0,NA,0,0,NA,2,CHI,0,5,,110,101,NA,W,1,2,PLAYOFF
NYK,2024-05-16,@CHI,"DAVIS, ANTHONY",33,24,16,5,11,6,4,3,2,7,13,0.5384615384615384,0,0,NA,10,11,0.9090909090909091,4,CHI,0,53,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"LAVINE, ZACH",38,21,5,0,5,7,1,0,1,8,16,0.5,3,7,0.42857142857142855,2,2,1,3,CHI,0,34,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"VANVLEET, FRED",35,19,7,2,5,6,0,0,4,8,20,0.4,2,6,0.3333333333333333,1,1,1,0,CHI,0,32,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"BARNES, HARRISON",38,18,3,0,3,2,0,0,2,7,13,0.5384615384615384,2,4,0.5,2,2,1,0,CHI,0,23,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"MOBLEY, EVAN",34,16,12,2,10,2,1,2,1,8,12,0.6666666666666666,0,1,0,0,0,NA,1,CHI,0,33,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"MCBRIDE, MILES",16,10,0,0,0,4,2,0,1,3,5,0.6,2,2,1,2,2,1,0,CHI,0,16,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"MANN, TERANCE",18,8,1,0,1,3,0,0,2,4,11,0.36363636363636365,0,2,0,0,0,NA,0,CHI,0,12,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"CLARKE, BRANDON",14,5,4,1,3,2,1,1,0,2,5,0.4,0,1,0,1,2,0.5,1,CHI,0,13,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-16,@CHI,"JOVIC, NIKOLA",14,2,3,0,3,1,1,0,0,1,2,0.5,0,0,NA,0,0,NA,0,CHI,0,7,,123,108,NA,W,2,2,PLAYOFF
NYK,2024-05-18,CHI,"VANVLEET, FRED",39,28,1,0,1,4,0,1,5,7,25,0.28,3,10,0.3,11,12,0.9166666666666666,3,CHI,0,34,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"DAVIS, ANTHONY",36,24,21,4,17,7,3,8,1,10,18,0.5555555555555556,0,0,NA,4,5,0.8,0,CHI,0,63,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"BARNES, HARRISON",37,16,6,1,5,3,0,0,1,6,9,0.6666666666666666,2,2,1,2,2,1,0,CHI,0,25,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"LAVINE, ZACH",37,14,4,0,4,7,1,0,0,7,18,0.3888888888888889,0,9,0,0,0,NA,0,CHI,0,26,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"MOBLEY, EVAN",35,9,7,1,6,2,3,3,1,3,6,0.5,0,0,NA,3,4,0.75,4,CHI,0,24,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"MANN, TERANCE",16,6,2,1,1,0,0,0,1,3,7,0.42857142857142855,0,0,NA,0,2,0,2,CHI,0,8,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"MCBRIDE, MILES",15,5,2,0,2,3,0,0,0,2,3,0.6666666666666666,1,2,0.5,0,0,NA,0,CHI,0,10,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"JOVIC, NIKOLA",14,4,2,0,2,1,0,0,0,1,2,0.5,0,1,0,2,2,1,1,CHI,0,7,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-18,CHI,"CLARKE, BRANDON",11,2,3,1,2,1,0,0,0,1,1,1,0,0,NA,0,0,NA,2,CHI,0,6,,108,105,NA,W,3,2,PLAYOFF
NYK,2024-05-20,CHI,"DAVIS, ANTHONY",32,32,16,2,14,2,2,4,2,13,17,0.7647058823529411,1,1,1,5,5,1,1,CHI,0,56,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"VANVLEET, FRED",33,17,4,1,3,8,0,2,1,5,20,0.25,3,10,0.3,4,6,0.6666666666666666,3,CHI,0,31,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"BARNES, HARRISON",34,16,3,0,3,4,1,0,4,6,8,0.75,1,3,0.3333333333333333,3,3,1,1,CHI,0,24,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"LAVINE, ZACH",35,11,7,3,4,4,1,0,1,5,18,0.2777777777777778,1,7,0.14285714285714285,0,0,NA,1,CHI,0,23,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"MOBLEY, EVAN",35,9,7,0,7,0,1,3,0,4,7,0.5714285714285714,1,1,1,0,0,NA,4,CHI,0,20,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"MCBRIDE, MILES",15,8,2,0,2,1,0,0,0,4,8,0.5,0,2,0,0,0,NA,0,CHI,0,11,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"MANN, TERANCE",17,4,2,0,2,1,0,0,2,2,7,0.2857142857142857,0,0,NA,0,0,NA,0,CHI,0,7,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"PODZIEMSKI, BRANDIN",14,3,1,0,1,1,0,0,0,1,2,0.5,0,0,NA,1,2,0.5,0,CHI,0,5,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-20,CHI,"CLARKE, BRANDON",25,2,5,1,4,2,1,1,0,1,1,1,0,0,NA,0,0,NA,2,CHI,0,11,,102,106,NA,L,4,2,PLAYOFF
NYK,2024-05-22,@CHI,"DAVIS, ANTHONY",41,28,20,6,14,3,3,2,3,11,17,0.6470588235294118,0,0,NA,6,6,1,2,CHI,0,56,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"MOBLEY, EVAN",42,20,20,4,16,1,1,1,2,9,18,0.5,0,0,NA,2,2,1,5,CHI,0,43,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"VANVLEET, FRED",39,17,1,0,1,8,1,0,1,6,17,0.35294117647058826,1,6,0.16666666666666666,4,4,1,2,CHI,0,27,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"BARNES, HARRISON",36,16,5,0,5,1,1,1,3,5,8,0.625,1,1,1,5,5,1,4,CHI,0,24,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"LAVINE, ZACH",37,13,5,0,5,3,1,0,1,5,16,0.3125,1,6,0.16666666666666666,2,2,1,0,CHI,0,22,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"CLARKE, BRANDON",22,12,3,0,3,0,0,1,1,6,7,0.8571428571428571,0,1,0,0,2,0,2,CHI,0,16,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"MANN, TERANCE",17,3,2,0,2,3,0,1,0,0,3,0,0,1,0,3,4,0.75,0,CHI,0,9,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"MCBRIDE, MILES",15,2,1,0,1,1,0,0,2,1,5,0.2,0,1,0,0,0,NA,1,CHI,0,4,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-22,@CHI,"PODZIEMSKI, BRANDIN",16,2,3,0,3,1,0,0,1,1,5,0.2,0,0,NA,0,0,NA,0,CHI,0,6,,113,106,NA,W,5,2,PLAYOFF
NYK,2024-05-26,@CLE,"LAVINE, ZACH",40,28,4,1,3,7,1,0,2,11,20,0.55,3,3,1,3,3,1,5,CLE,0,40,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-26,@CLE,"DAVIS, ANTHONY",34,26,12,3,9,4,0,3,0,11,18,0.6111111111111112,0,1,0,4,4,1,3,CLE,0,45,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-26,@CLE,"VANVLEET, FRED",42,25,4,1,3,10,2,0,1,9,25,0.36,2,9,0.2222222222222222,5,5,1,2,CLE,0,41,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-26,@CLE,"BARNES, HARRISON",35,21,8,2,6,2,1,0,0,9,13,0.6923076923076923,2,3,0.6666666666666666,1,1,1,2,CLE,0,32,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-26,@CLE,"MOBLEY, EVAN",38,6,10,0,10,5,1,4,2,3,5,0.6,0,0,NA,0,0,NA,4,CLE,0,26,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-26,@CLE,"CLARKE, BRANDON",20,6,6,1,5,5,1,1,0,2,4,0.5,0,0,NA,2,2,1,1,CLE,0,19,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-26,@CLE,"MANN, TERANCE",16,6,1,0,1,0,1,0,0,3,5,0.6,0,0,NA,0,0,NA,0,CLE,0,8,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-26,@CLE,"PRINCE, TAUREAN",15,5,1,0,1,1,0,0,0,2,7,0.2857142857142857,0,0,NA,1,2,0.5,1,CLE,0,7,,123,113,NA,W,1,3,PLAYOFF
NYK,2024-05-28,@CLE,"DAVIS, ANTHONY",29,20,13,0,13,2,1,2,2,8,14,0.5714285714285714,1,2,0.5,3,4,0.75,3,CLE,0,38,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"BARNES, HARRISON",33,16,4,1,3,2,0,0,0,6,7,0.8571428571428571,2,3,0.6666666666666666,2,2,1,1,CLE,0,22,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"VANVLEET, FRED",25,14,2,0,2,3,1,0,2,5,14,0.35714285714285715,2,5,0.4,2,3,0.6666666666666666,1,CLE,0,20,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"LAVINE, ZACH",32,14,3,0,3,5,0,0,0,7,19,0.3684210526315789,0,6,0,0,0,NA,0,CLE,0,22,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"PRINCE, TAUREAN",18,6,2,0,2,0,0,0,1,1,4,0.25,0,0,NA,4,4,1,1,CLE,0,8,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"MANN, TERANCE",20,5,1,0,1,0,0,0,2,2,7,0.2857142857142857,0,1,0,1,2,0.5,1,CLE,0,6,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"MCBRIDE, MILES",14,3,2,0,2,3,0,0,1,1,2,0.5,1,2,0.5,0,0,NA,0,CLE,0,8,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"GABRIEL, WENYEN",5,3,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,1,CLE,0,3,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"MOBLEY, EVAN",26,2,3,0,3,0,0,0,1,1,3,0.3333333333333333,0,1,0,0,0,NA,1,CLE,0,5,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"CLARKE, BRANDON",22,2,4,1,3,3,0,0,1,1,2,0.5,0,0,NA,0,0,NA,5,CLE,0,9,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"PODZIEMSKI, BRANDIN",6,2,0,0,0,1,0,0,0,1,1,1,0,0,NA,0,0,NA,1,CLE,0,3,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"BROWN, KOBE",5,2,1,0,1,2,0,0,1,1,3,0.3333333333333333,0,0,NA,0,0,NA,0,CLE,0,5,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-28,@CLE,"JOVIC, NIKOLA",5,1,1,0,1,0,0,0,0,0,2,0,0,0,NA,1,2,0.5,0,CLE,0,2,,90,124,NA,L,2,3,PLAYOFF
NYK,2024-05-30,CLE,"DAVIS, ANTHONY",33,26,13,3,10,4,2,3,1,11,17,0.6470588235294118,0,0,NA,4,4,1,3,CLE,0,48,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-05-30,CLE,"LAVINE, ZACH",40,24,7,1,6,4,0,0,1,11,21,0.5238095238095238,2,8,0.25,0,0,NA,3,CLE,0,35,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-05-30,CLE,"MANN, TERANCE",22,16,3,1,2,2,0,0,1,6,8,0.75,1,1,1,3,4,0.75,2,CLE,0,21,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-05-30,CLE,"BARNES, HARRISON",35,12,7,1,6,2,0,0,0,5,13,0.38461538461538464,1,2,0.5,1,1,1,1,CLE,0,21,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-05-30,CLE,"VANVLEET, FRED",35,11,1,0,1,9,0,0,5,5,18,0.2777777777777778,1,5,0.2,0,0,NA,0,CLE,0,21,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-05-30,CLE,"MOBLEY, EVAN",38,8,12,3,9,6,0,1,1,3,5,0.6,0,0,NA,2,4,0.5,1,CLE,0,27,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-05-30,CLE,"PRINCE, TAUREAN",18,7,2,0,2,3,0,0,0,2,4,0.5,1,3,0.3333333333333333,2,2,1,0,CLE,0,12,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-05-30,CLE,"CLARKE, BRANDON",19,6,5,2,3,2,0,1,0,3,7,0.42857142857142855,0,0,NA,0,0,NA,2,CLE,0,14,,110,121,NA,L,3,3,PLAYOFF
NYK,2024-06-01,CLE,"DAVIS, ANTHONY",36,19,17,1,16,6,1,4,1,9,12,0.75,0,0,NA,1,1,1,3,CLE,0,47,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"LAVINE, ZACH",40,15,4,0,4,3,0,0,4,6,19,0.3157894736842105,1,7,0.14285714285714285,2,3,0.6666666666666666,2,CLE,0,22,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"MOBLEY, EVAN",40,15,12,0,12,1,1,7,1,6,9,0.6666666666666666,1,2,0.5,2,2,1,4,CLE,0,36,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"VANVLEET, FRED",35,13,1,0,1,6,0,0,8,5,12,0.4166666666666667,1,3,0.3333333333333333,2,2,1,3,CLE,0,20,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"BARNES, HARRISON",33,9,3,0,3,4,0,1,1,3,8,0.375,0,0,NA,3,4,0.75,0,CLE,0,17,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"JOVIC, NIKOLA",10,9,3,0,3,1,0,0,1,3,5,0.6,2,2,1,1,1,1,0,CLE,0,13,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"CLARKE, BRANDON",10,6,3,1,2,1,1,0,1,3,6,0.5,0,0,NA,0,0,NA,2,CLE,0,11,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"PODZIEMSKI, BRANDIN",17,5,2,0,2,4,0,0,1,2,8,0.25,1,3,0.3333333333333333,0,0,NA,1,CLE,0,11,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-01,CLE,"MANN, TERANCE",19,3,0,0,0,0,0,0,2,1,2,0.5,0,1,0,1,2,0.5,1,CLE,0,3,,94,123,NA,L,4,3,PLAYOFF
NYK,2024-06-03,@CLE,"LAVINE, ZACH",39,34,7,0,7,8,1,0,0,10,17,0.5882352941176471,2,5,0.4,12,12,1,3,CLE,0,50,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"DAVIS, ANTHONY",34,25,15,2,13,5,0,2,2,11,18,0.6111111111111112,0,0,NA,3,3,1,4,CLE,0,47,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"VANVLEET, FRED",37,19,3,1,2,8,0,0,5,6,13,0.46153846153846156,2,3,0.6666666666666666,5,5,1,1,CLE,0,30,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"MANN, TERANCE",21,17,1,1,0,1,1,0,2,7,11,0.6363636363636364,0,0,NA,3,3,1,0,CLE,0,20,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"BARNES, HARRISON",28,11,4,0,4,3,0,0,0,5,9,0.5555555555555556,0,2,0,1,1,1,2,CLE,0,18,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"CLARKE, BRANDON",16,11,3,0,3,2,0,2,0,5,7,0.7142857142857143,0,0,NA,1,2,0.5,1,CLE,0,18,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"JOVIC, NIKOLA",19,7,1,0,1,3,0,0,1,3,3,1,1,1,1,0,0,NA,0,CLE,0,11,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"MOBLEY, EVAN",34,5,14,0,14,0,0,2,0,2,7,0.2857142857142857,0,0,NA,1,2,0.5,4,CLE,0,21,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-03,@CLE,"MCBRIDE, MILES",12,4,1,0,1,4,1,0,1,2,4,0.5,0,2,0,0,0,NA,1,CLE,0,10,,133,127,NA,W,5,3,PLAYOFF
NYK,2024-06-04,CLE,"LAVINE, ZACH",42,30,6,2,4,5,0,0,3,10,18,0.5555555555555556,4,5,0.8,6,6,1,4,CLE,0,41,,104,119,NA,L,6,3,PLAYOFF
