TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,GAME,ROUND,gametype
HOU,2023-05-09,PHX,"HARDEN, JAMES",36,22,3,0,3,5,1,0,5,10,21,0.47619047619047616,2,6,0.3333333333333333,0,0,NA,1,PHX,0,31,,112,118,NA,L,1,2,PLAYOFF
HOU,2023-05-09,PHX,"FULTZ, MARKELLE",39,20,3,0,3,9,1,0,0,6,11,0.5454545454545454,3,5,0.6,5,7,0.7142857142857143,5,PHX,0,33,,112,118,NA,L,1,2,PLAYOFF
HOU,2023-05-09,PHX,"DINWIDDIE, SPENCER",21,18,0,0,0,5,0,0,0,7,12,0.5833333333333334,2,6,0.3333333333333333,2,2,1,0,PHX,0,23,,112,118,NA,L,1,2,PLAYOFF
HOU,2023-05-09,PHX,"HAYWARD, GORDON",27,11,4,0,4,2,0,0,1,4,10,0.4,0,0,NA,3,5,0.6,2,PHX,0,17,,112,118,NA,L,1,2,PLAYOFF
HOU,2023-05-09,PHX,"ANTHONY, CARMELO",17,9,5,0,5,2,0,1,0,4,5,0.8,1,1,1,0,0,NA,0,PHX,0,17,,112,118,NA,L,1,2,PLAYOFF
HOU,2023-05-09,PHX,"MCGEE, JAVALE",28,5,10,0,10,0,2,3,0,2,3,0.6666666666666666,0,0,NA,1,2,0.5,6,PHX,0,20,,112,118,NA,L,1,2,PLAYOFF
HOU,2023-05-09,PHX,"WISEMAN, JAMES",36,4,10,0,10,5,1,1,2,2,4,0.5,0,0,NA,0,4,0,2,PHX,0,21,,112,118,22.10655737704918,L,1,2,PLAYOFF
HOU,2023-05-11,PHX,"HARDEN, JAMES",37,30,5,0,5,8,2,0,7,11,21,0.5238095238095238,2,7,0.2857142857142857,6,8,0.75,4,PHX,0,45,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"WIGGINS, ANDREW",35,21,4,1,3,4,0,0,1,8,17,0.47058823529411764,3,7,0.42857142857142855,2,3,0.6666666666666666,0,PHX,0,29,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"ANTHONY, CARMELO",23,18,7,2,5,2,0,0,1,8,13,0.6153846153846154,1,2,0.5,1,3,0.3333333333333333,3,PHX,0,27,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"FULTZ, MARKELLE",32,10,4,0,4,5,1,0,2,4,11,0.36363636363636365,0,3,0,2,2,1,1,PHX,0,20,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"WISEMAN, JAMES",33,8,6,1,5,3,1,0,2,4,5,0.8,0,0,NA,0,0,NA,4,PHX,0,18,,108,115,22.112021857923498,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"MCGEE, JAVALE",25,8,11,1,10,1,0,1,0,3,4,0.75,0,0,NA,2,2,1,6,PHX,0,21,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"DINWIDDIE, SPENCER",20,8,0,0,0,1,0,0,2,4,7,0.5714285714285714,0,1,0,0,0,NA,0,PHX,0,9,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"HAYWARD, GORDON",29,5,7,0,7,6,0,0,0,2,6,0.3333333333333333,1,3,0.3333333333333333,0,0,NA,2,PHX,0,18,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"LEN, ALEX",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,0,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"TOSCANO, JUAN",1,0,2,0,2,2,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,4,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"ROBY, ISAIAH",3,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,0,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-11,PHX,"COFFEY, AMIR",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,0,,108,115,NA,L,2,2,PLAYOFF
HOU,2023-05-13,@PHX,"HARDEN, JAMES",37,24,5,0,5,9,1,0,6,8,17,0.47058823529411764,4,7,0.5714285714285714,4,6,0.6666666666666666,3,PHX,0,39,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"WIGGINS, ANDREW",36,24,1,0,1,5,0,0,3,9,18,0.5,4,8,0.5,2,3,0.6666666666666666,1,PHX,0,30,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"FULTZ, MARKELLE",34,15,1,0,1,4,2,0,0,6,12,0.5,1,4,0.25,2,3,0.6666666666666666,3,PHX,0,22,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"MCGEE, JAVALE",29,13,8,1,7,4,0,4,1,5,7,0.7142857142857143,0,0,NA,3,6,0.5,2,PHX,0,29,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"DINWIDDIE, SPENCER",22,11,2,2,0,3,0,0,0,5,9,0.5555555555555556,1,1,1,0,0,NA,1,PHX,0,16,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"HAYWARD, GORDON",20,8,5,1,4,3,1,0,1,3,4,0.75,1,1,1,1,1,1,0,PHX,0,17,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"WISEMAN, JAMES",34,7,7,2,5,3,2,0,2,3,7,0.42857142857142855,0,1,0,1,2,0.5,4,PHX,0,19,,115,117,22.117486338797814,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"WATFORD, TRENDON",11,7,2,0,2,1,0,0,0,3,3,1,1,1,1,0,0,NA,1,PHX,0,10,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-13,@PHX,"ANTHONY, CARMELO",17,6,4,0,4,0,1,0,2,2,3,0.6666666666666666,1,1,1,1,1,1,1,PHX,0,11,,115,117,NA,L,3,2,PLAYOFF
HOU,2023-05-15,@PHX,"HARDEN, JAMES",37,28,9,0,9,6,0,1,10,9,14,0.6428571428571429,4,6,0.6666666666666666,6,7,0.8571428571428571,4,PHX,0,44,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"ANTHONY, CARMELO",26,22,1,0,1,3,0,0,0,7,12,0.5833333333333334,2,3,0.6666666666666666,6,7,0.8571428571428571,1,PHX,0,26,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"MCGEE, JAVALE",31,15,17,3,14,1,2,5,0,6,8,0.75,0,0,NA,3,3,1,1,PHX,0,40,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"DINWIDDIE, SPENCER",30,13,0,0,0,2,1,0,2,4,10,0.4,3,5,0.6,2,2,1,1,PHX,0,16,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"FULTZ, MARKELLE",21,12,3,0,3,5,1,0,0,3,10,0.3,2,4,0.5,4,4,1,0,PHX,0,21,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"WISEMAN, JAMES",36,12,8,1,7,1,1,0,0,6,9,0.6666666666666666,0,0,NA,0,0,NA,4,PHX,0,22,,120,114,22.12295081967213,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"WIGGINS, ANDREW",22,11,2,0,2,5,0,0,1,4,10,0.4,3,7,0.42857142857142855,0,0,NA,0,PHX,0,18,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"HAYWARD, GORDON",21,7,1,0,1,6,0,0,1,2,6,0.3333333333333333,1,3,0.3333333333333333,2,2,1,2,PHX,0,14,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"WATFORD, TRENDON",13,0,4,0,4,0,0,0,0,0,2,0,0,1,0,0,0,NA,2,PHX,0,4,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"TOSCANO, JUAN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,0,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"ROBY, ISAIAH",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,0,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-15,@PHX,"LEE, SABEN",1,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,1,,120,114,NA,W,4,2,PLAYOFF
HOU,2023-05-17,PHX,"HARDEN, JAMES",42,37,3,0,3,4,4,0,9,13,20,0.65,2,5,0.4,9,10,0.9,5,PHX,0,48,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"FULTZ, MARKELLE",31,19,7,0,7,7,0,0,2,8,14,0.5714285714285714,1,2,0.5,2,2,1,1,PHX,0,33,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"WISEMAN, JAMES",32,16,11,0,11,1,0,2,1,6,8,0.75,0,0,NA,4,6,0.6666666666666666,3,PHX,0,30,,122,96,22.128415300546447,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"MCGEE, JAVALE",33,14,11,2,9,1,1,3,0,7,8,0.875,0,0,NA,0,0,NA,2,PHX,0,30,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"ANTHONY, CARMELO",27,13,3,0,3,6,1,0,0,4,7,0.5714285714285714,1,2,0.5,4,4,1,1,PHX,0,23,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"HAYWARD, GORDON",36,10,6,0,6,6,0,0,1,3,7,0.42857142857142855,2,4,0.5,2,2,1,2,PHX,0,22,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"DINWIDDIE, SPENCER",23,7,2,0,2,6,0,0,0,2,9,0.2222222222222222,0,4,0,3,3,1,1,PHX,0,15,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"WATFORD, TRENDON",12,6,1,0,1,0,0,0,0,3,4,0.75,0,0,NA,0,0,NA,1,PHX,0,7,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"ROBY, ISAIAH",3,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,PHX,0,0,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-17,PHX,"LEE, SABEN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,1,PHX,0,0,,122,96,NA,W,5,2,PLAYOFF
HOU,2023-05-19,@PHX,"HARDEN, JAMES",40,18,6,2,4,8,2,1,13,7,17,0.4117647058823529,0,7,0,4,4,1,3,PHX,0,35,,91,133,NA,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"HAYWARD, GORDON",36,18,5,0,5,2,0,0,0,7,13,0.5384615384615384,0,3,0,4,8,0.5,0,PHX,0,25,,91,133,NA,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"FULTZ, MARKELLE",26,14,3,0,3,5,3,0,2,6,9,0.6666666666666666,0,0,NA,2,2,1,3,PHX,0,25,,91,133,NA,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"ANTHONY, CARMELO",29,14,2,0,2,3,1,0,0,7,12,0.5833333333333334,0,1,0,0,0,NA,2,PHX,0,20,,91,133,NA,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"WISEMAN, JAMES",30,11,3,0,3,2,1,0,1,5,8,0.625,0,0,NA,1,3,0.3333333333333333,2,PHX,0,17,,91,133,22.133879781420767,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"DINWIDDIE, SPENCER",29,8,3,1,2,3,0,0,2,3,13,0.23076923076923078,0,6,0,2,2,1,1,PHX,0,14,,91,133,NA,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"MCGEE, JAVALE",34,7,9,2,7,1,0,2,0,2,3,0.6666666666666666,0,0,NA,3,4,0.75,5,PHX,0,19,,91,133,NA,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"WATFORD, TRENDON",12,1,2,0,2,0,0,1,0,0,0,NA,0,0,NA,1,2,0.5,1,PHX,0,4,,91,133,NA,L,6,2,PLAYOFF
HOU,2023-05-19,@PHX,"ROBY, ISAIAH",4,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,1,PHX,0,0,,91,133,NA,L,6,2,PLAYOFF
IND,2023-04-17,NYK,"HARRIS, TOBIAS",30,33,5,2,3,3,0,1,2,10,20,0.5,4,8,0.5,9,12,0.75,2,NYK,0,42,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"IRVING, KYRIE",28,19,4,1,3,2,2,1,1,8,14,0.5714285714285714,3,4,0.75,0,0,NA,2,NYK,0,28,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"WALKER, LONNIE",21,10,3,0,3,2,1,2,1,4,8,0.5,2,4,0.5,0,0,NA,2,NYK,0,18,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"WILLIAMS, ROBERT",32,8,14,3,11,1,1,1,1,4,6,0.6666666666666666,0,0,NA,0,2,0,4,NYK,0,25,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"PLUMLEE, MASON",21,8,7,2,5,2,0,0,0,3,4,0.75,0,0,NA,2,3,0.6666666666666666,1,NYK,0,17,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"BRISSETT, OSHAE",8,8,4,3,1,1,0,0,0,4,7,0.5714285714285714,0,1,0,0,0,NA,1,NYK,0,13,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"KORNET, LUKE",18,7,12,2,10,0,0,2,0,3,7,0.42857142857142855,0,1,0,1,1,1,0,NYK,0,21,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"NEMBHARD, ANDREW",22,6,3,0,3,5,0,0,1,2,4,0.5,0,1,0,2,2,1,0,NYK,0,14,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"MCCONNELL, TJ",24,5,1,0,1,3,0,0,3,2,6,0.3333333333333333,0,3,0,1,2,0.5,2,NYK,0,9,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"BATES-DIOP, KEITA",17,2,4,2,2,0,0,0,1,0,3,0,0,0,NA,2,2,1,1,NYK,0,6,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"MOORE, WENDELL",10,2,1,0,1,2,0,0,2,1,3,0.3333333333333333,0,1,0,0,0,NA,0,NYK,0,5,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"EDWARDS, KESSLER",8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,NA,0,NYK,0,2,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-17,NYK,"WILLIAMS, VINCE",1,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,1,,108,81,NA,W,1,1,PLAYOFF
IND,2023-04-21,NYK,"IRVING, KYRIE",30,19,2,0,2,1,0,0,1,7,16,0.4375,2,7,0.2857142857142857,3,3,1,2,NYK,0,22,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"KORNET, LUKE",26,14,7,4,3,0,1,2,0,6,10,0.6,0,3,0,2,3,0.6666666666666666,2,NYK,0,24,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"HARRIS, TOBIAS",22,10,4,1,3,1,0,0,1,3,11,0.2727272727272727,1,1,1,3,4,0.75,4,NYK,0,15,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"WALKER, LONNIE",20,9,4,0,4,4,0,0,1,3,7,0.42857142857142855,2,3,0.6666666666666666,1,3,0.3333333333333333,1,NYK,0,17,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"MCCONNELL, TJ",29,6,1,1,0,2,0,0,2,3,8,0.375,0,1,0,0,0,NA,1,NYK,0,9,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"PLUMLEE, MASON",18,5,8,3,5,1,1,0,0,2,6,0.3333333333333333,0,1,0,1,2,0.5,1,NYK,0,15,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"NEMBHARD, ANDREW",19,5,0,0,0,4,0,0,1,2,11,0.18181818181818182,1,5,0.2,0,0,NA,2,NYK,0,9,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"EDWARDS, KESSLER",12,3,1,0,1,1,0,0,0,1,2,0.5,0,0,NA,1,1,1,0,NYK,0,5,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"WILLIAMS, VINCE",12,3,3,0,3,1,0,0,0,1,5,0.2,0,1,0,1,2,0.5,0,NYK,0,7,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"MOORE, WENDELL",12,2,3,0,3,0,0,0,0,0,2,0,0,1,0,2,2,1,0,NYK,0,5,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"WILLIAMS, ROBERT",20,0,4,1,3,3,0,0,0,0,2,0,0,0,NA,0,4,0,1,NYK,0,7,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"BATES-DIOP, KEITA",18,0,6,0,6,0,0,1,0,0,2,0,0,1,0,0,0,NA,0,NYK,0,7,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-21,NYK,"BRISSETT, OSHAE",2,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,1,,76,114,NA,L,2,1,PLAYOFF
IND,2023-04-25,@NYK,"IRVING, KYRIE",40,32,4,0,4,0,0,0,0,12,33,0.36363636363636365,2,6,0.3333333333333333,6,6,1,3,NYK,0,36,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"HARRIS, TOBIAS",35,13,4,1,3,3,0,0,0,4,14,0.2857142857142857,2,6,0.3333333333333333,3,4,0.75,0,NYK,0,20,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"PLUMLEE, MASON",33,11,14,2,12,2,1,0,1,5,7,0.7142857142857143,0,0,NA,1,3,0.3333333333333333,1,NYK,0,28,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"MCCONNELL, TJ",30,7,3,0,3,5,2,0,1,2,7,0.2857142857142857,1,1,1,2,4,0.5,1,NYK,0,17,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"NEMBHARD, ANDREW",18,7,2,0,2,1,0,0,1,2,7,0.2857142857142857,0,2,0,3,4,0.75,6,NYK,0,10,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"WILLIAMS, ROBERT",34,4,11,4,7,1,0,1,2,2,4,0.5,0,0,NA,0,2,0,3,NYK,0,17,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"WALKER, LONNIE",21,4,1,0,1,1,0,0,0,2,11,0.18181818181818182,0,7,0,0,0,NA,1,NYK,0,6,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"BATES-DIOP, KEITA",16,3,2,0,2,0,0,0,1,0,0,NA,0,0,NA,3,6,0.5,0,NYK,0,5,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"KORNET, LUKE",9,2,2,0,2,0,0,1,0,1,1,1,0,0,NA,0,0,NA,1,NYK,0,5,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"BRISSETT, OSHAE",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,NYK,0,0,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"MOORE, WENDELL",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,0,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"EDWARDS, KESSLER",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,0,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-25,@NYK,"WILLIAMS, VINCE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,0,,83,102,NA,L,3,1,PLAYOFF
IND,2023-04-29,@NYK,"IRVING, KYRIE",42,34,6,0,6,6,0,0,0,13,25,0.52,4,9,0.4444444444444444,4,6,0.6666666666666666,3,NYK,0,46,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"NEMBHARD, ANDREW",20,19,1,0,1,3,0,0,0,6,13,0.46153846153846156,2,5,0.4,5,7,0.7142857142857143,0,NYK,0,23,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"HARRIS, TOBIAS",38,15,5,0,5,5,2,1,0,7,13,0.5384615384615384,1,3,0.3333333333333333,0,0,NA,0,NYK,0,28,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"WALKER, LONNIE",23,15,1,0,1,3,1,0,1,5,10,0.5,2,3,0.6666666666666666,3,3,1,0,NYK,0,20,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"MCCONNELL, TJ",28,10,2,2,0,4,0,0,0,3,6,0.5,0,0,NA,4,6,0.6666666666666666,0,NYK,0,16,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"WILLIAMS, ROBERT",21,3,5,2,3,0,1,0,3,1,3,0.3333333333333333,0,0,NA,1,2,0.5,6,NYK,0,9,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"PLUMLEE, MASON",36,2,10,0,10,0,0,0,1,1,3,0.3333333333333333,0,0,NA,0,0,NA,2,NYK,0,12,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"KORNET, LUKE",10,1,2,0,2,0,2,0,1,0,2,0,0,0,NA,1,5,0.2,0,NYK,0,5,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"BATES-DIOP, KEITA",16,0,4,1,3,1,0,0,1,0,2,0,0,1,0,0,0,NA,3,NYK,0,5,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"BRISSETT, OSHAE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,0,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"MOORE, WENDELL",3,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,NA,0,NYK,0,0,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"EDWARDS, KESSLER",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,0,,99,115,NA,L,4,1,PLAYOFF
IND,2023-04-29,@NYK,"WILLIAMS, VINCE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,0,,99,115,NA,L,4,1,PLAYOFF
IND,2023-05-02,NYK,"HARRIS, TOBIAS",41,34,4,1,3,3,0,0,2,9,17,0.5294117647058824,3,5,0.6,13,13,1,1,NYK,0,41,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"IRVING, KYRIE",41,26,5,0,5,7,2,1,0,8,26,0.3076923076923077,2,10,0.2,8,8,1,2,NYK,0,41,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"MCCONNELL, TJ",33,11,1,0,1,5,0,0,1,4,8,0.5,1,2,0.5,2,2,1,1,NYK,0,17,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"WALKER, LONNIE",20,11,5,3,2,2,1,1,1,4,7,0.5714285714285714,1,1,1,2,2,1,1,NYK,0,20,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"PLUMLEE, MASON",24,9,7,2,5,0,0,1,0,4,7,0.5714285714285714,0,0,NA,1,4,0.25,6,NYK,0,17,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"NEMBHARD, ANDREW",14,9,2,1,1,1,0,0,0,4,11,0.36363636363636365,1,3,0.3333333333333333,0,0,NA,0,NYK,0,12,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"WILLIAMS, ROBERT",40,8,13,1,12,1,2,1,1,3,3,1,0,0,NA,2,4,0.5,2,NYK,0,25,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"BATES-DIOP, KEITA",11,2,3,2,1,1,0,0,0,1,1,1,0,0,NA,0,0,NA,1,NYK,0,6,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"KORNET, LUKE",14,0,3,0,3,0,1,0,1,0,1,0,0,0,NA,0,0,NA,2,NYK,0,4,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"BRISSETT, OSHAE",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,NYK,0,0,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-02,NYK,"EDWARDS, KESSLER",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,NYK,0,0,,110,105,NA,W,5,1,PLAYOFF
IND,2023-05-04,@NYK,"IRVING, KYRIE",44,37,5,0,5,6,2,0,1,14,25,0.56,4,8,0.5,5,7,0.7142857142857143,3,NYK,0,50,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"WALKER, LONNIE",41,29,4,0,4,6,1,0,1,11,19,0.5789473684210527,4,7,0.5714285714285714,3,4,0.75,2,NYK,0,40,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"HARRIS, TOBIAS",36,18,5,2,3,5,1,0,1,6,13,0.46153846153846156,0,2,0,6,8,0.75,3,NYK,0,29,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"WILLIAMS, ROBERT",33,11,9,4,5,0,1,1,0,5,7,0.7142857142857143,0,0,NA,1,1,1,3,NYK,0,22,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"NEMBHARD, ANDREW",14,6,3,0,3,4,0,0,1,3,8,0.375,0,3,0,0,0,NA,0,NYK,0,13,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"PLUMLEE, MASON",37,4,14,1,13,1,1,0,1,2,3,0.6666666666666666,0,0,NA,0,0,NA,3,NYK,0,20,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"MCCONNELL, TJ",15,4,0,0,0,2,2,0,1,1,6,0.16666666666666666,0,2,0,2,2,1,0,NYK,0,8,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"BATES-DIOP, KEITA",10,3,3,1,2,2,0,1,0,1,1,1,0,0,NA,1,2,0.5,1,NYK,0,9,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-04,@NYK,"KORNET, LUKE",10,2,4,1,3,0,1,0,2,0,0,NA,0,0,NA,2,2,1,1,NYK,0,7,,114,95,NA,W,6,1,PLAYOFF
IND,2023-05-07,NYK,"IRVING, KYRIE",36,28,4,0,4,3,1,0,1,13,26,0.5,1,4,0.25,1,1,1,1,NYK,0,36,,101,117,NA,L,7,1,PLAYOFF
IND,2023-05-07,NYK,"HARRIS, TOBIAS",35,18,6,1,5,1,0,1,0,4,12,0.3333333333333333,0,2,0,10,12,0.8333333333333334,5,NYK,0,26,,101,117,NA,L,7,1,PLAYOFF
