TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND
DAL,07/01/2021,MIN,"MCGEE, JAVALE",29,13,10,3,7,3,1,2,0,6,8,0.75,1,1,1,0,0,,5,MIN,0,29,,137,145,33.44657534,L,PLAYOFF,1,2
DAL,07/01/2021,MIN,"DRUMMOND, ANDRE",31,10,9,1,8,1,0,2,0,5,7,0.7142857143,0,0,,0,2,0,0,MIN,0,22,,137,145,27.89041096,L,PLAYOFF,1,2
DAL,07/01/2021,MIN,"BRYANT, THOMAS",35,8,7,0,7,1,0,3,1,4,5,0.8,0,0,,0,0,,2,MIN,0,19,,137,145,23.91780822,L,PLAYOFF,1,2
DAL,07/01/2021,MIN,"RICHARDSON, JOSH",21,6,2,0,2,1,0,0,1,2,8,0.25,2,3,0.6666666667,0,0,,0,MIN,0,9,,137,145,27.79178082,L,PLAYOFF,1,2
DAL,07/01/2021,MIN,"BRUNSON, JALEN",10,4,3,1,2,2,0,0,0,2,5,0.4,0,0,,0,0,,0,MIN,0,9,,137,145,24.83287671,L,PLAYOFF,1,2
DAL,07/03/2021,MIN,"DONCIC, LUKA",42,49,4,1,3,8,1,0,2,20,29,0.6896551724,3,5,0.6,6,7,0.8571428571,1,MIN,0,62,,131,127,22.34246575,W,PLAYOFF,2,2
DAL,07/03/2021,MIN,"WALL, JOHN",35,24,1,0,1,10,2,1,2,10,19,0.5263157895,0,1,0,4,4,1,2,MIN,0,38,,131,127,30.82191781,W,PLAYOFF,2,2
DAL,07/03/2021,MIN,"FINNEY-SMITH, DORIAN",33,21,2,0,2,2,0,0,0,8,11,0.7272727273,5,6,0.8333333333,0,0,,0,MIN,0,25,,131,127,28.16438356,W,PLAYOFF,2,2
DAL,07/03/2021,MIN,"BRYANT, THOMAS",36,17,12,6,6,0,2,0,0,7,12,0.5833333333,0,0,,3,4,0.75,2,MIN,0,31,,131,127,23.92328767,W,PLAYOFF,2,2
DAL,07/03/2021,MIN,"DRUMMOND, ANDRE",34,8,15,2,13,2,1,1,0,3,10,0.3,0,3,0,2,2,1,1,MIN,0,27,,131,127,27.89589041,W,PLAYOFF,2,2
DAL,07/03/2021,MIN,"MCGEE, JAVALE",22,4,7,2,5,4,0,3,0,2,6,0.3333333333,0,3,0,0,0,,5,MIN,0,18,,131,127,33.45205479,W,PLAYOFF,2,2
DAL,07/03/2021,MIN,"CURRY, SETH",18,4,1,0,1,2,0,0,0,2,4,0.5,0,1,0,0,0,,1,MIN,0,7,,131,127,30.86027397,W,PLAYOFF,2,2
DAL,07/03/2021,MIN,"BURKE, TREY",20,4,0,0,0,4,2,0,0,2,7,0.2857142857,0,1,0,0,0,,0,MIN,0,10,,131,127,28.63835616,W,PLAYOFF,2,2
DAL,07/05/2021,@MIN,"DONCIC, LUKA",37,38,9,0,9,4,1,0,0,15,28,0.5357142857,3,10,0.3,5,6,0.8333333333,0,MIN,0,52,,119,99,22.34794521,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"MCGEE, JAVALE",26,20,10,3,7,1,0,3,0,9,10,0.9,0,0,,2,2,1,2,MIN,0,34,,119,99,33.45753425,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"WALL, JOHN",29,17,1,0,1,3,0,0,2,8,13,0.6153846154,1,1,1,0,0,,0,MIN,0,21,,119,99,30.82739726,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"BURKE, TREY",18,11,4,0,4,3,3,0,0,4,8,0.5,1,2,0.5,2,2,1,1,MIN,0,21,,119,99,28.64383562,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"FINNEY-SMITH, DORIAN",30,9,4,1,3,3,1,0,2,1,3,0.3333333333,0,1,0,7,7,1,1,MIN,0,17,,119,99,28.16986301,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"BRYANT, THOMAS",29,9,5,0,5,1,0,0,0,4,7,0.5714285714,1,1,1,0,0,,2,MIN,0,15,,119,99,23.92876712,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"DRUMMOND, ANDRE",26,7,16,3,13,0,0,1,1,3,6,0.5,0,1,0,1,2,0.5,2,MIN,0,24,,119,99,27.90136986,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"CURRY, SETH",17,4,0,0,0,3,0,0,0,2,4,0.5,0,0,,0,0,,0,MIN,0,7,,119,99,30.86575342,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"MARJANOVIC, BOBAN",6,4,1,1,0,0,0,2,1,2,2,1,0,0,,0,0,,0,MIN,0,7,,119,99,32.88767123,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"BRUNSON, JALEN",6,0,3,1,2,0,0,0,3,0,3,0,0,1,0,0,0,,1,MIN,0,3,,119,99,24.84383562,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"RICHARDSON, JOSH",4,0,2,0,2,1,0,0,0,0,3,0,0,1,0,0,0,,1,MIN,0,3,,119,99,27.80273973,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"NWABA, DAVID",6,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,1,MIN,0,1,,119,99,28.47123288,W,PLAYOFF,3,2
DAL,07/05/2021,@MIN,"ROBINSON, GLENN",6,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,MIN,0,0,,119,99,27.48767123,W,PLAYOFF,3,2
DAL,07/07/2021,@MIN,"DONCIC, LUKA",37,37,8,1,7,12,0,0,1,17,27,0.6296296296,2,8,0.25,1,1,1,0,MIN,0,57,,119,104,22.35342466,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"WALL, JOHN",37,24,2,0,2,8,2,2,2,10,23,0.4347826087,1,6,0.1666666667,3,3,1,0,MIN,0,38,,119,104,30.83287671,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"MCGEE, JAVALE",29,19,10,2,8,0,0,1,1,9,14,0.6428571429,1,2,0.5,0,0,,2,MIN,0,30,,119,104,33.4630137,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"BRYANT, THOMAS",35,10,10,1,9,1,0,0,0,5,11,0.4545454545,0,0,,0,1,0,3,MIN,0,21,,119,104,23.93424658,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"DRUMMOND, ANDRE",29,8,14,5,9,0,3,1,0,4,7,0.5714285714,0,1,0,0,0,,0,MIN,0,26,,119,104,27.90684932,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"CURRY, SETH",19,8,2,0,2,4,0,0,2,2,6,0.3333333333,2,4,0.5,2,2,1,2,MIN,0,14,,119,104,30.87123288,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"BURKE, TREY",20,7,3,0,3,1,1,0,1,3,5,0.6,1,1,1,0,0,,0,MIN,0,12,,119,104,28.64931507,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"FINNEY-SMITH, DORIAN",31,3,3,0,3,2,0,0,2,1,4,0.25,1,4,0.25,0,0,,0,MIN,0,8,,119,104,28.17534247,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"BRUNSON, JALEN",1,3,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,0,MIN,0,3,,119,104,24.84931507,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"RICHARDSON, JOSH",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,0,,119,104,27.80821918,W,PLAYOFF,4,2
DAL,07/07/2021,@MIN,"NWABA, DAVID",1,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,1,,119,104,28.47671233,W,PLAYOFF,4,2
DAL,07/09/2021,MIN,"DONCIC, LUKA",39,43,5,2,3,8,1,0,3,19,29,0.6551724138,5,7,0.7142857143,0,0,,4,MIN,0,57,,144,125,22.35890411,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"WALL, JOHN",36,26,5,2,3,13,2,0,1,10,22,0.4545454545,2,9,0.2222222222,4,4,1,2,MIN,0,46,,144,125,30.83835616,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"FINNEY-SMITH, DORIAN",33,21,6,0,6,3,0,0,0,7,9,0.7777777778,5,7,0.7142857143,2,2,1,2,MIN,0,30,,144,125,28.18082192,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"DRUMMOND, ANDRE",30,14,9,3,6,0,2,2,0,6,6,1,0,0,,2,2,1,2,MIN,0,27,,144,125,27.91232877,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"BRYANT, THOMAS",34,12,9,2,7,2,0,1,0,6,9,0.6666666667,0,0,,0,0,,2,MIN,0,24,,144,125,23.93972603,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"BURKE, TREY",21,12,3,0,3,5,1,0,0,5,13,0.3846153846,2,3,0.6666666667,0,0,,0,MIN,0,21,,144,125,28.65479452,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"CURRY, SETH",19,8,1,0,1,3,1,0,0,3,6,0.5,0,2,0,2,2,1,1,MIN,0,13,,144,125,30.87671233,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"MCGEE, JAVALE",24,6,5,2,3,1,0,2,0,2,4,0.5,0,1,0,2,2,1,2,MIN,0,14,,144,125,33.46849315,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"RICHARDSON, JOSH",1,2,2,0,2,0,0,0,0,1,2,0.5,0,0,,0,0,,0,MIN,0,4,,144,125,27.81369863,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"BRUNSON, JALEN",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,0,,144,125,24.85479452,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"MARJANOVIC, BOBAN",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,0,,144,125,32.89863014,W,PLAYOFF,5,2
DAL,07/09/2021,MIN,"NWABA, DAVID",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,0,,144,125,28.48219178,W,PLAYOFF,5,2
DAL,07/15/2021,DEN,"DONCIC, LUKA",45,46,7,1,6,19,1,0,4,21,29,0.724137931,2,7,0.2857142857,2,2,1,0,DEN,0,73,,164,153,22.37534247,W,PLAYOFF,1,3
DAL,07/15/2021,DEN,"WALL, JOHN",36,45,4,1,3,14,0,1,1,19,27,0.7037037037,1,4,0.25,6,7,0.8571428571,2,DEN,0,64,,164,153,30.85479452,W,PLAYOFF,1,3
DAL,07/15/2021,DEN,"MCGEE, JAVALE",32,21,11,3,8,2,2,2,3,10,14,0.7142857143,1,3,0.3333333333,0,0,,1,DEN,0,38,,164,153,33.48493151,W,PLAYOFF,1,3
DAL,07/15/2021,DEN,"FINNEY-SMITH, DORIAN",33,17,5,0,5,3,1,0,2,6,11,0.5454545455,5,9,0.5555555556,0,0,,2,DEN,0,26,,164,153,28.19726027,W,PLAYOFF,1,3
DAL,07/15/2021,DEN,"BRYANT, THOMAS",35,15,5,2,3,0,0,0,1,7,8,0.875,1,1,1,0,0,,1,DEN,0,20,,164,153,23.95616438,W,PLAYOFF,1,3
DAL,07/15/2021,DEN,"CURRY, SETH",15,13,0,0,0,2,0,0,0,5,7,0.7142857143,3,3,1,0,0,,1,DEN,0,15,,164,153,30.89315068,W,PLAYOFF,1,3
DAL,07/15/2021,DEN,"DRUMMOND, ANDRE",28,7,7,1,6,1,1,3,0,3,4,0.75,0,0,,1,2,0.5,3,DEN,0,19,,164,153,27.92876712,W,PLAYOFF,1,3
DAL,07/15/2021,DEN,"BURKE, TREY",16,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,,2,DEN,0,0,,164,153,28.67123288,W,PLAYOFF,1,3
DAL,07/16/2021,DEN,"DONCIC, LUKA",41,54,8,1,7,9,2,1,0,23,33,0.696969697,4,8,0.5,4,4,1,1,DEN,0,74,,146,149,22.37808219,L,PLAYOFF,2,3
DAL,07/16/2021,DEN,"WALL, JOHN",41,28,5,2,3,10,0,1,2,13,26,0.5,0,2,0,2,2,1,2,DEN,0,44,,146,149,30.85753425,L,PLAYOFF,2,3
DAL,07/16/2021,DEN,"DRUMMOND, ANDRE",35,20,14,6,8,1,1,0,0,9,15,0.6,0,5,0,2,2,1,1,DEN,0,36,,146,149,27.93150685,L,PLAYOFF,2,3
DAL,07/16/2021,DEN,"FINNEY-SMITH, DORIAN",34,17,2,0,2,4,2,1,0,6,8,0.75,3,5,0.6,2,2,1,0,DEN,0,26,,146,149,28.2,L,PLAYOFF,2,3
DAL,07/16/2021,DEN,"CURRY, SETH",16,16,0,0,0,2,0,0,0,5,9,0.5555555556,4,5,0.8,2,2,1,0,DEN,0,18,,146,149,30.89589041,L,PLAYOFF,2,3
DAL,07/16/2021,DEN,"NWABA, DAVID",18,5,0,0,0,1,0,0,0,2,3,0.6666666667,1,2,0.5,0,0,,1,DEN,0,6,,146,149,28.50136986,L,PLAYOFF,2,3
DAL,07/16/2021,DEN,"BRYANT, THOMAS",34,4,4,1,3,3,1,0,1,2,8,0.25,0,1,0,0,0,,5,DEN,0,12,,146,149,23.95890411,L,PLAYOFF,2,3
DAL,07/16/2021,DEN,"MCGEE, JAVALE",21,2,7,2,5,1,0,4,0,1,5,0.2,0,0,,0,0,,2,DEN,0,14,,146,149,33.48767123,L,PLAYOFF,2,3
DAL,07/17/2021,@DEN,"WALL, JOHN",36,44,7,1,6,7,1,2,2,21,34,0.6176470588,0,4,0,2,2,1,1,DEN,0,61,,149,145,30.86027397,W,PLAYOFF,3,3
DAL,07/17/2021,@DEN,"DONCIC, LUKA",38,43,2,0,2,7,1,0,1,18,23,0.7826086957,2,4,0.5,5,5,1,1,DEN,0,53,,149,145,22.38082192,W,PLAYOFF,3,3
DAL,07/17/2021,@DEN,"CURRY, SETH",24,26,2,0,2,4,0,0,0,10,15,0.6666666667,4,6,0.6666666667,2,2,1,0,DEN,0,32,,149,145,30.89863014,W,PLAYOFF,3,3
DAL,07/17/2021,@DEN,"BRYANT, THOMAS",29,15,6,1,5,0,0,2,0,6,9,0.6666666667,2,2,1,1,1,1,2,DEN,0,23,,149,145,23.96164384,W,PLAYOFF,3,3
DAL,07/17/2021,@DEN,"NWABA, DAVID",32,6,0,0,0,3,0,2,0,2,6,0.3333333333,1,4,0.25,1,1,1,3,DEN,0,11,,149,145,28.50410959,W,PLAYOFF,3,3
DAL,07/17/2021,@DEN,"DRUMMOND, ANDRE",36,6,13,2,11,2,1,2,1,3,6,0.5,0,2,0,0,0,,4,DEN,0,24,,149,145,27.93424658,W,PLAYOFF,3,3
DAL,07/17/2021,@DEN,"FINNEY-SMITH, DORIAN",31,5,6,1,5,1,0,0,2,1,5,0.2,1,3,0.3333333333,2,2,1,1,DEN,0,12,,149,145,28.20273973,W,PLAYOFF,3,3
DAL,07/17/2021,@DEN,"RICHARDSON, JOSH",14,4,0,0,0,3,1,1,0,1,3,0.3333333333,0,1,0,2,2,1,0,DEN,0,9,,149,145,27.83561644,W,PLAYOFF,3,3
DAL,07/18/2021,@DEN,"DONCIC, LUKA",37,38,5,1,4,11,2,2,0,18,24,0.75,2,4,0.5,0,0,,1,DEN,0,58,,154,144,22.38356164,W,PLAYOFF,4,3
DAL,07/18/2021,@DEN,"WALL, JOHN",36,35,1,0,1,11,2,0,5,14,22,0.6363636364,0,1,0,7,8,0.875,2,DEN,0,49,,154,144,30.8630137,W,PLAYOFF,4,3
DAL,07/18/2021,@DEN,"ROBINSON, GLENN",31,22,5,1,4,3,0,1,1,6,13,0.4615384615,6,9,0.6666666667,4,4,1,1,DEN,0,31,,154,144,27.52328767,W,PLAYOFF,4,3
DAL,07/18/2021,@DEN,"DRUMMOND, ANDRE",32,17,10,3,7,1,0,0,1,7,8,0.875,0,0,,3,3,1,5,DEN,0,28,,154,144,27.9369863,W,PLAYOFF,4,3
DAL,07/18/2021,@DEN,"BRYANT, THOMAS",32,17,7,2,5,1,2,0,2,6,11,0.5454545455,1,3,0.3333333333,4,4,1,1,DEN,0,27,,154,144,23.96438356,W,PLAYOFF,4,3
DAL,07/18/2021,@DEN,"CURRY, SETH",23,15,2,1,1,2,0,0,0,5,10,0.5,1,3,0.3333333333,4,4,1,0,DEN,0,19,,154,144,30.90136986,W,PLAYOFF,4,3
DAL,07/18/2021,@DEN,"FINNEY-SMITH, DORIAN",32,8,4,0,4,2,2,1,1,3,4,0.75,0,1,0,2,2,1,0,DEN,0,17,,154,144,28.20547945,W,PLAYOFF,4,3
DAL,07/18/2021,@DEN,"KORVER, KYLE",17,2,2,0,2,0,0,0,0,1,2,0.5,0,1,0,0,0,,2,DEN,0,4,,154,144,40.3369863,W,PLAYOFF,4,3
DAL,07/19/2021,DEN,"WALL, JOHN",33,36,3,0,3,8,0,1,1,18,22,0.8181818182,0,1,0,0,0,,1,DEN,0,48,,146,124,30.86575342,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"DONCIC, LUKA",34,34,10,0,10,11,0,0,2,15,18,0.8333333333,1,2,0.5,3,4,0.75,1,DEN,1,55,,146,124,22.38630137,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"CURRY, SETH",26,20,1,0,1,2,2,0,0,7,16,0.4375,4,10,0.4,2,2,1,0,DEN,0,25,,146,124,30.90410959,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"DRUMMOND, ANDRE",38,15,16,3,13,4,3,2,0,6,9,0.6666666667,0,2,0,3,3,1,2,DEN,0,40,,146,124,27.93972603,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"ROBINSON, GLENN",29,13,1,0,1,2,0,0,0,5,11,0.4545454545,1,2,0.5,2,2,1,0,DEN,0,16,,146,124,27.5260274,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"KORVER, KYLE",18,13,1,0,1,1,0,0,1,5,8,0.625,3,4,0.75,0,0,,0,DEN,0,15,,146,124,40.33972603,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"FINNEY-SMITH, DORIAN",28,7,4,0,4,0,1,1,1,3,8,0.375,1,4,0.25,0,0,,2,DEN,0,13,,146,124,28.20821918,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"BRYANT, THOMAS",26,4,3,0,3,1,0,2,1,2,3,0.6666666667,0,1,0,0,0,,5,DEN,0,10,,146,124,23.96712329,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"MCGEE, JAVALE",2,2,1,0,1,0,0,0,0,1,1,1,0,0,,0,0,,0,DEN,0,3,,146,124,33.49589041,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"RICHARDSON, JOSH",2,2,0,0,0,0,0,0,0,1,1,1,0,0,,0,0,,0,DEN,0,2,,146,124,27.84109589,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"BRUNSON, JALEN",2,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,1,DEN,0,1,,146,124,24.88219178,W,PLAYOFF,5,3
DAL,07/19/2021,DEN,"NWABA, DAVID",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,DEN,0,0,,146,124,28.50958904,W,PLAYOFF,5,3
DAL,07/22/2021,@ATL,"DONCIC, LUKA",39,34,5,0,5,10,0,0,6,12,26,0.4615384615,4,11,0.3636363636,6,7,0.8571428571,1,ATL,0,49,,132,135,22.39452055,L,PLAYOFF,1,4
DAL,07/22/2021,@ATL,"CURRY, SETH",20,21,2,1,1,0,1,0,0,6,14,0.4285714286,5,5,1,4,4,1,1,ATL,0,24,,132,135,30.91232877,L,PLAYOFF,1,4
DAL,07/22/2021,@ATL,"WALL, JOHN",35,20,2,1,1,13,2,0,3,8,19,0.4210526316,1,4,0.25,3,3,1,2,ATL,0,37,,132,135,30.8739726,L,PLAYOFF,1,4
DAL,07/22/2021,@ATL,"RICHARDSON, JOSH",39,17,2,0,2,3,0,1,1,7,14,0.5,3,7,0.4285714286,0,0,,3,ATL,0,23,,132,135,27.84931507,L,PLAYOFF,1,4
DAL,07/22/2021,@ATL,"DRUMMOND, ANDRE",36,14,16,4,12,2,2,1,1,7,9,0.7777777778,0,0,,0,0,,3,ATL,0,35,,132,135,27.94794521,L,PLAYOFF,1,4
DAL,07/22/2021,@ATL,"MCGEE, JAVALE",30,13,9,5,4,4,1,1,1,6,11,0.5454545455,0,1,0,1,1,1,2,ATL,0,28,,132,135,33.50410959,L,PLAYOFF,1,4
DAL,07/22/2021,@ATL,"BRYANT, THOMAS",30,10,14,3,11,1,0,0,0,5,9,0.5555555556,0,0,,0,0,,0,ATL,0,25,,132,135,23.97534247,L,PLAYOFF,1,4
DAL,07/22/2021,@ATL,"KORVER, KYLE",11,3,1,0,1,1,0,1,0,1,3,0.3333333333,1,2,0.5,0,0,,0,ATL,0,6,,132,135,40.34794521,L,PLAYOFF,1,4
DAL,07/23/2021,@ATL,"DONCIC, LUKA",34,27,3,0,3,8,0,1,8,9,22,0.4090909091,4,7,0.5714285714,5,6,0.8333333333,5,ATL,0,39,,104,141,22.39726027,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"WALL, JOHN",38,18,7,1,6,7,1,0,1,7,27,0.2592592593,0,4,0,4,4,1,2,ATL,0,33,,104,141,30.87671233,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"CURRY, SETH",22,17,1,0,1,2,0,0,0,5,7,0.7142857143,4,5,0.8,3,4,0.75,2,ATL,0,20,,104,141,30.91506849,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"FINNEY-SMITH, DORIAN",21,11,9,2,7,0,1,0,0,4,5,0.8,1,2,0.5,2,2,1,0,ATL,0,21,,104,141,28.21917808,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"MCGEE, JAVALE",25,9,7,3,4,3,1,2,0,3,7,0.4285714286,0,0,,3,4,0.75,1,ATL,0,22,,104,141,33.50684932,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"MARJANOVIC, BOBAN",4,7,3,1,2,0,0,0,0,3,4,0.75,0,0,,1,1,1,1,ATL,0,10,,104,141,32.9369863,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"DRUMMOND, ANDRE",32,4,7,1,6,0,0,0,1,2,6,0.3333333333,0,1,0,0,0,,0,ATL,0,11,,104,141,27.95068493,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"BRYANT, THOMAS",18,4,5,1,4,0,0,1,0,2,7,0.2857142857,0,2,0,0,0,,1,ATL,0,10,,104,141,23.97808219,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"NWABA, DAVID",30,3,6,0,6,3,0,0,0,1,6,0.1666666667,1,4,0.25,0,0,,0,ATL,0,12,,104,141,28.52054795,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"BURKE, TREY",4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,1,1,ATL,0,2,,104,141,28.69315068,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"RICHARDSON, JOSH",6,2,0,0,0,1,0,0,0,1,3,0.3333333333,0,0,,0,0,,0,ATL,0,3,,104,141,27.85205479,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"ROBINSON, GLENN",4,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,,0,ATL,0,2,,104,141,27.5369863,L,PLAYOFF,2,4
DAL,07/23/2021,@ATL,"KORVER, KYLE",2,0,1,0,1,1,0,0,1,0,0,,0,0,,0,0,,1,ATL,0,2,,104,141,40.35068493,L,PLAYOFF,2,4
DAL,07/24/2021,ATL,"DONCIC, LUKA",41,45,8,2,6,9,0,0,1,17,29,0.5862068966,5,11,0.4545454545,6,7,0.8571428571,0,ATL,0,62,,122,126,22.4,L,PLAYOFF,3,4
DAL,07/24/2021,ATL,"RICHARDSON, JOSH",39,18,6,1,5,6,0,0,1,6,11,0.5454545455,4,5,0.8,2,2,1,1,ATL,0,30,,122,126,27.85479452,L,PLAYOFF,3,4
DAL,07/24/2021,ATL,"BRYANT, THOMAS",30,15,10,3,7,2,1,3,0,6,15,0.4,1,3,0.3333333333,2,2,1,1,ATL,0,31,,122,126,23.98082192,L,PLAYOFF,3,4
DAL,07/24/2021,ATL,"CURRY, SETH",29,13,2,0,2,5,0,0,0,5,11,0.4545454545,3,4,0.75,0,0,,4,ATL,0,20,,122,126,30.91780822,L,PLAYOFF,3,4
DAL,07/24/2021,ATL,"BURKE, TREY",35,11,1,1,0,2,1,0,3,4,16,0.25,1,3,0.3333333333,2,2,1,2,ATL,0,15,,122,126,28.69589041,L,PLAYOFF,3,4
DAL,07/24/2021,ATL,"FINNEY-SMITH, DORIAN",32,10,6,0,6,3,1,0,2,4,9,0.4444444444,2,5,0.4,0,0,,0,ATL,0,20,,122,126,28.22191781,L,PLAYOFF,3,4
DAL,07/24/2021,ATL,"DRUMMOND, ANDRE",34,10,16,5,11,1,3,2,0,4,10,0.4,0,3,0,2,3,0.6666666667,3,ATL,0,32,,122,126,27.95342466,L,PLAYOFF,3,4
DAL,07/25/2021,ATL,"RICHARDSON, JOSH",30,24,1,0,1,0,1,0,2,8,23,0.347826087,2,10,0.2,6,6,1,0,ATL,0,26,,97,155,27.85753425,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"WALL, JOHN",12,15,0,0,0,4,0,0,3,6,15,0.4,1,4,0.25,2,2,1,1,ATL,0,19,,97,155,30.88219178,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"DONCIC, LUKA",36,14,5,0,5,5,1,0,1,6,15,0.4,0,4,0,2,2,1,0,ATL,0,25,,97,155,22.40273973,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"BRUNSON, JALEN",22,11,2,0,2,3,0,0,0,4,10,0.4,1,3,0.3333333333,2,2,1,0,ATL,0,16,,97,155,24.89863014,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"BRYANT, THOMAS",24,8,6,0,6,0,0,0,0,3,6,0.5,0,2,0,2,2,1,5,ATL,0,14,,97,155,23.98356164,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"ROBINSON, GLENN",12,7,1,0,1,0,0,0,0,3,3,1,1,1,1,0,0,,0,ATL,0,8,,97,155,27.54246575,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"FINNEY-SMITH, DORIAN",24,5,4,1,3,0,1,0,0,1,5,0.2,0,2,0,3,4,0.75,2,ATL,0,10,,97,155,28.22465753,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"BURKE, TREY",7,5,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,0,ATL,0,5,,97,155,28.69863014,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"DRUMMOND, ANDRE",26,4,12,6,6,0,1,1,1,2,6,0.3333333333,0,0,,0,0,,1,ATL,0,18,,97,155,27.95616438,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"MARJANOVIC, BOBAN",9,2,1,0,1,0,0,1,0,1,2,0.5,0,0,,0,0,,1,ATL,0,4,,97,155,32.94246575,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"CURRY, SETH",20,2,0,0,0,4,0,0,2,1,4,0.25,0,1,0,0,0,,1,ATL,0,6,,97,155,30.92054795,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"MCGEE, JAVALE",13,0,4,0,4,0,0,2,0,0,0,,0,0,,0,0,,1,ATL,0,6,,97,155,33.51232877,L,PLAYOFF,4,4
DAL,07/25/2021,ATL,"NWABA, DAVID",5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,0,ATL,0,1,,97,155,28.5260274,L,PLAYOFF,4,4
