TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND
LAL,4/29/2022,PHX,"MATHEWS, GARRISON",8,0,4,0,4,0,0,0,0,0,0,,0,0,,0,0,,1,PHX,0,4,,75,98,25.51232877,L,PLAYOFF,4,1
LAL,5/2/2022,@PHX,"RUSSELL, DANGELO",29,18,4,1,3,6,1,0,1,6,17,0.3529411765,0,4,0,6,6,1,0,PHX,0,29,,99,91,26.18630137,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"COLLINS, JOHN",33,18,10,4,6,1,0,2,1,9,14,0.6428571429,0,0,,0,0,,1,PHX,0,31,,99,91,24.60547945,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"WARREN, TJ",37,15,9,0,9,3,0,1,0,7,12,0.5833333333,0,2,0,1,1,1,0,PHX,0,28,,99,91,28.65479452,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"BOGDANOVIC, BOGDAN",18,15,2,0,2,1,2,0,1,5,11,0.4545454545,1,4,0.25,4,4,1,0,PHX,0,20,,99,91,29.70410959,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"HALIBURTON, TYRESE",32,14,4,0,4,6,1,0,0,4,12,0.3333333333,2,4,0.5,4,4,1,1,PHX,0,25,,99,91,22.17260274,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"WRIGHT, DELON",14,6,1,0,1,0,1,0,0,2,5,0.4,0,2,0,2,2,1,1,PHX,0,8,,99,91,30.01643836,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"HARRELL, MONTREZL",31,4,11,0,11,1,0,0,0,2,3,0.6666666667,0,0,,0,0,,2,PHX,0,16,,99,91,28.2630137,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"MURPHY, TREY",15,3,2,1,1,1,0,0,0,1,3,0.3333333333,1,1,1,0,0,,1,PHX,0,6,,99,91,21.87123288,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"TILLMAN, XAVIER",8,2,2,0,2,0,0,0,0,1,1,1,0,0,,0,0,,0,PHX,0,4,,99,91,23.30136986,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"DEDMON, DEWAYNE",12,2,3,1,2,1,1,1,0,1,1,1,0,0,,0,0,,0,PHX,0,8,,99,91,32.72054795,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"DRAGIC, GORAN",5,2,1,0,1,1,0,0,0,1,3,0.3333333333,0,0,,0,0,,0,PHX,0,4,,99,91,35.9890411,W,PLAYOFF,5,1
LAL,5/2/2022,@PHX,"MATHEWS, GARRISON",6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,,0,PHX,0,0,,99,91,25.52054795,W,PLAYOFF,5,1
LAL,5/4/2022,PHX,"RUSSELL, DANGELO",34,29,4,0,4,6,0,0,1,14,26,0.5384615385,0,2,0,1,1,1,1,PHX,0,39,,91,109,26.19178082,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"COLLINS, JOHN",34,14,7,1,6,1,1,2,0,7,13,0.5384615385,0,2,0,0,0,,0,PHX,0,25,,91,109,24.6109589,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"HARRELL, MONTREZL",36,14,10,6,4,1,3,1,0,7,9,0.7777777778,0,0,,0,1,0,2,PHX,0,29,,91,109,28.26849315,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"BOGDANOVIC, BOGDAN",18,7,3,0,3,0,0,0,1,3,7,0.4285714286,1,1,1,0,0,,0,PHX,0,10,,91,109,29.70958904,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"WARREN, TJ",34,6,7,1,6,3,1,0,1,3,13,0.2307692308,0,5,0,0,0,,1,PHX,0,17,,91,109,28.66027397,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"HALIBURTON, TYRESE",31,5,2,0,2,4,1,0,3,2,13,0.1538461538,1,3,0.3333333333,0,0,,0,PHX,0,12,,91,109,22.17808219,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"WRIGHT, DELON",12,4,2,0,2,1,0,0,1,2,6,0.3333333333,0,1,0,0,0,,1,PHX,0,7,,91,109,30.02191781,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"DEDMON, DEWAYNE",9,4,2,0,2,0,0,0,0,2,2,1,0,0,,0,0,,1,PHX,0,6,,91,109,32.7260274,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"DRAGIC, GORAN",6,4,0,0,0,0,0,0,0,1,3,0.3333333333,0,1,0,2,2,1,0,PHX,0,4,,91,109,35.99452055,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"TILLMAN, XAVIER",7,2,0,0,0,1,0,0,0,1,1,1,0,0,,0,0,,0,PHX,0,3,,91,109,23.30684932,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"MATHEWS, GARRISON",6,2,3,0,3,1,0,0,0,1,2,0.5,0,0,,0,0,,0,PHX,0,6,,91,109,25.5260274,L,PLAYOFF,6,1
LAL,5/4/2022,PHX,"MURPHY, TREY",13,0,3,0,3,1,0,0,0,0,0,,0,0,,0,0,,0,PHX,0,4,,91,109,21.87671233,L,PLAYOFF,6,1
MIA,4/16/2022,ATL,"HERRO, TYLER",34,23,2,0,2,2,0,0,3,9,24,0.375,5,10,0.5,0,0,,0,ATL,0,27,,77,132,22.23561644,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"LOWRY, KYLE",30,15,2,0,2,5,1,0,1,7,14,0.5,1,5,0.2,0,0,,1,ATL,0,23,,77,132,36.06027397,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"BUTLER, JIMMY",24,14,5,0,5,1,1,0,1,6,14,0.4285714286,1,2,0.5,1,2,0.5,0,ATL,0,21,,77,132,32.58630137,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"ADEBAYO, BAM",22,7,5,1,4,0,0,0,2,3,7,0.4285714286,0,0,,1,1,1,3,ATL,0,12,,77,132,24.74520548,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"MARKKANEN, LAURI",16,6,2,0,2,1,0,0,0,3,5,0.6,0,1,0,0,0,,0,ATL,0,9,,77,132,24.90136986,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"NUNN, KENDRICK",30,4,2,0,2,3,0,0,1,2,12,0.1666666667,0,1,0,0,0,,1,ATL,0,9,,77,132,26.70136986,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"ADAMS, STEVEN",20,2,6,1,5,2,0,1,0,1,2,0.5,0,0,,0,0,,0,ATL,0,11,,77,132,28.73972603,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"SILVA, CHRIS",10,2,1,0,1,0,0,0,0,1,1,1,0,0,,0,0,,0,ATL,0,3,,77,132,25.57260274,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"HERNANGOMEZ, JUAN",12,2,0,0,0,0,0,0,0,1,3,0.3333333333,0,0,,0,0,,0,ATL,0,2,,77,132,26.54794521,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"HASLEM, UDONIS",12,2,2,1,1,2,0,0,1,1,4,0.25,0,0,,0,0,,0,ATL,0,6,,77,132,41.85205479,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"TUCKER, PJ",16,0,3,0,3,0,0,0,0,0,1,0,0,0,,0,0,,0,ATL,0,3,,77,132,36.94794521,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"ARIZA, TREVOR",2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,ATL,0,0,,77,132,36.79452055,L,PLAYOFF,1,1
MIA,4/16/2022,ATL,"OKPALA, KZ",12,0,0,0,0,2,0,0,0,0,0,,0,0,,0,0,,1,ATL,0,2,,77,132,22.96712329,L,PLAYOFF,1,1
MIA,4/20/2022,ATL,"ADEBAYO, BAM",40,24,18,4,14,4,0,0,0,8,11,0.7272727273,0,0,,8,8,1,1,ATL,0,46,,106,98,24.75616438,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"BUTLER, JIMMY",30,21,0,0,0,1,0,1,1,8,22,0.3636363636,1,2,0.5,4,4,1,0,ATL,0,23,,106,98,32.59726027,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"HERRO, TYLER",36,20,4,0,4,3,1,0,0,8,21,0.380952381,4,10,0.4,0,0,,0,ATL,0,28,,106,98,22.24657534,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"ADAMS, STEVEN",30,12,8,3,5,2,1,2,0,6,10,0.6,0,1,0,0,0,,1,ATL,0,25,,106,98,28.75068493,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"LOWRY, KYLE",31,10,2,0,2,7,0,0,0,5,11,0.4545454545,0,1,0,0,0,,0,ATL,0,19,,106,98,36.07123288,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"MARKKANEN, LAURI",25,9,7,1,6,2,2,0,1,4,4,1,1,1,1,0,0,,0,ATL,0,20,,106,98,24.91232877,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"NUNN, KENDRICK",18,9,1,0,1,3,0,0,0,3,8,0.375,1,2,0.5,2,2,1,0,ATL,0,13,,106,98,26.71232877,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"SILVA, CHRIS",1,1,1,0,1,0,0,0,0,0,0,,0,0,,1,2,0.5,0,ATL,0,2,,106,98,25.58356164,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"TUCKER, PJ",18,0,4,1,3,1,0,1,1,0,2,0,0,0,,0,0,,0,ATL,0,6,,106,98,36.95890411,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"ELLINGTON, WAYNE",9,0,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,,0,ATL,0,2,,106,98,34.3890411,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"HERNANGOMEZ, JUAN",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,ATL,0,0,,106,98,26.55890411,W,PLAYOFF,2,1
MIA,4/20/2022,ATL,"HASLEM, UDONIS",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,ATL,0,0,,106,98,41.8630137,W,PLAYOFF,2,1
MIA,4/24/2022,@ATL,"BUTLER, JIMMY",38,25,2,1,1,4,5,0,4,11,25,0.44,0,2,0,3,3,1,1,ATL,0,36,,88,105,32.60821918,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"ADEBAYO, BAM",30,16,9,3,6,4,0,0,0,7,13,0.5384615385,0,0,,2,2,1,1,ATL,0,29,,88,105,24.76712329,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"HERRO, TYLER",33,14,4,0,4,5,0,0,0,6,11,0.5454545455,2,3,0.6666666667,0,0,,0,ATL,0,23,,88,105,22.25753425,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"LOWRY, KYLE",34,11,5,1,4,8,1,0,0,5,14,0.3571428571,1,6,0.1666666667,0,0,,0,ATL,0,25,,88,105,36.08219178,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"ADAMS, STEVEN",32,8,12,6,6,1,1,1,4,3,5,0.6,0,0,,2,4,0.5,2,ATL,0,23,,88,105,28.76164384,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"TUCKER, PJ",20,7,1,0,1,3,0,0,1,2,3,0.6666666667,1,1,1,2,2,1,1,ATL,0,11,,88,105,36.96986301,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"MARKKANEN, LAURI",20,4,8,1,7,0,1,0,0,2,6,0.3333333333,0,2,0,0,0,,0,ATL,0,13,,88,105,24.92328767,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"NUNN, KENDRICK",20,3,2,1,1,2,0,0,2,1,9,0.1111111111,1,1,1,0,0,,0,ATL,0,7,,88,105,26.72328767,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"ELLINGTON, WAYNE",10,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,,0,ATL,0,0,,88,105,34.4,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"HERNANGOMEZ, JUAN",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,ATL,0,0,,88,105,26.56986301,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"SILVA, CHRIS",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,ATL,0,0,,88,105,25.59452055,L,PLAYOFF,3,1
MIA,4/24/2022,@ATL,"HASLEM, UDONIS",1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,ATL,0,0,,88,105,41.8739726,L,PLAYOFF,3,1
MIA,4/28/2022,@ATL,"HERRO, TYLER",36,20,8,1,7,1,0,0,1,8,12,0.6666666667,2,2,1,2,2,1,2,ATL,0,29,,86,108,22.26849315,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"BUTLER, JIMMY",38,20,3,0,3,6,0,0,3,9,19,0.4736842105,0,3,0,2,2,1,2,ATL,0,29,,86,108,32.61917808,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"ADAMS, STEVEN",30,11,8,2,6,2,0,0,0,5,9,0.5555555556,0,0,,1,2,0.5,0,ATL,0,21,,86,108,28.77260274,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"NUNN, KENDRICK",20,10,3,1,2,4,1,0,1,4,11,0.3636363636,0,2,0,2,2,1,1,ATL,0,18,,86,108,26.73424658,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"LOWRY, KYLE",34,9,5,0,5,6,0,0,2,4,11,0.3636363636,1,5,0.2,0,0,,0,ATL,0,20,,86,108,36.09315068,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"TUCKER, PJ",20,5,7,2,5,1,0,0,0,2,3,0.6666666667,1,1,1,0,0,,0,ATL,0,13,,86,108,36.98082192,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"ADEBAYO, BAM",33,4,8,1,7,2,0,0,1,2,9,0.2222222222,0,0,,0,0,,2,ATL,0,14,,86,108,24.77808219,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"MARKKANEN, LAURI",19,4,1,0,1,0,0,0,1,2,6,0.3333333333,0,2,0,0,0,,0,ATL,0,5,,86,108,24.93424658,L,PLAYOFF,4,1
MIA,4/28/2022,@ATL,"ELLINGTON, WAYNE",10,3,2,2,0,0,0,0,0,1,4,0.25,0,1,0,1,2,0.5,1,ATL,0,5,,86,108,34.4109589,L,PLAYOFF,4,1
MIA,5/2/2022,ATL,"BUTLER, JIMMY",34,30,4,0,4,6,0,0,0,12,21,0.5714285714,2,4,0.5,4,4,1,1,ATL,0,40,,105,113,32.63013699,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"LOWRY, KYLE",38,18,3,0,3,8,0,0,3,8,16,0.5,2,7,0.2857142857,0,0,,1,ATL,0,29,,105,113,36.10410959,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"HERRO, TYLER",35,15,6,0,6,4,1,0,2,7,17,0.4117647059,1,2,0.5,0,0,,1,ATL,0,26,,105,113,22.27945205,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"ADEBAYO, BAM",34,12,11,2,9,5,2,0,1,6,17,0.3529411765,0,0,,0,0,,4,ATL,0,30,,105,113,24.7890411,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"ADAMS, STEVEN",34,12,10,4,6,2,0,0,1,5,5,1,0,0,,2,2,1,1,ATL,0,24,,105,113,28.78356164,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"NUNN, KENDRICK",19,8,0,0,0,1,0,0,1,4,5,0.8,0,1,0,0,0,,2,ATL,0,9,,105,113,26.74520548,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"ELLINGTON, WAYNE",8,7,1,0,1,0,1,0,0,3,4,0.75,1,1,1,0,0,,1,ATL,0,9,,105,113,34.42191781,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"MARKKANEN, LAURI",22,3,4,0,4,0,0,0,0,1,3,0.3333333333,1,2,0.5,0,0,,1,ATL,0,7,,105,113,24.94520548,L,PLAYOFF,5,1
MIA,5/2/2022,ATL,"TUCKER, PJ",16,0,3,0,3,1,0,0,0,0,2,0,0,0,,0,0,,0,ATL,0,4,,105,113,36.99178082,L,PLAYOFF,5,1
MIL,4/18/2022,TOR,"MIDDLETON, KHRIS",35,21,6,0,6,2,0,0,1,9,20,0.45,3,7,0.4285714286,0,0,,2,TOR,0,29,,103,84,30.68219178,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"ANTETOKOUNMPO, GIANNIS",32,20,14,1,13,5,0,5,3,9,16,0.5625,0,1,0,2,2,1,0,TOR,0,44,,103,84,27.36438356,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"OLADIPO, VICTOR",34,17,2,0,2,5,0,1,0,7,10,0.7,1,3,0.3333333333,2,2,1,1,TOR,0,25,,103,84,29.95616438,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"HOWARD, DWIGHT",22,11,6,1,5,0,0,2,1,5,6,0.8333333333,0,0,,1,2,0.5,0,TOR,0,19,,103,84,36.35890411,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"LOVE, KEVIN",27,9,4,0,4,1,0,1,0,4,7,0.5714285714,0,0,,1,1,1,0,TOR,0,15,,103,84,33.6109589,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"DAVIS, TERENCE",33,8,8,0,8,10,0,1,2,3,7,0.4285714286,0,3,0,2,2,1,1,TOR,0,27,,103,84,24.92328767,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"DIVINCENZO, DONTE",21,8,6,1,5,1,1,2,0,2,7,0.2857142857,0,2,0,4,4,1,1,TOR,0,18,,103,84,25.2109589,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"TATE, JAESEAN",13,6,6,0,6,1,0,0,0,3,5,0.6,0,0,,0,0,,0,TOR,0,13,,103,84,26.47123288,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"IBAKA, SERGE",19,2,6,2,4,1,0,2,1,1,5,0.2,0,1,0,0,0,,1,TOR,0,11,,103,84,32.58082192,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"ANTETOKOUNMPO, THANASIS",1,1,0,0,0,0,0,0,0,0,0,,0,0,,1,2,0.5,0,TOR,0,1,,103,84,29.75068493,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,103,84,31.07123288,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,103,84,24.85479452,W,PLAYOFF,1,1
MIL,4/18/2022,TOR,"BANTON, DALANO",1,0,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,,0,TOR,0,1,,103,84,22.44383562,W,PLAYOFF,1,1
MIL,4/22/2022,TOR,"ANTETOKOUNMPO, GIANNIS",31,23,11,3,8,5,2,4,1,10,19,0.5263157895,0,0,,3,4,0.75,2,TOR,0,45,,103,95,27.37534247,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"HOWARD, DWIGHT",22,20,8,4,4,1,1,5,0,10,15,0.6666666667,0,1,0,0,0,,3,TOR,0,35,,103,95,36.36986301,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"MIDDLETON, KHRIS",40,16,8,0,8,5,0,1,2,8,24,0.3333333333,0,5,0,0,0,,0,TOR,0,30,,103,95,30.69315068,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"OLADIPO, VICTOR",34,13,8,0,8,10,0,0,0,5,13,0.3846153846,3,7,0.4285714286,0,0,,1,TOR,0,31,,103,95,29.96712329,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"LOVE, KEVIN",23,10,7,0,7,0,0,1,0,4,5,0.8,0,0,,2,2,1,0,TOR,0,18,,103,95,33.62191781,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"DIVINCENZO, DONTE",25,10,2,0,2,3,1,0,0,4,9,0.4444444444,2,5,0.4,0,0,,1,TOR,0,16,,103,95,25.22191781,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"DAVIS, TERENCE",31,5,0,0,0,3,1,0,2,2,5,0.4,0,3,0,1,2,0.5,0,TOR,0,9,,103,95,24.93424658,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"IBAKA, SERGE",20,4,10,0,10,1,0,1,0,1,1,1,0,0,,2,2,1,0,TOR,0,16,,103,95,32.59178082,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"TATE, JAESEAN",10,2,0,0,0,2,0,0,0,1,3,0.3333333333,0,1,0,0,0,,0,TOR,0,4,,103,95,26.48219178,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,103,95,31.08219178,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,103,95,24.86575342,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"BANTON, DALANO",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,103,95,22.45479452,W,PLAYOFF,2,1
MIL,4/22/2022,TOR,"ANTETOKOUNMPO, THANASIS",1,0,1,0,1,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,1,,103,95,29.76164384,W,PLAYOFF,2,1
MIL,4/26/2022,@TOR,"ANTETOKOUNMPO, GIANNIS",33,26,13,4,9,8,1,3,1,13,21,0.619047619,0,2,0,0,0,,2,TOR,0,51,,101,108,27.38630137,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"OLADIPO, VICTOR",30,22,4,0,4,3,2,2,1,8,18,0.4444444444,2,5,0.4,4,4,1,1,TOR,0,33,,101,108,29.97808219,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"MIDDLETON, KHRIS",36,13,3,0,3,1,0,0,3,6,12,0.5,1,4,0.25,0,0,,1,TOR,0,17,,101,108,30.70410959,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"HOWARD, DWIGHT",30,12,8,0,8,2,0,1,0,6,8,0.75,0,0,,0,0,,2,TOR,0,23,,101,108,36.38082192,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"DAVIS, TERENCE",34,9,6,0,6,3,0,1,1,4,12,0.3333333333,1,8,0.125,0,0,,1,TOR,0,19,,101,108,24.94520548,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"LOVE, KEVIN",18,8,4,1,3,0,1,0,0,4,4,1,0,0,,0,0,,1,TOR,0,13,,101,108,33.63287671,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"DIVINCENZO, DONTE",30,5,3,0,3,5,0,0,2,2,7,0.2857142857,1,2,0.5,0,0,,0,TOR,0,13,,101,108,25.23287671,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"TATE, JAESEAN",11,4,2,1,1,1,0,0,0,2,4,0.5,0,1,0,0,0,,0,TOR,0,7,,101,108,26.49315068,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"IBAKA, SERGE",14,2,2,1,1,2,0,0,1,1,3,0.3333333333,0,0,,0,0,,0,TOR,0,6,,101,108,32.60273973,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,TOR,0,0,,101,108,31.09315068,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,101,108,24.87671233,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"BANTON, DALANO",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,101,108,22.46575342,L,PLAYOFF,3,1
MIL,4/26/2022,@TOR,"ANTETOKOUNMPO, THANASIS",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,101,108,29.77260274,L,PLAYOFF,3,1
MIL,4/30/2022,@TOR,"ANTETOKOUNMPO, GIANNIS",39,43,15,1,14,8,0,3,2,20,26,0.7692307692,0,2,0,3,4,0.75,0,TOR,0,69,,125,72,27.39726027,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"HOWARD, DWIGHT",33,22,15,4,11,0,2,6,1,11,12,0.9166666667,0,0,,0,0,,2,TOR,0,45,,125,72,36.39178082,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"DIVINCENZO, DONTE",34,16,7,1,6,7,0,1,1,6,17,0.3529411765,2,5,0.4,2,2,1,1,TOR,0,31,,125,72,25.24383562,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"OLADIPO, VICTOR",27,12,1,0,1,4,0,0,1,5,11,0.4545454545,1,3,0.3333333333,1,2,0.5,3,TOR,0,17,,125,72,29.9890411,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"IBAKA, SERGE",29,10,11,2,9,0,1,1,0,5,9,0.5555555556,0,1,0,0,0,,0,TOR,0,23,,125,72,32.61369863,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"MIDDLETON, KHRIS",33,9,5,0,5,8,1,2,1,3,11,0.2727272727,3,6,0.5,0,0,,0,TOR,0,25,,125,72,30.71506849,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"LOVE, KEVIN",30,7,3,0,3,1,0,0,0,2,3,0.6666666667,1,1,1,2,2,1,2,TOR,0,11,,125,72,33.64383562,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"TATE, JAESEAN",13,6,4,0,4,0,0,0,0,3,6,0.5,0,3,0,0,0,,1,TOR,0,10,,125,72,26.50410959,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"CAMPAZZO, FACUNDO",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,125,72,31.10410959,W,PLAYOFF,4,1
MIL,4/30/2022,@TOR,"MYKHAILIUK, SVIATOSLAV",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,TOR,0,0,,125,72,24.88767123,W,PLAYOFF,4,1
MIL,5/3/2022,TOR,"ANTETOKOUNMPO, GIANNIS",24,26,9,1,8,4,0,5,1,12,14,0.8571428571,0,0,,2,2,1,0,TOR,0,44,,101,82,27.40547945,W,PLAYOFF,5,1
MIL,5/3/2022,TOR,"OLADIPO, VICTOR",23,11,5,0,5,5,2,1,0,3,10,0.3,1,3,0.3333333333,4,6,0.6666666667,0,TOR,0,24,,101,82,29.99726027,W,PLAYOFF,5,1
MIL,5/3/2022,TOR,"MIDDLETON, KHRIS",27,11,2,0,2,2,0,0,2,2,8,0.25,1,2,0.5,6,6,1,0,TOR,0,15,,101,82,30.72328767,W,PLAYOFF,5,1
MIL,5/3/2022,TOR,"HOWARD, DWIGHT",19,10,9,2,7,3,1,4,0,5,6,0.8333333333,0,0,,0,0,,2,TOR,0,27,,101,82,36.4,W,PLAYOFF,5,1
MIL,5/3/2022,TOR,"DIVINCENZO, DONTE",25,10,4,0,4,6,1,2,0,3,10,0.3,2,7,0.2857142857,2,3,0.6666666667,0,TOR,0,23,,101,82,25.25205479,W,PLAYOFF,5,1
