TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype
NYK,10/20/2021,BOS,"JACKSON, JOSH",16,12,3,0,3,2,0,0,1,3,7,0.4285714286,0,1,0,6,7,0.8571428571,2,BOS,0,17,,109,117,24.69041096,L,REG
NYK,10/20/2021,BOS,"RUBIO, RICKY",21,9,2,0,2,4,1,0,2,4,7,0.5714285714,1,2,0.5,0,0,,3,BOS,0,16,,109,117,30.99726027,L,REG
NYK,10/20/2021,BOS,"LOPEZ, BROOK",19,7,3,1,2,1,2,1,0,2,5,0.4,1,2,0.5,2,2,1,1,BOS,0,14,,109,117,33.55342466,L,REG
NYK,10/20/2021,BOS,"JACKSON, FRANK",14,4,0,0,0,2,0,0,0,0,4,0,0,3,0,4,5,0.8,1,BOS,0,6,,109,117,23.4630137,L,REG
NYK,10/20/2021,BOS,"MCBRIDE, MILES",32,3,3,0,3,6,1,1,1,1,5,0.2,1,2,0.5,0,2,0,1,BOS,0,14,,109,117,21.11506849,L,REG
NYK,10/22/2021,@ORL,"MANN, TERANCE",24,17,7,1,6,2,0,0,0,7,8,0.875,0,0,,3,4,0.75,0,ORL,0,26,,89,93,25.0109589,L,REG
NYK,10/22/2021,@ORL,"KUZMA, KYLE",21,16,6,4,2,3,0,0,1,6,11,0.5454545455,2,5,0.4,2,2,1,0,ORL,0,25,,89,93,26.24657534,L,REG
NYK,10/22/2021,@ORL,"NWORA, JORDAN",13,12,3,0,3,0,1,0,1,5,10,0.5,2,6,0.3333333333,0,0,,0,ORL,0,16,,89,93,23.11780822,L,REG
NYK,10/22/2021,@ORL,"ROZIER, TERRY",28,10,0,0,0,6,0,0,2,4,16,0.25,2,9,0.2222222222,0,0,,2,ORL,0,16,,89,93,27.6,L,REG
NYK,10/22/2021,@ORL,"MOBLEY, EVAN",23,10,9,4,5,1,1,2,2,5,7,0.7142857143,0,1,0,0,0,,1,ORL,0,23,,89,93,20.34520548,L,REG
NYK,10/22/2021,@ORL,"LOPEZ, BROOK",31,7,7,0,7,0,3,2,2,3,8,0.375,1,4,0.25,0,0,,2,ORL,0,19,,89,93,33.55890411,L,REG
NYK,10/22/2021,@ORL,"JACKSON, JOSH",17,5,3,0,3,2,1,0,1,2,9,0.2222222222,1,6,0.1666666667,0,2,0,1,ORL,0,11,,89,93,24.69589041,L,REG
NYK,10/22/2021,@ORL,"BARRETT, RJ",30,4,8,0,8,1,0,0,0,1,7,0.1428571429,0,3,0,2,4,0.5,4,ORL,0,13,,89,93,21.35616438,L,REG
NYK,10/22/2021,@ORL,"OKONGWU, ONYEKA",14,4,5,2,3,1,3,1,2,2,3,0.6666666667,0,0,,0,2,0,3,ORL,0,14,,89,93,20.8630137,L,REG
NYK,10/22/2021,@ORL,"RUBIO, RICKY",29,2,7,1,6,8,1,0,3,1,8,0.125,0,4,0,0,0,,3,ORL,0,18,,89,93,31.00273973,L,REG
NYK,10/22/2021,@ORL,"JACKSON, FRANK",10,2,0,0,0,1,0,0,0,1,4,0.25,0,2,0,0,0,,0,ORL,0,3,,89,93,23.46849315,L,REG
NYK,10/24/2021,ORL,"KUZMA, KYLE",35,20,10,3,7,1,2,2,4,8,19,0.4210526316,3,9,0.3333333333,1,2,0.5,1,ORL,0,35,,114,121,26.25205479,L,REG
NYK,10/24/2021,ORL,"ROZIER, TERRY",32,16,3,0,3,4,0,0,5,5,8,0.625,3,3,1,3,4,0.75,3,ORL,0,23,,114,121,27.60547945,L,REG
NYK,10/24/2021,ORL,"NWORA, JORDAN",16,16,5,1,4,1,2,0,1,7,14,0.5,2,7,0.2857142857,0,0,,1,ORL,0,24,,114,121,23.12328767,L,REG
NYK,10/24/2021,ORL,"JACKSON, JOSH",22,14,3,2,1,3,3,0,4,5,10,0.5,1,3,0.3333333333,3,6,0.5,1,ORL,0,23,,114,121,24.70136986,L,REG
NYK,10/24/2021,ORL,"BARRETT, RJ",36,13,7,0,7,6,2,0,3,5,12,0.4166666667,1,3,0.3333333333,2,4,0.5,2,ORL,0,28,,114,121,21.36164384,L,REG
NYK,10/24/2021,ORL,"LOPEZ, BROOK",34,8,8,2,6,0,0,2,4,2,12,0.1666666667,1,5,0.2,3,5,0.6,4,ORL,0,18,,114,121,33.56438356,L,REG
NYK,10/24/2021,ORL,"JACKSON, FRANK",16,8,3,2,1,1,1,0,0,2,5,0.4,0,1,0,4,5,0.8,0,ORL,0,13,,114,121,23.4739726,L,REG
NYK,10/24/2021,ORL,"RUBIO, RICKY",25,6,2,1,1,3,1,0,3,3,7,0.4285714286,0,1,0,0,0,,2,ORL,0,12,,114,121,31.00821918,L,REG
NYK,10/24/2021,ORL,"COLLINS, ZACH",8,5,2,1,1,0,0,0,0,2,2,1,1,1,1,0,0,,2,ORL,0,7,,114,121,23.92876712,L,REG
NYK,10/24/2021,ORL,"MANN, TERANCE",27,4,10,3,7,5,0,0,1,1,4,0.25,0,0,,2,2,1,1,ORL,0,19,,114,121,25.01643836,L,REG
NYK,10/24/2021,ORL,"OKONGWU, ONYEKA",14,4,3,1,2,0,0,1,0,2,2,1,0,0,,0,0,,1,ORL,0,8,,114,121,20.86849315,L,REG
NYK,10/26/2021,PHI,"BARRETT, RJ",32,25,2,0,2,4,2,0,2,10,19,0.5263157895,4,7,0.5714285714,1,1,1,2,PHI,0,33,,99,141,21.36712329,L,REG
NYK,10/26/2021,PHI,"MOBLEY, EVAN",34,14,9,2,7,1,2,0,3,7,14,0.5,0,3,0,0,0,,2,PHI,0,26,,99,141,20.35616438,L,REG
NYK,10/26/2021,PHI,"JACKSON, FRANK",15,12,0,0,0,0,0,0,0,4,8,0.5,2,6,0.3333333333,2,2,1,6,PHI,0,12,,99,141,23.47945205,L,REG
NYK,10/26/2021,PHI,"MANN, TERANCE",30,10,4,1,3,1,0,0,2,4,9,0.4444444444,1,2,0.5,1,2,0.5,2,PHI,0,15,,99,141,25.02191781,L,REG
NYK,10/26/2021,PHI,"NWORA, JORDAN",16,9,4,0,4,0,1,3,0,3,6,0.5,1,2,0.5,2,2,1,1,PHI,0,17,,99,141,23.12876712,L,REG
NYK,10/26/2021,PHI,"JACKSON, JOSH",17,8,2,0,2,2,0,0,3,4,10,0.4,0,2,0,0,0,,2,PHI,0,12,,99,141,24.70684932,L,REG
NYK,10/26/2021,PHI,"KUZMA, KYLE",24,7,3,1,2,2,0,0,0,2,5,0.4,1,2,0.5,2,4,0.5,0,PHI,0,12,,99,141,26.25753425,L,REG
NYK,10/26/2021,PHI,"RUBIO, RICKY",33,6,2,0,2,10,3,0,1,2,7,0.2857142857,0,2,0,2,2,1,1,PHI,0,21,,99,141,31.01369863,L,REG
NYK,10/26/2021,PHI,"LOPEZ, BROOK",25,5,2,0,2,0,0,3,3,2,7,0.2857142857,1,6,0.1666666667,0,0,,1,PHI,0,10,,99,141,33.56986301,L,REG
NYK,10/26/2021,PHI,"OKONGWU, ONYEKA",14,3,3,0,3,0,1,1,0,1,3,0.3333333333,0,0,,1,2,0.5,2,PHI,0,8,,99,141,20.8739726,L,REG
NYK,10/28/2021,@CHI,"MOBLEY, EVAN",31,23,7,1,6,2,1,0,2,9,9,1,0,0,,5,6,0.8333333333,4,CHI,0,33,,100,108,20.36164384,L,REG
NYK,10/28/2021,@CHI,"MANN, TERANCE",30,15,2,1,1,3,2,0,3,4,13,0.3076923077,2,4,0.5,5,6,0.8333333333,2,CHI,0,22,,100,108,25.02739726,L,REG
NYK,10/28/2021,@CHI,"BARRETT, RJ",34,14,6,1,5,2,0,0,2,6,13,0.4615384615,0,4,0,2,2,1,3,CHI,0,22,,100,108,21.37260274,L,REG
NYK,10/28/2021,@CHI,"JACKSON, JOSH",17,13,1,0,1,1,0,0,1,3,8,0.375,1,2,0.5,6,8,0.75,0,CHI,0,15,,100,108,24.71232877,L,REG
NYK,10/28/2021,@CHI,"NWORA, JORDAN",15,10,2,1,1,1,1,0,1,4,7,0.5714285714,2,4,0.5,0,0,,2,CHI,0,14,,100,108,23.13424658,L,REG
NYK,10/28/2021,@CHI,"JACKSON, FRANK",18,9,1,0,1,0,1,0,0,3,7,0.4285714286,1,3,0.3333333333,2,2,1,1,CHI,0,11,,100,108,23.48493151,L,REG
NYK,10/28/2021,@CHI,"RUBIO, RICKY",31,7,2,1,1,5,3,0,4,2,6,0.3333333333,1,3,0.3333333333,2,2,1,3,CHI,0,17,,100,108,31.01917808,L,REG
NYK,10/28/2021,@CHI,"LOPEZ, BROOK",25,5,5,0,5,0,0,2,2,2,4,0.5,1,2,0.5,0,0,,0,CHI,0,12,,100,108,33.57534247,L,REG
NYK,10/28/2021,@CHI,"KUZMA, KYLE",26,4,5,1,4,0,0,1,2,2,7,0.2857142857,0,2,0,0,0,,3,CHI,0,10,,100,108,26.2630137,L,REG
NYK,10/28/2021,@CHI,"OKONGWU, ONYEKA",13,0,6,1,5,1,0,2,2,0,1,0,0,0,,0,0,,3,CHI,0,9,,100,108,20.87945205,L,REG
NYK,10/30/2021,@NOP,"ROZIER, TERRY",31,15,2,1,1,2,0,1,5,3,14,0.2142857143,1,7,0.1428571429,8,8,1,2,NOP,0,20,,95,119,27.62191781,L,REG
NYK,10/30/2021,@NOP,"JACKSON, FRANK",15,15,0,0,0,0,2,0,0,5,10,0.5,3,6,0.5,2,2,1,1,NOP,0,17,,95,119,23.49041096,L,REG
NYK,10/30/2021,@NOP,"BARRETT, RJ",33,13,4,2,2,3,2,0,0,6,10,0.6,1,2,0.5,0,0,,2,NOP,0,22,,95,119,21.37808219,L,REG
NYK,10/30/2021,@NOP,"JACKSON, JOSH",15,12,4,0,4,1,1,0,1,5,6,0.8333333333,2,3,0.6666666667,0,2,0,1,NOP,0,18,,95,119,24.71780822,L,REG
NYK,10/30/2021,@NOP,"RUBIO, RICKY",26,10,4,1,3,4,1,0,2,2,11,0.1818181818,2,4,0.5,4,5,0.8,1,NOP,0,19,,95,119,31.02465753,L,REG
NYK,10/30/2021,@NOP,"NWORA, JORDAN",16,10,4,1,3,0,2,0,1,4,9,0.4444444444,2,4,0.5,0,0,,2,NOP,0,16,,95,119,23.13972603,L,REG
NYK,10/30/2021,@NOP,"MOBLEY, EVAN",33,9,6,1,5,1,3,1,0,4,13,0.3076923077,0,1,0,1,4,0.25,1,NOP,0,20,,95,119,20.36712329,L,REG
NYK,10/30/2021,@NOP,"MANN, TERANCE",15,6,4,0,4,0,0,1,2,2,4,0.5,0,2,0,2,2,1,1,NOP,0,11,,95,119,25.03287671,L,REG
NYK,10/30/2021,@NOP,"KUZMA, KYLE",19,3,4,1,3,1,0,0,1,1,5,0.2,1,3,0.3333333333,0,0,,3,NOP,0,8,,95,119,26.26849315,L,REG
NYK,10/30/2021,@NOP,"OKONGWU, ONYEKA",11,2,2,2,0,0,0,0,0,1,2,0.5,0,0,,0,2,0,1,NOP,0,4,,95,119,20.88493151,L,REG
NYK,10/30/2021,@NOP,"LOPEZ, BROOK",26,0,9,4,5,2,0,1,0,0,5,0,0,4,0,0,0,,1,NOP,0,12,,95,119,33.58082192,L,REG
NYK,11/1/2021,TOR,"BARRETT, RJ",31,23,3,0,3,2,1,0,1,9,16,0.5625,2,6,0.3333333333,3,5,0.6,1,TOR,0,29,,86,106,21.38356164,L,REG
NYK,11/1/2021,TOR,"ROZIER, TERRY",29,14,4,0,4,5,1,1,1,4,10,0.4,3,7,0.4285714286,3,4,0.75,3,TOR,0,25,,86,106,27.62739726,L,REG
NYK,11/1/2021,TOR,"MOBLEY, EVAN",35,12,19,8,11,4,1,1,3,6,14,0.4285714286,0,0,,0,0,,5,TOR,0,37,,86,106,20.37260274,L,REG
NYK,11/1/2021,TOR,"JACKSON, JOSH",18,10,1,0,1,1,0,1,1,4,7,0.5714285714,2,4,0.5,0,0,,1,TOR,0,13,,86,106,24.72328767,L,REG
NYK,11/1/2021,TOR,"MANN, TERANCE",20,8,1,1,0,0,3,0,1,3,8,0.375,0,2,0,2,2,1,1,TOR,0,12,,86,106,25.03835616,L,REG
NYK,11/1/2021,TOR,"JACKSON, FRANK",14,5,0,0,0,0,0,0,1,1,5,0.2,0,3,0,3,3,1,1,TOR,0,5,,86,106,23.49589041,L,REG
NYK,11/1/2021,TOR,"NWORA, JORDAN",14,5,3,0,3,0,0,0,0,2,9,0.2222222222,1,5,0.2,0,0,,1,TOR,0,8,,86,106,23.14520548,L,REG
NYK,11/1/2021,TOR,"OKONGWU, ONYEKA",12,5,3,1,2,1,0,0,0,2,3,0.6666666667,0,0,,1,2,0.5,1,TOR,0,9,,86,106,20.89041096,L,REG
NYK,11/1/2021,TOR,"KUZMA, KYLE",26,2,6,3,3,0,2,0,1,1,6,0.1666666667,0,3,0,0,0,,0,TOR,0,10,,86,106,26.2739726,L,REG
NYK,11/1/2021,TOR,"RUBIO, RICKY",22,2,1,0,1,4,2,0,2,1,3,0.3333333333,0,1,0,0,0,,1,TOR,0,9,,86,106,31.03013699,L,REG
NYK,11/1/2021,TOR,"LOPEZ, BROOK",19,0,1,1,0,0,0,1,2,0,5,0,0,3,0,0,0,,3,TOR,0,2,,86,106,33.58630137,L,REG
NYK,11/3/2021,@IND,"ROZIER, TERRY",32,23,4,2,2,5,2,0,3,7,18,0.3888888889,5,11,0.4545454545,4,5,0.8,2,IND,0,34,,98,121,27.63287671,L,REG
NYK,11/3/2021,@IND,"BARRETT, RJ",32,22,3,1,2,2,0,1,1,8,11,0.7272727273,2,3,0.6666666667,4,5,0.8,3,IND,0,28,,98,121,21.3890411,L,REG
NYK,11/3/2021,@IND,"NWORA, JORDAN",16,13,2,0,2,0,1,2,3,4,7,0.5714285714,3,6,0.5,2,2,1,1,IND,0,18,,98,121,23.15068493,L,REG
NYK,11/3/2021,@IND,"MOBLEY, EVAN",31,10,12,5,7,1,1,2,0,5,11,0.4545454545,0,1,0,0,0,,1,IND,0,26,,98,121,20.37808219,L,REG
NYK,11/3/2021,@IND,"RUBIO, RICKY",27,9,3,0,3,4,3,0,2,2,11,0.1818181818,0,5,0,5,5,1,5,IND,0,19,,98,121,31.03561644,L,REG
NYK,11/3/2021,@IND,"LOPEZ, BROOK",23,5,10,1,9,0,0,3,3,1,6,0.1666666667,1,4,0.25,2,2,1,1,IND,0,18,,98,121,33.59178082,L,REG
NYK,11/3/2021,@IND,"KUZMA, KYLE",26,5,6,2,4,2,0,0,0,2,10,0.2,0,3,0,1,2,0.5,2,IND,0,13,,98,121,26.27945205,L,REG
NYK,11/3/2021,@IND,"JACKSON, JOSH",19,5,2,0,2,0,0,0,3,2,7,0.2857142857,1,5,0.2,0,0,,4,IND,0,7,,98,121,24.72876712,L,REG
NYK,11/3/2021,@IND,"MANN, TERANCE",21,4,4,0,4,4,0,0,2,2,4,0.5,0,2,0,0,2,0,2,IND,0,12,,98,121,25.04383562,L,REG
NYK,11/3/2021,@IND,"OKONGWU, ONYEKA",13,2,1,0,1,0,0,0,0,1,3,0.3333333333,0,0,,0,0,,1,IND,0,3,,98,121,20.89589041,L,REG
NYK,11/5/2021,@MIL,"ROZIER, TERRY",30,23,1,0,1,4,0,1,2,8,16,0.5,2,8,0.25,5,5,1,3,MIL,0,29,,100,112,27.63835616,L,REG
NYK,11/5/2021,@MIL,"KUZMA, KYLE",26,20,4,0,4,1,0,0,2,7,13,0.5384615385,5,10,0.5,1,1,1,2,MIL,0,25,,100,112,26.28493151,L,REG
NYK,11/5/2021,@MIL,"BARRETT, RJ",32,15,4,2,2,1,1,1,0,6,16,0.375,2,8,0.25,1,2,0.5,2,MIL,0,22,,100,112,21.39452055,L,REG
NYK,11/5/2021,@MIL,"LOPEZ, BROOK",25,12,2,0,2,0,3,2,3,5,9,0.5555555556,2,4,0.5,0,1,0,4,MIL,0,19,,100,112,33.59726027,L,REG
NYK,11/5/2021,@MIL,"NWORA, JORDAN",15,11,2,0,2,0,0,1,3,4,8,0.5,1,3,0.3333333333,2,3,0.6666666667,2,MIL,0,14,,100,112,23.15616438,L,REG
NYK,11/5/2021,@MIL,"RUBIO, RICKY",28,5,5,0,5,7,2,0,1,2,4,0.5,0,2,0,1,2,0.5,2,MIL,0,19,,100,112,31.04109589,L,REG
NYK,11/5/2021,@MIL,"MOBLEY, EVAN",32,4,14,7,7,1,1,2,1,2,10,0.2,0,0,,0,0,,3,MIL,0,22,,100,112,20.38356164,L,REG
NYK,11/5/2021,@MIL,"MANN, TERANCE",21,4,7,0,7,1,1,0,0,2,4,0.5,0,0,,0,0,,2,MIL,0,13,,100,112,25.04931507,L,REG
NYK,11/5/2021,@MIL,"OKONGWU, ONYEKA",11,4,0,0,0,0,0,1,1,2,3,0.6666666667,0,0,,0,0,,2,MIL,0,5,,100,112,20.90136986,L,REG
NYK,11/5/2021,@MIL,"JACKSON, JOSH",20,2,4,0,4,2,0,2,3,1,3,0.3333333333,0,1,0,0,0,,0,MIL,0,10,,100,112,24.73424658,L,REG
NYK,11/7/2021,CLE,"ROZIER, TERRY",35,27,8,1,7,3,1,0,1,12,32,0.375,2,10,0.2,1,1,1,1,CLE,0,39,,82,73,27.64383562,W,REG
NYK,11/7/2021,CLE,"MOBLEY, EVAN",32,16,10,3,7,0,0,7,0,6,8,0.75,0,0,,4,4,1,0,CLE,0,33,,82,73,20.3890411,W,REG
NYK,11/7/2021,CLE,"BARRETT, RJ",32,9,5,1,4,7,1,0,0,4,11,0.3636363636,1,3,0.3333333333,0,0,,0,CLE,0,22,,82,73,21.4,W,REG
NYK,11/7/2021,CLE,"MANN, TERANCE",16,9,6,0,6,2,0,1,0,3,8,0.375,1,2,0.5,2,2,1,1,CLE,0,18,,82,73,25.05479452,W,REG
NYK,11/7/2021,CLE,"RUBIO, RICKY",34,8,6,0,6,7,1,0,0,2,11,0.1818181818,0,1,0,4,4,1,1,CLE,0,22,,82,73,31.04657534,W,REG
NYK,11/7/2021,CLE,"OKONGWU, ONYEKA",10,7,2,1,1,1,0,0,0,3,5,0.6,0,0,,1,1,1,0,CLE,0,10,,82,73,20.90684932,W,REG
NYK,11/7/2021,CLE,"LOPEZ, BROOK",35,4,10,2,8,2,0,1,2,1,5,0.2,0,2,0,2,2,1,2,CLE,0,17,,82,73,33.60273973,W,REG
NYK,11/7/2021,CLE,"JACKSON, JOSH",15,2,2,0,2,1,1,2,0,1,6,0.1666666667,0,2,0,0,0,,1,CLE,0,8,,82,73,24.73972603,W,REG
NYK,11/7/2021,CLE,"KUZMA, KYLE",19,0,4,0,4,0,0,1,0,0,4,0,0,1,0,0,0,,2,CLE,0,5,,82,73,26.29041096,W,REG
NYK,11/7/2021,CLE,"NWORA, JORDAN",12,0,1,0,1,1,0,0,1,0,2,0,0,2,0,0,0,,1,CLE,0,2,,82,73,23.16164384,W,REG
NYK,11/8/2021,@PHI,"KUZMA, KYLE",31,30,4,0,4,0,0,3,1,11,16,0.6875,6,10,0.6,2,2,1,2,PHI,0,37,,138,120,26.29315068,W,REG
NYK,11/8/2021,@PHI,"ROZIER, TERRY",38,25,4,1,3,4,2,0,3,9,20,0.45,5,10,0.5,2,3,0.6666666667,5,PHI,0,35,,138,120,27.64657534,W,REG
NYK,11/8/2021,@PHI,"BARRETT, RJ",33,22,8,1,7,2,0,0,2,7,13,0.5384615385,5,8,0.625,3,3,1,3,PHI,0,32,,138,120,21.40273973,W,REG
NYK,11/8/2021,@PHI,"NWORA, JORDAN",13,16,1,0,1,1,0,1,1,6,9,0.6666666667,2,3,0.6666666667,2,2,1,0,PHI,0,19,,138,120,23.16438356,W,REG
NYK,11/8/2021,@PHI,"LOPEZ, BROOK",35,12,6,1,5,1,0,2,0,3,8,0.375,3,7,0.4285714286,3,4,0.75,3,PHI,0,21,,138,120,33.60547945,W,REG
NYK,11/8/2021,@PHI,"RUBIO, RICKY",34,11,4,0,4,10,1,0,1,3,8,0.375,2,6,0.3333333333,3,4,0.75,1,PHI,0,26,,138,120,31.04931507,W,REG
NYK,11/8/2021,@PHI,"JACKSON, JOSH",17,11,3,1,2,1,1,0,0,5,7,0.7142857143,1,1,1,0,2,0,0,PHI,0,16,,138,120,24.74246575,W,REG
NYK,11/8/2021,@PHI,"MANN, TERANCE",18,7,2,1,1,4,1,0,0,1,3,0.3333333333,1,1,1,4,4,1,2,PHI,0,14,,138,120,25.05753425,W,REG
NYK,11/8/2021,@PHI,"MOBLEY, EVAN",4,2,2,0,2,0,0,0,0,1,1,1,0,0,,0,1,0,0,PHI,0,4,,138,120,20.39178082,W,REG
NYK,11/8/2021,@PHI,"OKONGWU, ONYEKA",15,2,3,1,2,1,1,0,2,1,1,1,0,0,,0,0,,3,PHI,0,7,,138,120,20.90958904,W,REG
NYK,11/8/2021,@PHI,"COLLINS, ZACH",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,PHI,0,0,,138,120,23.96986301,W,REG
NYK,11/8/2021,@PHI,"BITADZE, GOGA",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,PHI,0,0,,138,120,22.30410959,W,REG
NYK,11/10/2021,MIL,"KUZMA, KYLE",32,21,8,1,7,2,0,1,0,7,12,0.5833333333,2,3,0.6666666667,5,8,0.625,0,MIL,0,32,,115,119,26.29863014,L,REG
NYK,11/10/2021,MIL,"ROZIER, TERRY",35,20,7,1,6,4,2,0,2,7,15,0.4666666667,5,8,0.625,1,2,0.5,1,MIL,0,33,,115,119,27.65205479,L,REG
NYK,11/10/2021,MIL,"BARRETT, RJ",32,17,4,0,4,2,0,0,2,6,10,0.6,3,5,0.6,2,2,1,1,MIL,0,23,,115,119,21.40821918,L,REG
NYK,11/10/2021,MIL,"JACKSON, JOSH",19,14,0,0,0,5,1,0,1,7,12,0.5833333333,0,4,0,0,0,,2,MIL,0,20,,115,119,24.74794521,L,REG
NYK,11/10/2021,MIL,"NWORA, JORDAN",20,13,2,0,2,0,0,1,4,4,10,0.4,2,5,0.4,3,3,1,4,MIL,0,16,,115,119,23.16986301,L,REG
NYK,11/10/2021,MIL,"LOPEZ, BROOK",29,12,4,1,3,2,1,6,2,3,9,0.3333333333,1,7,0.1428571429,5,5,1,1,MIL,0,25,,115,119,33.6109589,L,REG
NYK,11/10/2021,MIL,"MANN, TERANCE",23,8,3,0,3,1,1,1,2,3,6,0.5,0,2,0,2,2,1,2,MIL,0,14,,115,119,25.0630137,L,REG
NYK,11/10/2021,MIL,"OKONGWU, ONYEKA",15,6,4,0,4,0,0,1,0,3,3,1,0,0,,0,0,,2,MIL,0,11,,115,119,20.91506849,L,REG
NYK,11/10/2021,MIL,"JONES, TRE",5,4,0,0,0,0,0,0,1,2,3,0.6666666667,0,0,,0,0,,0,MIL,0,4,,115,119,21.83835616,L,REG
NYK,11/10/2021,MIL,"RUBIO, RICKY",30,0,4,0,4,8,2,0,0,0,4,0,0,3,0,0,0,,2,MIL,0,14,,115,119,31.05479452,L,REG
NYK,11/12/2021,@CHA,"BARRETT, RJ",33,27,3,0,3,2,2,0,1,11,18,0.6111111111,4,7,0.5714285714,1,2,0.5,3,CHA,0,34,,116,94,21.41369863,W,REG
NYK,11/12/2021,@CHA,"RUBIO, RICKY",31,15,6,0,6,12,3,0,3,5,14,0.3571428571,2,8,0.25,3,6,0.5,5,CHA,0,36,,116,94,31.06027397,W,REG
NYK,11/12/2021,@CHA,"KUZMA, KYLE",31,15,11,5,6,1,0,1,0,7,14,0.5,1,4,0.25,0,0,,1,CHA,0,28,,116,94,26.30410959,W,REG
NYK,11/12/2021,@CHA,"MANN, TERANCE",27,14,5,0,5,0,0,0,0,5,8,0.625,2,3,0.6666666667,2,2,1,2,CHA,0,19,,116,94,25.06849315,W,REG
NYK,11/12/2021,@CHA,"JACKSON, JOSH",21,13,2,0,2,2,0,1,3,5,8,0.625,1,3,0.3333333333,2,4,0.5,2,CHA,0,18,,116,94,24.75342466,W,REG
NYK,11/12/2021,@CHA,"ROZIER, TERRY",33,10,3,0,3,4,3,0,3,3,11,0.2727272727,1,7,0.1428571429,3,3,1,2,CHA,0,20,,116,94,27.65753425,W,REG
NYK,11/12/2021,@CHA,"NWORA, JORDAN",18,10,2,0,2,0,4,1,1,4,9,0.4444444444,2,3,0.6666666667,0,0,,1,CHA,0,17,,116,94,23.17534247,W,REG
NYK,11/12/2021,@CHA,"LOPEZ, BROOK",27,6,6,1,5,2,0,3,0,3,3,1,0,0,,0,0,,3,CHA,0,17,,116,94,33.61643836,W,REG
NYK,11/12/2021,@CHA,"OKONGWU, ONYEKA",14,4,7,2,5,1,1,0,1,2,4,0.5,0,0,,0,0,,0,CHA,0,13,,116,94,20.92054795,W,REG
NYK,11/12/2021,@CHA,"JONES, TRE",5,2,0,0,0,1,0,0,1,1,1,1,0,0,,0,0,,0,CHA,0,3,,116,94,21.84383562,W,REG
NYK,11/17/2021,ORL,"KUZMA, KYLE",31,19,12,1,11,1,0,3,2,7,18,0.3888888889,3,8,0.375,2,2,1,1,ORL,0,35,,83,100,26.31780822,L,REG
NYK,11/17/2021,ORL,"ROZIER, TERRY",34,18,5,0,5,4,1,0,2,5,24,0.2083333333,1,15,0.06666666667,7,10,0.7,3,ORL,0,28,,83,100,27.67123288,L,REG
NYK,11/17/2021,ORL,"NWORA, JORDAN",18,12,1,0,1,0,2,3,2,3,7,0.4285714286,1,2,0.5,5,7,0.7142857143,3,ORL,0,18,,83,100,23.1890411,L,REG
NYK,11/17/2021,ORL,"LOPEZ, BROOK",27,11,6,1,5,0,0,1,0,4,9,0.4444444444,3,6,0.5,0,0,,0,ORL,0,18,,83,100,33.63013699,L,REG
NYK,11/17/2021,ORL,"JACKSON, JOSH",22,10,4,1,3,0,1,3,1,3,5,0.6,0,1,0,4,6,0.6666666667,2,ORL,0,18,,83,100,24.76712329,L,REG
NYK,11/17/2021,ORL,"BARRETT, RJ",33,6,10,1,9,1,1,0,2,3,7,0.4285714286,0,3,0,0,0,,2,ORL,0,18,,83,100,21.42739726,L,REG
NYK,11/17/2021,ORL,"MANN, TERANCE",27,5,6,1,5,3,0,0,1,1,4,0.25,1,3,0.3333333333,2,2,1,4,ORL,0,14,,83,100,25.08219178,L,REG
NYK,11/17/2021,ORL,"RUBIO, RICKY",29,2,4,1,3,8,1,0,2,1,7,0.1428571429,0,1,0,0,0,,1,ORL,0,15,,83,100,31.0739726,L,REG
NYK,11/17/2021,ORL,"OKONGWU, ONYEKA",13,0,1,0,1,0,0,1,1,0,0,,0,0,,0,0,,2,ORL,0,2,,83,100,20.93424658,L,REG
NYK,11/17/2021,ORL,"JONES, TRE",6,0,0,0,0,0,0,0,2,0,3,0,0,0,,0,0,,2,ORL,0,0,,83,100,21.85753425,L,REG
NYK,11/15/2021,IND,"ROZIER, TERRY",34,22,1,0,1,4,3,0,6,9,16,0.5625,4,9,0.4444444444,0,0,,3,IND,0,30,,97,133,27.66575342,L,REG
NYK,11/15/2021,IND,"LOPEZ, BROOK",28,14,5,2,3,1,0,2,2,5,11,0.4545454545,2,5,0.4,2,2,1,0,IND,0,22,,97,133,33.62465753,L,REG
NYK,11/15/2021,IND,"JACKSON, JOSH",21,14,1,0,1,1,0,1,0,4,12,0.3333333333,2,5,0.4,4,4,1,1,IND,0,17,,97,133,24.76164384,L,REG
NYK,11/15/2021,IND,"BARRETT, RJ",34,12,4,0,4,3,0,0,3,4,8,0.5,2,3,0.6666666667,2,4,0.5,2,IND,0,19,,97,133,21.42191781,L,REG
NYK,11/15/2021,IND,"KUZMA, KYLE",28,9,7,2,5,0,1,1,0,2,4,0.5,1,3,0.3333333333,4,4,1,1,IND,0,18,,97,133,26.31232877,L,REG
